3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0192,0.0096
,0.0380,0.0024,0.1519,0.0084
,0.0440,0.0044,0.2842,0.0084
,0.0500,0.0073,0.4340,0.0088
,0.0560,0.0110,0.5820,0.0094
,0.0610,0.0148,0.7327,0.0100
,0.0650,0.0180,0.8640,0.0106
,0.0700,0.0223,1.0126,0.0117
,0.0750,0.0268,1.1618,0.0129
,0.0800,0.0314,1.3120,0.0142
,0.0840,0.0352,1.4442,0.0153
,0.0880,0.0389,1.5923,0.0165
,0.0920,0.0426,1.7579,0.0178
,0.0950,0.0454,1.8920,0.0188
,0.0980,0.0482,2.0238,0.0197
,0.1010,0.0510,2.1527,0.0207
,0.1050,0.0547,2.3163,0.0219
,0.1090,0.0585,2.4798,0.0231
,0.1130,0.0623,2.6331,0.0243
,0.1170,0.0661,2.7770,0.0256
,0.1210,0.0700,2.9154,0.0270
,0.1250,0.0740,3.0487,0.0284
,0.1300,0.0790,3.2049,0.0302
,0.1340,0.0830,3.3423,0.0317
,0.1380,0.0871,3.4757,0.0331
,0.1420,0.0913,3.6113,0.0345
,0.1460,0.0955,3.7604,0.0359
,0.1500,0.0997,3.9128,0.0374
,0.1540,0.1039,4.0596,0.0390
,0.1580,0.1082,4.2216,0.0405
,0.1610,0.1114,4.3518,0.0417
,0.1640,0.1146,4.4806,0.0429
,0.1670,0.1179,4.6126,0.0440
,0.1700,0.1211,4.7461,0.0452
,0.1730,0.1243,4.8801,0.0464
,0.1760,0.1275,5.0140,0.0476
,0.1790,0.1307,5.1493,0.0487
,0.1820,0.1339,5.2801,0.0499
,0.1850,0.1371,5.4059,0.0510
,0.1880,0.1402,5.5341,0.0521
,0.1910,0.1434,5.6726,0.0533
,0.1940,0.1465,5.8158,0.0544
,0.1970,0.1496,5.9502,0.0557
,0.2000,0.1527,6.0773,0.0571
,0.2040,0.1568,6.2390,0.0596
,0.2080,0.1609,6.3848,0.0626
,0.2120,0.1650,6.5217,0.0662
,0.2160,0.1691,6.6519,0.0703
,0.2200,0.1731,6.7803,0.0752
,0.2240,0.1771,6.9152,0.0807
,0.2280,0.1811,7.0615,0.0866
,0.2320,0.1851,7.2186,0.0927
,0.2350,0.1881,7.3446,0.0975
,0.2390,0.1921,7.4985,0.1039
,0.2430,0.1961,7.6290,0.1101
,0.2470,0.2001,7.7647,0.1160
,0.2510,0.2041,7.9037,0.1217
,0.2550,0.2081,8.0352,0.1276
,0.2590,0.2120,8.1618,0.1336
,0.2630,0.2160,8.3000,0.1399
,0.2670,0.2200,8.4542,0.1475
,0.2710,0.2240,8.6145,0.1577
,0.2750,0.2280,8.7688,0.1691
,0.2790,0.2320,8.9204,0.1798
,0.2830,0.2360,9.0740,0.1900
,0.2870,0.2400,9.2241,0.1995
,0.2910,0.2440,9.3731,0.2084
,0.2950,0.2480,9.5229,0.2174
,0.2990,0.2520,9.6744,0.2262
,0.3030,0.2560,9.8159,0.2362
,0.3070,0.2600,9.9650,0.2473
,0.3110,0.2640,10.1258,0.2601
,0.3150,0.2680,10.2917,0.2738
,0.3190,0.2720,10.4427,0.2881
,0.3230,0.2760,10.5905,0.3016
,0.3270,0.2800,10.7404,0.3144
,0.3310,0.2840,10.8699,0.3272
,0.3350,0.2880,10.9981,0.3397
,0.3390,0.2920,11.1264,0.3514
,0.3430,0.2961,11.2583,0.3622
,0.3470,0.3001,11.4025,0.3721
,0.3510,0.3041,11.5426,0.3810
,0.3550,0.3081,11.6967,0.3894
,0.3590,0.3121,11.8603,0.3974
,0.3620,0.3151,11.9854,0.4030
,0.3660,0.3191,12.1517,0.4101
,0.3700,0.3231,12.3137,0.4168
,0.3740,0.3271,12.4629,0.4232
,0.3780,0.3311,12.6146,0.4296
,0.3820,0.3351,12.7536,0.4356
,0.3860,0.3391,12.8966,0.4412
,0.3900,0.3431,13.0408,0.4462
,0.3940,0.3471,13.1793,0.4507
,0.3980,0.3512,13.3280,0.4548
,0.4020,0.3552,13.4754,0.4585
,0.4060,0.3592,13.6100,0.4614
,0.4100,0.3632,13.7370,0.4635
,0.4140,0.3672,13.8723,0.4648
,0.4180,0.3712,14.0271,0.4652
,0.4220,0.3752,14.1831,0.4647
,0.4260,0.3792,14.3458,0.4637
,0.4300,0.3832,14.5049,0.4627
,0.4340,0.3872,14.6600,0.4623
,0.4380,0.3912,14.8190,0.4624
,0.4420,0.3952,14.9763,0.4628
,0.4460,0.3992,15.1076,0.4634
,0.4510,0.4042,15.2641,0.4642
,0.4550,0.4082,15.3948,0.4647
,0.4590,0.4122,15.5245,0.4650
,0.4630,0.4162,15.6538,0.4654
,0.4670,0.4202,15.7868,0.4656
,0.4710,0.4241,15.9391,0.4645
,0.4750,0.4281,16.0991,0.4621
,0.4790,0.4321,16.2593,0.4591
,0.4830,0.4361,16.4046,0.4562
,0.4870,0.4401,16.5435,0.4536
,0.4910,0.4441,16.6759,0.4517
,0.4950,0.4481,16.8169,0.4486
,0.4990,0.4521,16.9572,0.4436
,0.5030,0.4561,17.0974,0.4382
,0.5070,0.4601,17.2410,0.4356
,0.5110,0.4641,17.3858,0.4360
,0.5150,0.4681,17.5285,0.4380
,0.5190,0.4721,17.6702,0.4418
,0.5230,0.4761,17.7997,0.4454
,0.5270,0.4801,17.9307,0.4484
,0.5310,0.4841,18.0761,0.4511
,0.5350,0.4881,18.2273,0.4533
,0.5390,0.4921,18.3763,0.4552
,0.5430,0.4961,18.5218,0.4568
,0.5470,0.5001,18.6551,0.4582
,0.5510,0.5041,18.7875,0.4596
