4,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0280,0.0019
,0.0270,0.0005,0.1123,0.0004
,0.0340,0.0015,0.2465,-0.0003
,0.0410,0.0032,0.3877,-0.0009
,0.0470,0.0056,0.5199,-0.0013
,0.0540,0.0096,0.6609,-0.0017
,0.0610,0.0146,0.7921,-0.0017
,0.0670,0.0196,0.9258,-0.0015
,0.0740,0.0258,1.0655,-0.0011
,0.0800,0.0313,1.2157,-0.0005
,0.0850,0.0359,1.3599,0.0000
,0.0900,0.0405,1.5180,0.0007
,0.0940,0.0443,1.6719,0.0013
,0.0970,0.0470,1.7979,0.0018
,0.1000,0.0498,1.9288,0.0023
,0.1030,0.0526,2.0618,0.0029
,0.1060,0.0554,2.1928,0.0034
,0.1100,0.0592,2.3562,0.0042
,0.1140,0.0629,2.5093,0.0052
,0.1180,0.0668,2.6429,0.0062
,0.1220,0.0707,2.7707,0.0073
,0.1260,0.0746,2.9042,0.0084
,0.1300,0.0786,3.0381,0.0095
,0.1340,0.0827,3.1785,0.0107
,0.1380,0.0868,3.3217,0.0118
,0.1420,0.0909,3.4692,0.0130
,0.1460,0.0951,3.6357,0.0142
,0.1500,0.0994,3.7944,0.0155
,0.1540,0.1036,3.9463,0.0168
,0.1580,0.1079,4.1025,0.0182
,0.1610,0.1111,4.2280,0.0193
,0.1640,0.1144,4.3575,0.0204
,0.1670,0.1176,4.4856,0.0215
,0.1700,0.1208,4.6168,0.0226
,0.1730,0.1240,4.7456,0.0238
,0.1770,0.1283,4.9044,0.0258
,0.1810,0.1326,5.0554,0.0288
,0.1850,0.1369,5.2012,0.0346
,0.1890,0.1411,5.3405,0.0438
,0.1930,0.1453,5.4716,0.0551
,0.1970,0.1495,5.6187,0.0669
,0.2010,0.1536,5.7743,0.0782
,0.2050,0.1577,5.9296,0.0895
,0.2090,0.1618,6.0752,0.0999
,0.2130,0.1659,6.2268,0.1093
,0.2170,0.1699,6.3797,0.1177
,0.2210,0.1740,6.5435,0.1251
,0.2250,0.1780,6.7008,0.1317
,0.2290,0.1820,6.8552,0.1380
,0.2330,0.1860,7.0175,0.1441
,0.2370,0.1900,7.1784,0.1499
,0.2410,0.1940,7.3278,0.1551
,0.2450,0.1980,7.4663,0.1598
,0.2490,0.2019,7.5978,0.1641
,0.2540,0.2069,7.7429,0.1687
,0.2590,0.2119,7.8743,0.1728
,0.2650,0.2179,8.0087,0.1772
,0.2710,0.2238,8.1561,0.1820
,0.2760,0.2288,8.3148,0.1865
,0.2800,0.2328,8.4473,0.1904
,0.2840,0.2368,8.5936,0.1946
,0.2880,0.2408,8.7527,0.1989
,0.2920,0.2448,8.9073,0.2034
,0.2960,0.2488,9.0600,0.2080
,0.3000,0.2528,9.2200,0.2127
,0.3040,0.2568,9.3749,0.2175
,0.3080,0.2608,9.5255,0.2225
,0.3120,0.2648,9.6785,0.2276
,0.3160,0.2688,9.8243,0.2329
,0.3200,0.2728,9.9504,0.2384
,0.3240,0.2768,10.0784,0.2440
,0.3290,0.2818,10.2261,0.2508
,0.3340,0.2868,10.3762,0.2571
,0.3380,0.2909,10.5103,0.2619
,0.3420,0.2949,10.6527,0.2667
,0.3460,0.2989,10.7935,0.2714
,0.3500,0.3029,10.9320,0.2760
,0.3540,0.3069,11.0711,0.2806
,0.3580,0.3109,11.2121,0.2852
,0.3620,0.3149,11.3554,0.2898
,0.3660,0.3189,11.4979,0.2942
,0.3700,0.3229,11.6362,0.2985
,0.3740,0.3269,11.7675,0.3026
,0.3790,0.3320,11.9202,0.3079
,0.3840,0.3370,12.0684,0.3134
,0.3890,0.3420,12.2216,0.3191
,0.3940,0.3470,12.3778,0.3249
,0.3980,0.3510,12.5182,0.3293
,0.4020,0.3550,12.6663,0.3337
,0.4060,0.3590,12.8159,0.3380
,0.4100,0.3630,12.9537,0.3423
,0.4140,0.3670,13.0988,0.3465
,0.4180,0.3710,13.2406,0.3506
,0.4220,0.3750,13.3763,0.3545
,0.4260,0.3791,13.5055,0.3581
