4,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0747,0.0004
,0.0320,0.0010,0.0545,-0.0003
,0.0430,0.0038,0.1841,-0.0007
,0.0500,0.0069,0.3130,-0.0009
,0.0570,0.0113,0.4488,-0.0007
,0.0640,0.0166,0.5854,-0.0003
,0.0700,0.0218,0.7305,0.0004
,0.0750,0.0263,0.8699,0.0011
,0.0800,0.0309,1.0183,0.0020
,0.0850,0.0356,1.1716,0.0029
,0.0900,0.0403,1.3241,0.0039
,0.0940,0.0440,1.4641,0.0049
,0.0980,0.0478,1.6020,0.0058
,0.1020,0.0515,1.7419,0.0068
,0.1060,0.0553,1.8819,0.0078
,0.1100,0.0590,2.0175,0.0088
,0.1140,0.0628,2.1622,0.0101
,0.1180,0.0666,2.3252,0.0122
,0.1210,0.0695,2.4582,0.0148
,0.1240,0.0724,2.5884,0.0190
,0.1280,0.0763,2.7449,0.0267
,0.1320,0.0803,2.8997,0.0364
,0.1360,0.0844,3.0523,0.0471
,0.1400,0.0885,3.1942,0.0586
,0.1440,0.0926,3.3383,0.0704
,0.1480,0.0968,3.4877,0.0818
,0.1520,0.1010,3.6356,0.0918
,0.1560,0.1053,3.7812,0.1009
,0.1600,0.1095,3.9346,0.1089
,0.1640,0.1138,4.0965,0.1157
,0.1680,0.1181,4.2537,0.1212
,0.1720,0.1224,4.4071,0.1256
,0.1760,0.1266,4.5535,0.1292
,0.1800,0.1309,4.7065,0.1320
,0.1840,0.1351,4.8619,0.1344
,0.1880,0.1394,5.0200,0.1362
,0.1920,0.1436,5.1828,0.1374
,0.1960,0.1477,5.3335,0.1382
,0.2000,0.1519,5.4648,0.1385
,0.2040,0.1560,5.5913,0.1385
,0.2090,0.1611,5.7435,0.1383
,0.2140,0.1662,5.8900,0.1383
,0.2190,0.1713,6.0459,0.1387
,0.2230,0.1753,6.1729,0.1394
,0.2280,0.1803,6.3295,0.1408
,0.2320,0.1843,6.4649,0.1423
,0.2360,0.1883,6.6034,0.1441
,0.2400,0.1923,6.7370,0.1464
,0.2440,0.1963,6.8803,0.1490
,0.2480,0.2003,7.0253,0.1519
,0.2520,0.2043,7.1670,0.1551
,0.2560,0.2083,7.3125,0.1584
,0.2600,0.2123,7.4531,0.1619
,0.2640,0.2162,7.5783,0.1655
,0.2690,0.2212,7.7169,0.1700
,0.2750,0.2272,7.8677,0.1753
,0.2800,0.2322,8.0040,0.1794
,0.2850,0.2372,8.1491,0.1833
,0.2900,0.2422,8.3054,0.1872
,0.2940,0.2463,8.4457,0.1903
,0.2980,0.2503,8.5900,0.1936
,0.3020,0.2543,8.7390,0.1969
,0.3060,0.2583,8.8800,0.2003
,0.3100,0.2623,9.0203,0.2039
,0.3140,0.2663,9.1583,0.2076
,0.3180,0.2703,9.2882,0.2115
,0.3220,0.2743,9.4189,0.2155
,0.3260,0.2784,9.5526,0.2195
,0.3300,0.2824,9.6899,0.2236
,0.3340,0.2864,9.8175,0.2277
,0.3380,0.2904,9.9467,0.2318
,0.3420,0.2944,10.0786,0.2361
,0.3460,0.2984,10.2132,0.2408
,0.3500,0.3024,10.3595,0.2456
,0.3540,0.3064,10.5069,0.2504
,0.3580,0.3104,10.6506,0.2554
,0.3620,0.3144,10.7909,0.2603
,0.3660,0.3184,10.9178,0.2653
,0.3710,0.3234,11.0717,0.2718
,0.3750,0.3274,11.2021,0.2771
,0.3790,0.3314,11.3357,0.2831
,0.3840,0.3364,11.4827,0.2918
,0.3890,0.3414,11.6241,0.3013
,0.3940,0.3464,11.7652,0.3116
,0.3990,0.3514,11.9039,0.3228
,0.4040,0.3564,12.0586,0.3331
,0.4080,0.3604,12.1880,0.3402
,0.4130,0.3654,12.3334,0.3485
,0.4180,0.3704,12.4773,0.3564
,0.4230,0.3754,12.6345,0.3635
,0.4270,0.3794,12.7812,0.3687
,0.4310,0.3834,12.9293,0.3732
,0.4350,0.3874,13.0731,0.3773
,0.4390,0.3914,13.2211,0.3811
,0.4430,0.3954,13.3514,0.3843
,0.4480,0.4004,13.4969,0.3880
