1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0851,-0.0020
,0.0890,0.0023,0.0423,-0.0003
,0.1480,0.0060,0.1684,-0.0020
,0.1800,0.0098,0.3038,-0.0025
,0.1980,0.0123,0.4336,-0.0023
,0.2220,0.0153,0.5608,-0.0006
,0.2670,0.0200,0.6864,0.0036
,0.3040,0.0239,0.8153,0.0039
,0.3290,0.0264,0.9412,0.0053
,0.3490,0.0283,1.0690,0.0069
,0.3940,0.0328,1.1942,0.0117
,0.4480,0.0383,1.3230,0.0103
,0.4820,0.0416,1.4495,0.0106
,0.4980,0.0432,1.5772,0.0113
,0.5190,0.0454,1.7055,0.0126
,0.5940,0.0528,1.8349,0.0170
,0.6160,0.0550,1.9689,0.0196
,0.6280,0.0563,2.0962,0.0203
,0.6740,0.0609,2.2223,0.0222
,0.7000,0.0635,2.3493,0.0250
,0.7910,0.0726,2.4764,0.0312
,0.8060,0.0741,2.6050,0.0325
,0.8380,0.0773,2.7422,0.0373
,0.8750,0.0811,2.8727,0.0400
,0.8960,0.0832,3.0025,0.0430
,0.9200,0.0856,3.1323,0.0474
,0.9500,0.0885,3.2591,0.0511
,0.9720,0.0908,3.3844,0.0528
,1.0410,0.0976,3.5175,0.0591
,1.0650,0.0999,3.6440,0.0624
,1.0820,0.1017,3.7703,0.0645
,1.1340,0.1069,3.8970,0.0711
,1.1830,0.1117,4.0243,0.0791
,1.2290,0.1165,4.1558,0.0839
,1.2430,0.1178,4.2867,0.0859
,1.2740,0.1208,4.4143,0.0901
,1.3480,0.1284,4.5396,0.1026
,1.3680,0.1303,4.6666,0.1067
,1.4130,0.1348,4.7930,0.1199
,1.4480,0.1384,4.9234,0.1278
,1.4880,0.1423,5.0537,0.1261
,1.5330,0.1468,5.1811,0.1353
,1.5930,0.1528,5.3074,0.1474
,1.6080,0.1542,5.4350,0.1508
,1.6330,0.1567,5.5611,0.1654
,1.6630,0.1598,5.6867,0.1821
,1.6820,0.1618,5.8172,0.1828
,1.7510,0.1685,5.9425,0.1797
,1.7830,0.1718,6.0709,0.1878
,1.8040,0.1739,6.1986,0.1945
,1.8720,0.1806,6.3264,0.2127
,1.9030,0.1839,6.4517,0.2126
,1.9280,0.1864,6.5785,0.2158
,1.9560,0.1891,6.7058,0.2219
,2.0320,0.1969,6.8342,0.2351
,2.0490,0.1985,6.9612,0.2377
,2.0660,0.2001,7.0929,0.2402
,2.1230,0.2059,7.2226,0.2524
,2.1510,0.2087,7.3485,0.2560
,2.2320,0.2166,7.4795,0.2652
,2.2450,0.2180,7.6091,0.2674
,2.2720,0.2208,7.7344,0.2720
,2.2990,0.2234,7.8615,0.2764
,2.3660,0.2301,7.9907,0.2863
,2.4240,0.2358,8.1175,0.2938
,2.4370,0.2371,8.2531,0.2951
,2.4490,0.2383,8.3826,0.2967
,2.4630,0.2398,8.5098,0.2988
,2.5480,0.2483,8.6365,0.3080
,2.5650,0.2500,8.7701,0.3097
,2.6190,0.2555,8.9004,0.3111
,2.6900,0.2626,9.0263,0.3155
,2.7140,0.2651,9.1527,0.3181
,2.7370,0.2673,9.2795,0.3200
,2.8080,0.2743,9.4080,0.3251
,2.8280,0.2763,9.5365,0.3264
,2.8700,0.2805,9.6651,0.3283
,2.9130,0.2847,9.7916,0.3282
,2.9600,0.2895,9.9203,0.3281
