2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0143,-0.0003
,0.0260,0.0000,-0.1117,-0.0002
,0.0670,0.0009,0.0148,-0.0010
,0.1510,0.0059,0.1420,-0.0002
,0.1700,0.0081,0.2704,0.0005
,0.1830,0.0098,0.3974,0.0007
,0.1960,0.0116,0.5228,0.0011
,0.2270,0.0157,0.6482,0.0024
,0.2730,0.0207,0.7757,0.0044
,0.3080,0.0243,0.9034,0.0081
,0.3310,0.0267,1.0287,0.0096
,0.3750,0.0311,1.1540,0.0126
,0.3950,0.0331,1.2796,0.0142
,0.4150,0.0351,1.4079,0.0154
,0.4330,0.0370,1.5337,0.0167
,0.5000,0.0436,1.6616,0.0200
,0.5390,0.0475,1.7919,0.0231
,0.5810,0.0517,1.9203,0.0282
,0.5990,0.0534,2.0468,0.0310
,0.6290,0.0564,2.1736,0.0360
,0.6520,0.0588,2.3023,0.0401
,0.6740,0.0610,2.4286,0.0428
,0.7110,0.0646,2.5545,0.0455
,0.7510,0.0686,2.6833,0.0489
,0.7860,0.0722,2.8098,0.0503
,0.8450,0.0781,2.9380,0.0540
,0.8600,0.0796,3.0661,0.0559
,0.9130,0.0850,3.1941,0.0621
,0.9310,0.0867,3.3196,0.0641
,0.9820,0.0918,3.4467,0.0695
,0.9960,0.0932,3.5772,0.0708
,1.0540,0.0990,3.7056,0.0745
,1.0930,0.1029,3.8314,0.0779
,1.1210,0.1058,3.9647,0.0819
,1.1470,0.1084,4.0919,0.0836
,1.1810,0.1116,4.2226,0.0868
,1.2210,0.1157,4.3487,0.0905
,1.2350,0.1171,4.4769,0.0917
,1.2540,0.1190,4.6050,0.0928
,1.3460,0.1282,4.7320,0.0994
,1.3630,0.1299,4.8666,0.1002
,1.3780,0.1314,4.9927,0.1015
,1.4440,0.1380,5.1183,0.1085
,1.4710,0.1408,5.2504,0.1111
,1.4880,0.1425,5.3797,0.1125
,1.5140,0.1450,5.5060,0.1132
,1.5400,0.1476,5.6311,0.1138
,1.6230,0.1559,5.7611,0.1206
,1.6640,0.1600,5.8918,0.1253
,1.6900,0.1627,6.0209,0.1292
,1.7590,0.1694,6.1469,0.1358
,1.7970,0.1732,6.2747,0.1379
,1.8120,0.1748,6.3998,0.1399
,1.8310,0.1767,6.5276,0.1424
,1.8940,0.1829,6.6549,0.1452
,1.9290,0.1865,6.7817,0.1476
,1.9600,0.1896,6.9083,0.1487
,1.9920,0.1927,7.0380,0.1503
,2.0400,0.1976,7.1719,0.1535
,2.0840,0.2020,7.2987,0.1581
,2.0990,0.2035,7.4267,0.1593
,2.1190,0.2055,7.5545,0.1613
,2.1450,0.2081,7.6795,0.1642
,2.2090,0.2145,7.8057,0.1702
,2.2380,0.2174,7.9313,0.1731
,2.2640,0.2201,8.0651,0.1757
,2.3180,0.2254,8.1923,0.1786
,2.3560,0.2292,8.3188,0.1800
,2.3820,0.2318,8.4458,0.1836
,2.4180,0.2354,8.5742,0.1881
,2.4390,0.2375,8.7014,0.1900
,2.4540,0.2389,8.8274,0.1915
,2.5320,0.2468,8.9536,0.1953
,2.5530,0.2488,9.0795,0.1965
,2.5860,0.2521,9.2070,0.1982
,2.6230,0.2560,9.3324,0.2018
,2.6650,0.2601,9.4608,0.2037
,2.7170,0.2654,9.5859,0.2096
,2.7390,0.2676,9.7142,0.2123
,2.7900,0.2726,9.8437,0.2178
,2.8290,0.2765,9.9716,0.2198
,2.8560,0.2793,10.0990,0.2225
,2.8900,0.2826,10.2279,0.2265
,2.9600,0.2897,10.3555,0.2320
,2.9870,0.2923,10.4807,0.2342
,3.0100,0.2946,10.6112,0.2362
,3.0490,0.2984,10.7395,0.2410
,3.0730,0.3009,10.8651,0.2445
,3.1020,0.3038,10.9905,0.2476
,3.1390,0.3074,11.1180,0.2510
,3.1900,0.3126,11.2461,0.2539
,3.2020,0.3138,11.3767,0.2547
,3.2600,0.3196,11.5052,0.2588
,3.2870,0.3223,11.6303,0.2608
,3.3370,0.3273,11.7574,0.2667
,3.3980,0.3334,11.8838,0.2703
,3.4420,0.3379,12.0101,0.2749
,3.4590,0.3395,12.1383,0.2764
,3.4920,0.3428,12.2665,0.2791
,3.5580,0.3494,12.3925,0.2852
,3.5810,0.3516,12.5200,0.2870
,3.6190,0.3554,12.6451,0.2903
,3.6460,0.3582,12.7704,0.2928
,3.6940,0.3629,12.8960,0.2988
,3.7230,0.3658,13.0252,0.3030
,3.7570,0.3693,13.1546,0.3069
,3.7910,0.3727,13.2799,0.3105
,3.8340,0.3769,13.4064,0.3151
,3.8750,0.3812,13.5335,0.3185
,3.9260,0.3862,13.6609,0.3229
,3.9420,0.3878,13.7892,0.3235
,3.9940,0.3931,13.9168,0.3264
,4.0080,0.3945,14.0426,0.3276
,4.0870,0.4024,14.1677,0.3344
,4.1110,0.4048,14.2969,0.3376
,4.1460,0.4082,14.4226,0.3408
,4.1810,0.4116,14.5530,0.3435
,4.2340,0.4171,14.6868,0.3491
,4.2930,0.4228,14.8148,0.3554
,4.3020,0.4237,14.9419,0.3561
,4.3550,0.4291,15.0691,0.3591
,4.4240,0.4359,15.1983,0.3671
,4.4470,0.4383,15.3283,0.3707
,4.4860,0.4422,15.4598,0.3734
,4.5020,0.4438,15.5873,0.3743
,4.5650,0.4502,15.7171,0.3789
,4.5880,0.4525,15.8459,0.3802
,4.6180,0.4554,15.9778,0.3836
,4.6310,0.4567,16.1081,0.3858
,4.6630,0.4600,16.2365,0.3899
,4.7490,0.4685,16.3619,0.3976
,4.7980,0.4734,16.4905,0.4013
,4.8240,0.4760,16.6157,0.4040
,4.8650,0.4800,16.7450,0.4082
,4.9160,0.4852,16.8701,0.4138
,4.9520,0.4887,16.9957,0.4177
,4.9800,0.4915,17.1247,0.4202
,5.0180,0.4954,17.2526,0.4242
,5.0450,0.4982,17.3798,0.4272
,5.0780,0.5014,17.5091,0.4305
,5.1590,0.5096,17.6398,0.4402
,5.1720,0.5108,17.7717,0.4408
,5.2010,0.5137,17.8987,0.4431
,5.2830,0.5220,18.0267,0.4452
,5.3070,0.5243,18.1542,0.4468
,5.3570,0.5293,18.2799,0.4487
,5.3940,0.5330,18.4148,0.4499
,5.4070,0.5343,18.5429,0.4503
,5.4340,0.5369,18.6693,0.4513
,5.4820,0.5418,18.7962,0.4566
,5.5520,0.5487,18.9218,0.4638
,5.5910,0.5527,19.0514,0.4661
