2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0067,0.0007
,0.1380,0.0051,0.1390,0.0017
,0.1620,0.0075,0.2655,0.0027
,0.1920,0.0115,0.3958,0.0055
,0.2180,0.0148,0.5213,0.0078
,0.2500,0.0184,0.6523,0.0103
,0.3100,0.0245,0.7808,0.0135
,0.3310,0.0266,0.9066,0.0162
,0.3800,0.0316,1.0335,0.0238
,0.4380,0.0374,1.1632,0.0313
,0.4490,0.0385,1.3043,0.0330
,0.4580,0.0394,1.4308,0.0349
,0.5590,0.0494,1.5649,0.0665
,0.5710,0.0506,1.6920,0.0684
,0.5870,0.0522,1.8180,0.0690
,0.6400,0.0576,1.9455,0.0695
,0.6710,0.0606,2.0709,0.0768
,0.7020,0.0637,2.1986,0.0795
,0.7750,0.0711,2.3241,0.0867
,0.7990,0.0734,2.4518,0.0876
,0.8240,0.0760,2.5772,0.0860
,0.8460,0.0782,2.7031,0.0890
,0.8760,0.0813,2.8304,0.0977
,0.9910,0.0928,2.9651,0.1113
,1.0100,0.0947,3.0915,0.1170
,1.0530,0.0989,3.2201,0.1227
,1.0980,0.1034,3.3463,0.1245
,1.1210,0.1057,3.4740,0.1206
,1.1940,0.1130,3.5992,0.1238
,1.2080,0.1144,3.7285,0.1249
,1.2260,0.1162,3.8558,0.1266
,1.2790,0.1214,3.9826,0.1310
,1.2990,0.1234,4.1092,0.1332
,1.3980,0.1334,4.2383,0.1423
,1.4190,0.1355,4.3642,0.1438
,1.4600,0.1396,4.4926,0.1468
,1.4920,0.1427,4.6247,0.1497
,1.5090,0.1444,4.7574,0.1512
,1.5780,0.1515,4.8862,0.1553
,1.5970,0.1533,5.0114,0.1567
,1.6920,0.1628,5.1411,0.1644
,1.7090,0.1644,5.2664,0.1654
,1.7590,0.1695,5.3971,0.1694
,1.8150,0.1751,5.5270,0.1716
,1.8410,0.1776,5.6593,0.1727
,1.9140,0.1850,5.7847,0.1773
,1.9440,0.1879,5.9112,0.1792
,1.9690,0.1904,6.0388,0.1819
,2.0060,0.1943,6.1669,0.1856
,2.0280,0.1965,6.2930,0.1867
,2.0870,0.2023,6.4206,0.1896
,2.1390,0.2076,6.5506,0.1932
,2.1530,0.2090,6.6800,0.1942
,2.2500,0.2187,6.8071,0.1984
,2.2790,0.2215,6.9383,0.2000
,2.2940,0.2229,7.0646,0.2011
,2.3890,0.2325,7.1924,0.2091
,2.4200,0.2355,7.3178,0.2122
,2.4500,0.2386,7.4458,0.2147
,2.4850,0.2421,7.5765,0.2168
,2.5110,0.2446,7.7044,0.2176
,2.5860,0.2523,7.8299,0.2240
,2.6120,0.2549,7.9587,0.2278
,2.7010,0.2638,8.0839,0.2346
,2.7150,0.2652,8.2133,0.2352
,2.7380,0.2674,8.3392,0.2368
,2.8190,0.2756,8.4674,0.2423
,2.8450,0.2781,8.5929,0.2448
,2.9080,0.2844,8.7203,0.2497
,2.9460,0.2882,8.8481,0.2544
,2.9990,0.2934,8.9739,0.2606
,3.0250,0.2961,9.1032,0.2633
,3.0860,0.3021,9.2310,0.2693
,3.1350,0.3070,9.3610,0.2733
,3.2000,0.3136,9.4927,0.2761
,3.2170,0.3152,9.6200,0.2776
,3.2560,0.3192,9.7509,0.2830
,3.3320,0.3268,9.8774,0.2925
,3.3790,0.3315,10.0024,0.2997
,3.3960,0.3333,10.1341,0.3024
,3.4670,0.3403,10.2641,0.3103
,3.5440,0.3479,10.3922,0.3170
,3.5650,0.3500,10.5214,0.3197
,3.5980,0.3533,10.6521,0.3236
,3.6610,0.3596,10.7789,0.3327
,3.7160,0.3652,10.9083,0.3390
,3.7740,0.3709,11.0372,0.3470
,3.7910,0.3726,11.1659,0.3493
,3.8770,0.3813,11.2954,0.3608
,3.8960,0.3832,11.4219,0.3635
,3.9290,0.3865,11.5486,0.3678
,4.0440,0.3980,11.6814,0.3811
,4.0570,0.3993,11.8135,0.3825
,4.1020,0.4038,11.9408,0.3869
,4.1570,0.4092,12.0673,0.3953
