2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0404,0.0006
,0.1220,0.0045,0.1672,-0.0042
,0.1530,0.0069,0.2979,-0.0030
,0.1700,0.0090,0.4310,-0.0035
,0.2050,0.0136,0.5603,-0.0026
,0.2220,0.0158,0.6877,-0.0012
,0.2710,0.0209,0.8167,0.0006
,0.2810,0.0219,0.9518,0.0003
,0.2930,0.0231,1.0840,-0.0001
,0.3630,0.0303,1.2116,0.0052
,0.3830,0.0323,1.3385,0.0082
,0.4180,0.0359,1.4666,0.0110
,0.4440,0.0385,1.5977,0.0121
,0.4640,0.0405,1.7296,0.0115
,0.4960,0.0436,1.8564,0.0130
,0.5380,0.0479,1.9889,0.0202
,0.5630,0.0505,2.1145,0.0244
,0.5980,0.0539,2.2450,0.0271
,0.6210,0.0562,2.3750,0.0284
,0.6380,0.0579,2.5042,0.0299
,0.6580,0.0600,2.6318,0.0320
,0.7250,0.0665,2.7596,0.0401
,0.7540,0.0694,2.8855,0.0438
,0.7850,0.0726,3.0188,0.0467
,0.8310,0.0771,3.1440,0.0524
,0.8550,0.0795,3.2753,0.0550
,0.8980,0.0839,3.4033,0.0621
,0.9470,0.0887,3.5286,0.0688
,0.9660,0.0906,3.6561,0.0713
,0.9800,0.0920,3.7877,0.0728
,0.9930,0.0934,3.9136,0.0736
,1.0470,0.0988,4.0465,0.0755
,1.0720,0.1013,4.1749,0.0779
,1.0970,0.1038,4.3069,0.0817
,1.1570,0.1099,4.4328,0.0907
,1.1810,0.1122,4.5632,0.0932
,1.2130,0.1154,4.6883,0.0955
,1.2450,0.1187,4.8194,0.0994
,1.2630,0.1205,4.9448,0.1010
,1.3130,0.1253,5.0714,0.1060
,1.3320,0.1272,5.1980,0.1077
,1.3670,0.1308,5.3248,0.1084
,1.3890,0.1330,5.4586,0.1104
,1.4790,0.1420,5.5857,0.1208
,1.5190,0.1459,5.7145,0.1243
,1.5370,0.1477,5.8491,0.1259
,1.5670,0.1507,5.9770,0.1294
,1.5810,0.1522,6.1082,0.1307
,1.5990,0.1541,6.2335,0.1316
,1.6560,0.1597,6.3617,0.1347
,1.6930,0.1634,6.4907,0.1377
,1.7390,0.1680,6.6175,0.1425
,1.7570,0.1698,6.7439,0.1456
,1.7690,0.1710,6.8718,0.1476
,1.8250,0.1767,6.9982,0.1553
,1.8460,0.1788,7.1236,0.1574
,1.8640,0.1805,7.2491,0.1583
,1.9110,0.1852,7.3769,0.1613
,1.9440,0.1885,7.5024,0.1646
,1.9610,0.1902,7.6298,0.1664
,1.9750,0.1916,7.7607,0.1679
,2.0710,0.2012,7.8868,0.1721
,2.0960,0.2036,8.0165,0.1737
,2.1420,0.2082,8.1482,0.1784
,2.1540,0.2095,8.2758,0.1802
,2.1730,0.2114,8.4008,0.1830
,2.2420,0.2183,8.5309,0.1860
,2.2630,0.2204,8.6579,0.1882
,2.2930,0.2235,8.7872,0.1934
,2.3140,0.2255,8.9153,0.1972
,2.3740,0.2315,9.0450,0.2033
,2.3960,0.2338,9.1737,0.2052
,2.4300,0.2371,9.2994,0.2077
,2.4550,0.2396,9.4277,0.2105
,2.4830,0.2424,9.5528,0.2147
,2.5060,0.2447,9.6788,0.2156
,2.5610,0.2501,9.8053,0.2167
,2.5990,0.2539,9.9333,0.2188
,2.6140,0.2555,10.0585,0.2205
,2.6540,0.2594,10.1841,0.2266
,2.7060,0.2646,10.3112,0.2246
,2.7650,0.2706,10.4371,0.2259
,2.7980,0.2739,10.5698,0.2273
,2.8150,0.2756,10.7017,0.2288
