3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0035,-0.0014
,0.0690,0.0010,0.1305,-0.0008
,0.1600,0.0075,0.2581,0.0024
,0.2010,0.0130,0.3835,0.0026
,0.2280,0.0161,0.5107,0.0047
,0.2480,0.0182,0.6380,0.0059
,0.2730,0.0209,0.7679,0.0069
,0.3180,0.0253,0.8933,0.0120
,0.3400,0.0275,1.0225,0.0139
,0.3570,0.0293,1.1498,0.0151
,0.3940,0.0331,1.2755,0.0184
,0.4320,0.0368,1.4059,0.0222
,0.4550,0.0391,1.5315,0.0239
,0.4800,0.0416,1.6596,0.0253
,0.5240,0.0462,1.7886,0.0292
,0.5430,0.0480,1.9173,0.0307
,0.5830,0.0520,2.0438,0.0325
,0.6430,0.0581,2.1735,0.0339
,0.7070,0.0644,2.3024,0.0355
,0.7480,0.0686,2.4313,0.0385
,0.7670,0.0704,2.5586,0.0395
,0.7800,0.0717,2.6867,0.0402
,0.8340,0.0771,2.8153,0.0434
,0.8570,0.0794,2.9424,0.0461
,0.9020,0.0838,3.0715,0.0501
,0.9190,0.0855,3.1968,0.0511
,0.9430,0.0880,3.3229,0.0523
,0.9800,0.0917,3.4505,0.0540
,0.9990,0.0935,3.5764,0.0545
,1.0840,0.1022,3.7037,0.0631
,1.1040,0.1041,3.8325,0.0654
,1.1190,0.1056,3.9603,0.0675
,1.1940,0.1132,4.0924,0.0745
,1.2140,0.1152,4.2224,0.0766
,1.2350,0.1172,4.3503,0.0776
,1.2620,0.1199,4.4761,0.0786
,1.3140,0.1252,4.6048,0.0796
,1.3370,0.1274,4.7299,0.0815
,1.4030,0.1340,4.8577,0.0879
,1.4230,0.1361,4.9839,0.0899
,1.4390,0.1376,5.1130,0.0919
,1.5010,0.1437,5.2428,0.0967
,1.5160,0.1453,5.3731,0.0979
,1.5680,0.1504,5.4988,0.1030
,1.6010,0.1537,5.6243,0.1050
,1.6650,0.1602,5.7503,0.1135
,1.7000,0.1636,5.8813,0.1176
,1.7190,0.1656,6.0113,0.1198
,1.7390,0.1676,6.1376,0.1218
,1.8050,0.1742,6.2643,0.1236
,1.8350,0.1772,6.3898,0.1265
,1.8560,0.1793,6.5209,0.1279
,1.8860,0.1824,6.6524,0.1289
,1.9050,0.1843,6.7795,0.1299
,1.9770,0.1915,6.9070,0.1396
,2.0050,0.1943,7.0331,0.1433
,2.0310,0.1967,7.1634,0.1443
,2.0820,0.2019,7.2952,0.1477
,2.1410,0.2078,7.4304,0.1509
,2.1540,0.2090,7.5651,0.1516
,2.2300,0.2167,7.6923,0.1622
,2.2470,0.2184,7.8249,0.1664
,2.3020,0.2239,7.9509,0.1763
,2.3420,0.2280,8.0785,0.1806
,2.3780,0.2315,8.2070,0.1836
,2.3940,0.2331,8.3378,0.1850
,2.4060,0.2343,8.4703,0.1860
,2.4640,0.2402,8.5960,0.1906
,2.5110,0.2448,8.7242,0.1959
,2.5270,0.2464,8.8561,0.1966
,2.5820,0.2520,8.9864,0.2003
,2.6380,0.2574,9.1115,0.2055
,2.6530,0.2589,9.2402,0.2064
,2.6710,0.2608,9.3695,0.2081
,2.7190,0.2656,9.4960,0.2141
,2.7930,0.2730,9.6219,0.2180
,2.8330,0.2769,9.7482,0.2212
,2.8500,0.2786,9.8733,0.2234
,2.8850,0.2821,10.0004,0.2278
