3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0517,0.0026
,0.0830,0.0023,0.0763,0.0022
,0.1510,0.0069,0.2067,0.0061
,0.1790,0.0105,0.3341,0.0092
,0.2000,0.0133,0.4633,0.0100
,0.2160,0.0153,0.5912,0.0101
,0.2680,0.0208,0.7170,0.0135
,0.3010,0.0241,0.8444,0.0161
,0.3320,0.0274,0.9730,0.0204
,0.3950,0.0337,1.0992,0.0276
,0.4150,0.0357,1.2252,0.0305
,0.4280,0.0370,1.3567,0.0320
,0.4650,0.0408,1.4823,0.0354
,0.5160,0.0457,1.6121,0.0420
,0.5320,0.0473,1.7410,0.0441
,0.5490,0.0491,1.8727,0.0462
,0.6360,0.0577,2.0014,0.0512
,0.6550,0.0596,2.1344,0.0510
,0.6910,0.0633,2.2631,0.0526
,0.7100,0.0652,2.3887,0.0555
,0.7550,0.0696,2.5146,0.0627
,0.8030,0.0746,2.6440,0.0702
,0.8720,0.0814,2.7694,0.0802
,0.8860,0.0828,2.8997,0.0814
,0.9010,0.0844,3.0286,0.0820
,0.9540,0.0896,3.1553,0.0870
,1.0060,0.0949,3.2806,0.0941
,1.0400,0.0984,3.4084,0.0979
,1.0760,0.1018,3.5366,0.0997
,1.0960,0.1038,3.6624,0.0997
,1.1510,0.1094,3.7879,0.1022
,1.1660,0.1108,3.9147,0.1036
,1.2330,0.1174,4.0408,0.1107
,1.2550,0.1197,4.1699,0.1127
,1.2840,0.1226,4.2963,0.1166
,1.3510,0.1293,4.4221,0.1243
,1.3690,0.1311,4.5537,0.1257
,1.3890,0.1332,4.6815,0.1271
,1.4570,0.1399,4.8117,0.1314
,1.4740,0.1417,4.9377,0.1327
,1.5350,0.1477,5.0655,0.1359
,1.5700,0.1512,5.1905,0.1380
,1.5970,0.1540,5.3173,0.1395
,1.6170,0.1560,5.4451,0.1410
,1.6450,0.1587,5.5719,0.1434
,1.7290,0.1672,5.6979,0.1505
,1.7690,0.1710,5.8283,0.1508
,1.7900,0.1731,5.9570,0.1521
,1.8390,0.1781,6.0853,0.1547
,1.8980,0.1839,6.2106,0.1560
,1.9190,0.1861,6.3391,0.1591
,1.9720,0.1914,6.4669,0.1649
,2.0220,0.1964,6.5944,0.1690
,2.0470,0.1989,6.7223,0.1718
,2.0900,0.2032,6.8491,0.1741
,2.1370,0.2079,6.9799,0.1756
,2.1540,0.2096,7.1126,0.1758
,2.2200,0.2162,7.2384,0.1786
,2.2430,0.2185,7.3645,0.1781
,2.2950,0.2238,7.4920,0.1821
,2.3230,0.2265,7.6182,0.1832
,2.3960,0.2338,7.7457,0.1868
,2.4130,0.2355,7.8759,0.1880
,2.4560,0.2397,8.0009,0.1933
,2.4880,0.2429,8.1260,0.1947
,2.5520,0.2494,8.2574,0.2004
,2.5790,0.2520,8.3829,0.2033
,2.6480,0.2591,8.5113,0.2076
,2.6640,0.2606,8.6364,0.2096
,2.7140,0.2656,8.7641,0.2149
,2.7560,0.2699,8.8931,0.2226
,2.7720,0.2715,9.0257,0.2242
,2.8160,0.2758,9.1522,0.2274
,2.8920,0.2835,9.2799,0.2367
,2.9160,0.2858,9.4064,0.2382
,2.9430,0.2884,9.5334,0.2417
,2.9820,0.2925,9.6592,0.2489
,3.0520,0.2993,9.7854,0.2576
,3.0770,0.3019,9.9111,0.2610
,3.1510,0.3092,10.0413,0.2697
,3.1840,0.3125,10.1694,0.2752
,3.2080,0.3151,10.2956,0.2775
,3.2860,0.3228,10.4218,0.2849
,3.3100,0.3252,10.5499,0.2879
,3.3250,0.3268,10.6754,0.2904
,3.3690,0.3311,10.8027,0.2969
,3.4320,0.3375,10.9278,0.3055
,3.4600,0.3403,11.0578,0.3093
,3.5450,0.3487,11.1834,0.3188
,3.5580,0.3501,11.3115,0.3198
,3.6360,0.3577,11.4368,0.3290
,3.6530,0.3595,11.5670,0.3302
,3.6810,0.3623,11.6937,0.3340
,3.7460,0.3687,11.8197,0.3414
,3.7680,0.3709,11.9489,0.3447
,3.8530,0.3795,12.0763,0.3571
,3.8700,0.3812,12.2058,0.3594
,3.9240,0.3867,12.3356,0.3660
,3.9670,0.3909,12.4641,0.3703
,4.0150,0.3958,12.5914,0.3731
,4.0490,0.3991,12.7201,0.3779
,4.0660,0.4008,12.8480,0.3810
,4.1600,0.4102,12.9746,0.3967
,4.1770,0.4118,13.1028,0.3977
,4.2060,0.4147,13.2290,0.4010
,4.2630,0.4205,13.3584,0.4116
,4.3160,0.4257,13.4834,0.4166
,4.3380,0.4280,13.6097,0.4193
,4.3850,0.4327,13.7380,0.4225
,4.4250,0.4367,13.8640,0.4260
,4.5180,0.4460,13.9910,0.4379
,4.5440,0.4485,14.1184,0.4408
,4.5870,0.4530,14.2437,0.4458
,4.6400,0.4582,14.3712,0.4480
,4.6700,0.4612,14.5014,0.4500
,4.6960,0.4639,14.6265,0.4527
,4.7370,0.4678,14.7522,0.4547
,4.7830,0.4724,14.8775,0.4593
,4.8880,0.4829,15.0048,0.4640
,4.9080,0.4849,15.1356,0.4634
,4.9380,0.4880,15.2614,0.4644
,5.0050,0.4947,15.3889,0.4683
,5.0270,0.4969,15.5158,0.4687
,5.0930,0.5035,15.6411,0.4696
,5.1740,0.5117,15.7729,0.4721
,5.1970,0.5139,15.9049,0.4736
,5.2130,0.5155,16.0314,0.4754
,5.2680,0.5211,16.1565,0.4783
,5.3310,0.5272,16.2815,0.4834
,5.3750,0.5317,16.4113,0.4848
,5.4080,0.5351,16.5375,0.4869
,5.4290,0.5371,16.6638,0.4884
,5.5040,0.5446,16.7894,0.4923
,5.5600,0.5501,16.9175,0.4948
,5.6210,0.5564,17.0437,0.4999
,5.6600,0.5602,17.1715,0.5017
