4,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0029,0.0044
,0.0050,0.0000,0.0079,0.0049
,0.0100,0.0000,0.0274,0.0054
,0.0150,0.0003,0.0817,0.0059
,0.0200,0.0010,0.1679,0.0064
,0.0250,0.0025,0.3011,0.0068
,0.0290,0.0044,0.4389,0.0070
,0.0330,0.0073,0.6080,0.0073
,0.0360,0.0100,0.7754,0.0074
,0.0390,0.0134,0.9632,0.0076
,0.0410,0.0161,1.0996,0.0078
,0.0430,0.0190,1.2462,0.0079
,0.0450,0.0223,1.4045,0.0081
,0.0470,0.0259,1.5759,0.0083
,0.0490,0.0298,1.7544,0.0085
,0.0510,0.0341,1.9379,0.0087
,0.0530,0.0387,2.1331,0.0089
,0.0550,0.0437,2.3441,0.0091
,0.0570,0.0490,2.5657,0.0094
,0.0590,0.0547,2.7954,0.0097
,0.0610,0.0608,3.0373,0.0101
,0.0620,0.0639,3.1645,0.0103
,0.0630,0.0672,3.2959,0.0105
,0.0640,0.0706,3.4306,0.0108
,0.0650,0.0740,3.5673,0.0110
,0.0660,0.0776,3.7057,0.0113
,0.0670,0.0812,3.8464,0.0116
,0.0680,0.0849,3.9905,0.0120
,0.0690,0.0888,4.1384,0.0123
,0.0700,0.0927,4.2896,0.0127
,0.0710,0.0967,4.4430,0.0132
,0.0720,0.1008,4.5979,0.0137
,0.0730,0.1050,4.7542,0.0144
,0.0740,0.1093,4.9124,0.0152
,0.0750,0.1136,5.0730,0.0160
,0.0760,0.1181,5.2359,0.0169
,0.0770,0.1227,5.4012,0.0178
,0.0780,0.1273,5.5690,0.0189
,0.0790,0.1321,5.7400,0.0201
,0.0800,0.1369,5.9154,0.0216
,0.0810,0.1419,6.0953,0.0235
,0.0820,0.1469,6.2795,0.0259
,0.0830,0.1520,6.4674,0.0288
,0.0840,0.1572,6.6588,0.0322
,0.0850,0.1625,6.8531,0.0361
,0.0860,0.1679,7.0509,0.0405
,0.0870,0.1734,7.2531,0.0456
,0.0880,0.1789,7.4600,0.0512
,0.0890,0.1846,7.6710,0.0573
,0.0900,0.1903,7.8853,0.0639
,0.0910,0.1962,8.1024,0.0708
,0.0920,0.2021,8.3220,0.0779
,0.0930,0.2081,8.5441,0.0850
,0.0940,0.2142,8.7686,0.0923
,0.0950,0.2204,8.9954,0.0997
,0.0960,0.2266,9.2246,0.1072
,0.0970,0.2330,9.4566,0.1148
,0.0980,0.2395,9.6911,0.1227
,0.0990,0.2460,9.9282,0.1308
,0.1000,0.2526,10.1675,0.1392
,0.1010,0.2593,10.4092,0.1478
,0.1020,0.2661,10.6538,0.1566
,0.1030,0.2730,10.9019,0.1656
,0.1040,0.2800,11.1539,0.1747
,0.1050,0.2870,11.4095,0.1840
,0.1060,0.2942,11.6679,0.1935
,0.1070,0.3014,11.9280,0.2032
,0.1080,0.3087,12.1893,0.2132
,0.1090,0.3161,12.4522,0.2234
,0.1100,0.3236,12.7175,0.2339
,0.1110,0.3311,12.9858,0.2446
,0.1120,0.3388,13.2566,0.2556
,0.1130,0.3465,13.5294,0.2668
,0.1140,0.3543,13.8042,0.2784
,0.1150,0.3622,14.0811,0.2902
,0.1160,0.3702,14.3606,0.3023
