2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0599,0.0014
,0.0050,0.0000,0.0547,0.0016
,0.0100,0.0000,0.0608,0.0018
,0.0150,0.0003,0.1095,0.0019
,0.0200,0.0010,0.1882,0.0020
,0.0250,0.0024,0.2926,0.0021
,0.0290,0.0044,0.4268,0.0022
,0.0320,0.0064,0.5565,0.0023
,0.0350,0.0090,0.7126,0.0025
,0.0380,0.0122,0.8961,0.0027
,0.0400,0.0147,1.0354,0.0028
,0.0420,0.0174,1.1827,0.0030
,0.0440,0.0205,1.3385,0.0033
,0.0460,0.0239,1.5038,0.0036
,0.0480,0.0277,1.6768,0.0039
,0.0500,0.0317,1.8591,0.0043
,0.0520,0.0362,2.0511,0.0047
,0.0540,0.0409,2.2543,0.0052
,0.0560,0.0461,2.4722,0.0057
,0.0580,0.0515,2.7013,0.0063
,0.0600,0.0574,2.9391,0.0071
,0.0620,0.0636,3.1862,0.0085
,0.0630,0.0668,3.3135,0.0095
,0.0640,0.0702,3.4432,0.0109
,0.0650,0.0736,3.5758,0.0125
,0.0660,0.0771,3.7117,0.0145
,0.0670,0.0807,3.8513,0.0167
,0.0680,0.0844,3.9949,0.0193
,0.0690,0.0882,4.1422,0.0222
,0.0700,0.0921,4.2930,0.0254
,0.0710,0.0960,4.4475,0.0288
,0.0720,0.1001,4.6061,0.0324
,0.0730,0.1043,4.7696,0.0362
,0.0740,0.1085,4.9389,0.0402
,0.0750,0.1128,5.1138,0.0444
,0.0760,0.1173,5.2930,0.0488
,0.0770,0.1218,5.4753,0.0534
,0.0780,0.1264,5.6598,0.0582
,0.0790,0.1311,5.8464,0.0631
,0.0800,0.1359,6.0346,0.0682
,0.0810,0.1408,6.2244,0.0734
,0.0820,0.1457,6.4163,0.0788
,0.0830,0.1508,6.6106,0.0844
,0.0840,0.1560,6.8073,0.0901
,0.0850,0.1612,7.0065,0.0960
,0.0860,0.1665,7.2092,0.1022
,0.0870,0.1720,7.4154,0.1085
,0.0880,0.1775,7.6246,0.1151
,0.0890,0.1831,7.8366,0.1218
,0.0900,0.1888,8.0518,0.1286
,0.0910,0.1945,8.2706,0.1356
,0.0920,0.2004,8.4929,0.1426
,0.0930,0.2063,8.7178,0.1497
,0.0940,0.2124,8.9440,0.1568
,0.0950,0.2185,9.1710,0.1641
,0.0960,0.2247,9.3989,0.1714
,0.0970,0.2310,9.6280,0.1789
,0.0980,0.2374,9.8589,0.1865
,0.0990,0.2439,10.0919,0.1943
,0.1000,0.2505,10.3265,0.2022
,0.1010,0.2571,10.5622,0.2102
,0.1020,0.2638,10.7992,0.2182
,0.1030,0.2706,11.0386,0.2264
,0.1040,0.2776,11.2814,0.2346
,0.1050,0.2845,11.5271,0.2429
,0.1060,0.2916,11.7750,0.2513
,0.1070,0.2988,12.0248,0.2597
,0.1080,0.3060,12.2769,0.2682
,0.1090,0.3133,12.5323,0.2768
,0.1100,0.3208,12.7917,0.2855
,0.1110,0.3283,13.0553,0.2943
,0.1120,0.3358,13.3225,0.3031
,0.1130,0.3435,13.5930,0.3120
,0.1140,0.3513,13.8666,0.3208
,0.1150,0.3591,14.1433,0.3297
,0.1160,0.3670,14.4228,0.3387
,0.1170,0.3750,14.7044,0.3477
,0.1180,0.3831,14.9873,0.3569
,0.1190,0.3912,15.2711,0.3661
,0.1200,0.3995,15.5558,0.3754
,0.1210,0.4078,15.8423,0.3847
,0.1220,0.4162,16.1309,0.3940
,0.1230,0.4247,16.4212,0.4033
,0.1240,0.4333,16.7126,0.4126
,0.1250,0.4419,17.0047,0.4219
,0.1260,0.4507,17.2976,0.4311
,0.1270,0.4595,17.5920,0.4403
,0.1280,0.4683,17.8881,0.4495
,0.1290,0.4773,18.1857,0.4587
,0.1300,0.4864,18.4835,0.4679
,0.1310,0.4955,18.7798,0.4770
,0.1320,0.5047,19.0745,0.4862
,0.1330,0.5139,19.3684,0.4954
,0.1340,0.5232,19.6626,0.5045
,0.1350,0.5326,19.9578,0.5138
,0.1360,0.5421,20.2541,0.5230
,0.1370,0.5516,20.5519,0.5324
,0.1380,0.5611,20.8518,0.5418
,0.1390,0.5707,21.1540,0.5513
,0.1400,0.5804,21.4579,0.5609
,0.1410,0.5901,21.7625,0.5705
,0.1420,0.5999,22.0679,0.5802
,0.1430,0.6097,22.3747,0.5899
,0.1440,0.6195,22.6839,0.5998
,0.1450,0.6293,22.9964,0.6098
,0.1460,0.6392,23.3117,0.6198
,0.1470,0.6491,23.6279,0.6298
,0.1480,0.6590,23.9437,0.6399
,0.1490,0.6690,24.2583,0.6499
,0.1500,0.6790,24.5717,0.6601
,0.1510,0.6889,24.8841,0.6702
,0.1520,0.6989,25.1958,0.6804
,0.1530,0.7089,25.5063,0.6906
,0.1540,0.7190,25.8147,0.7008
,0.1550,0.7290,26.1209,0.7110
,0.1560,0.7390,26.4253,0.7213
,0.1570,0.7490,26.7288,0.7316
,0.1580,0.7590,27.0314,0.7418
,0.1590,0.7691,27.3328,0.7520
