3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0239,0.0033
,0.0050,0.0000,-0.0490,0.0031
,0.0100,0.0000,-0.0440,0.0029
,0.0150,0.0003,0.0020,0.0027
,0.0200,0.0010,0.0749,0.0026
,0.0250,0.0024,0.2126,0.0025
,0.0290,0.0044,0.3694,0.0025
,0.0320,0.0064,0.5152,0.0026
,0.0350,0.0090,0.6973,0.0027
,0.0370,0.0110,0.8302,0.0028
,0.0390,0.0133,0.9738,0.0029
,0.0410,0.0160,1.1304,0.0030
,0.0430,0.0189,1.3034,0.0031
,0.0450,0.0221,1.4895,0.0032
,0.0470,0.0257,1.6846,0.0034
,0.0490,0.0296,1.8932,0.0036
,0.0510,0.0338,2.1130,0.0038
,0.0530,0.0384,2.3419,0.0040
,0.0550,0.0433,2.5841,0.0043
,0.0560,0.0459,2.7097,0.0044
,0.0570,0.0486,2.8377,0.0046
,0.0580,0.0514,2.9678,0.0048
,0.0590,0.0542,3.1008,0.0050
,0.0600,0.0572,3.2371,0.0052
,0.0610,0.0603,3.3768,0.0054
,0.0620,0.0634,3.5198,0.0056
,0.0630,0.0666,3.6661,0.0058
,0.0640,0.0700,3.8166,0.0061
,0.0650,0.0734,3.9719,0.0064
,0.0660,0.0769,4.1323,0.0068
,0.0670,0.0805,4.2970,0.0074
,0.0680,0.0842,4.4649,0.0082
,0.0690,0.0880,4.6353,0.0093
,0.0700,0.0919,4.8089,0.0107
,0.0710,0.0958,4.9871,0.0124
,0.0720,0.0999,5.1705,0.0146
,0.0730,0.1040,5.3592,0.0171
,0.0740,0.1083,5.5527,0.0200
,0.0750,0.1126,5.7504,0.0233
,0.0760,0.1170,5.9520,0.0271
,0.0770,0.1215,6.1576,0.0312
,0.0780,0.1261,6.3668,0.0358
,0.0790,0.1308,6.5794,0.0409
,0.0800,0.1356,6.7945,0.0463
,0.0810,0.1405,7.0123,0.0521
,0.0820,0.1455,7.2333,0.0583
,0.0830,0.1505,7.4582,0.0648
,0.0840,0.1556,7.6871,0.0716
,0.0850,0.1609,7.9188,0.0786
,0.0860,0.1662,8.1523,0.0858
,0.0870,0.1716,8.3870,0.0932
,0.0880,0.1771,8.6233,0.1008
,0.0890,0.1827,8.8624,0.1085
,0.0900,0.1883,9.1047,0.1164
,0.0910,0.1941,9.3502,0.1244
,0.0920,0.1999,9.5985,0.1326
,0.0930,0.2058,9.8493,0.1408
,0.0940,0.2118,10.1027,0.1492
,0.0950,0.2179,10.3588,0.1576
,0.0960,0.2241,10.6176,0.1661
,0.0970,0.2304,10.8788,0.1745
,0.0980,0.2367,11.1421,0.1830
,0.0990,0.2431,11.4080,0.1914
,0.1000,0.2497,11.6773,0.1998
,0.1010,0.2563,11.9509,0.2081
,0.1020,0.2629,12.2289,0.2164
,0.1030,0.2697,12.5112,0.2246
,0.1040,0.2766,12.7969,0.2328
,0.1050,0.2835,13.0849,0.2410
,0.1060,0.2905,13.3753,0.2492
,0.1070,0.2976,13.6684,0.2574
,0.1080,0.3048,13.9647,0.2657
,0.1090,0.3120,14.2637,0.2740
,0.1100,0.3194,14.5651,0.2824
,0.1110,0.3268,14.8693,0.2909
,0.1120,0.3343,15.1766,0.2994
,0.1130,0.3419,15.4873,0.3081
,0.1140,0.3496,15.8011,0.3170
,0.1150,0.3573,16.1173,0.3259
,0.1160,0.3651,16.4354,0.3350
,0.1170,0.3731,16.7556,0.3442
,0.1180,0.3810,17.0785,0.3535
,0.1190,0.3891,17.4042,0.3628
,0.1200,0.3973,17.7325,0.3721
,0.1210,0.4055,18.0628,0.3815
,0.1220,0.4138,18.3945,0.3909
,0.1230,0.4222,18.7273,0.4003
,0.1240,0.4307,19.0617,0.4097
,0.1250,0.4392,19.3985,0.4192
,0.1260,0.4478,19.7380,0.4287
,0.1270,0.4565,20.0798,0.4383
