3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0647,0.0039
,0.0050,0.0000,0.0572,0.0039
,0.0100,0.0000,0.0594,0.0038
,0.0150,0.0003,0.1163,0.0036
,0.0200,0.0010,0.1947,0.0034
,0.0250,0.0024,0.3065,0.0032
,0.0300,0.0050,0.4688,0.0030
,0.0330,0.0073,0.5980,0.0030
,0.0360,0.0100,0.7437,0.0029
,0.0390,0.0134,0.9146,0.0030
,0.0420,0.0175,1.1055,0.0031
,0.0440,0.0206,1.2457,0.0032
,0.0460,0.0240,1.3915,0.0034
,0.0480,0.0278,1.5433,0.0037
,0.0500,0.0318,1.7080,0.0040
,0.0520,0.0363,1.8858,0.0043
,0.0540,0.0411,2.0746,0.0047
,0.0560,0.0462,2.2740,0.0052
,0.0580,0.0517,2.4823,0.0057
,0.0600,0.0575,2.7003,0.0063
,0.0620,0.0638,2.9345,0.0070
,0.0640,0.0703,3.1855,0.0077
,0.0650,0.0738,3.3157,0.0080
,0.0660,0.0773,3.4486,0.0084
,0.0670,0.0809,3.5841,0.0088
,0.0680,0.0846,3.7223,0.0092
,0.0690,0.0884,3.8632,0.0098
,0.0700,0.0923,4.0072,0.0104
,0.0710,0.0963,4.1549,0.0113
,0.0720,0.1003,4.3066,0.0125
,0.0730,0.1045,4.4622,0.0139
,0.0740,0.1087,4.6209,0.0157
,0.0750,0.1131,4.7819,0.0178
,0.0760,0.1175,4.9440,0.0203
,0.0770,0.1220,5.1070,0.0231
,0.0780,0.1267,5.2712,0.0263
,0.0790,0.1314,5.4371,0.0298
,0.0800,0.1362,5.6046,0.0336
,0.0810,0.1410,5.7731,0.0377
,0.0820,0.1460,5.9428,0.0421
,0.0830,0.1511,6.1139,0.0467
,0.0840,0.1562,6.2867,0.0517
,0.0850,0.1615,6.4613,0.0569
,0.0860,0.1668,6.6375,0.0623
,0.0870,0.1723,6.8155,0.0680
,0.0880,0.1778,6.9954,0.0740
,0.0890,0.1834,7.1776,0.0801
