3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0971,-0.0017
,0.0050,0.0000,-0.0976,-0.0019
,0.0100,0.0000,-0.0696,-0.0020
,0.0150,0.0003,0.0169,-0.0020
,0.0200,0.0010,0.1357,-0.0019
,0.0250,0.0025,0.2982,-0.0017
,0.0290,0.0044,0.4646,-0.0015
,0.0320,0.0064,0.6077,-0.0013
,0.0350,0.0090,0.7782,-0.0011
,0.0370,0.0111,0.9064,-0.0010
,0.0390,0.0134,1.0469,-0.0009
,0.0410,0.0161,1.1996,-0.0008
,0.0430,0.0190,1.3679,-0.0007
,0.0450,0.0223,1.5460,-0.0006
,0.0470,0.0259,1.7293,-0.0005
,0.0490,0.0298,1.9221,-0.0003
,0.0510,0.0341,2.1242,-0.0002
,0.0530,0.0387,2.3346,0.0000
,0.0550,0.0437,2.5558,0.0002
,0.0570,0.0490,2.7857,0.0005
,0.0590,0.0547,3.0255,0.0008
,0.0600,0.0577,3.1506,0.0009
,0.0610,0.0608,3.2796,0.0011
,0.0620,0.0640,3.4116,0.0013
,0.0630,0.0673,3.5463,0.0015
,0.0640,0.0706,3.6842,0.0017
,0.0650,0.0741,3.8266,0.0018
,0.0660,0.0777,3.9735,0.0020
,0.0670,0.0813,4.1244,0.0023
,0.0680,0.0850,4.2788,0.0026
,0.0690,0.0889,4.4366,0.0029
,0.0700,0.0928,4.5985,0.0034
,0.0710,0.0968,4.7652,0.0040
,0.0720,0.1009,4.9371,0.0048
,0.0730,0.1051,5.1144,0.0057
,0.0740,0.1094,5.2967,0.0068
,0.0750,0.1138,5.4838,0.0081
,0.0760,0.1183,5.6747,0.0097
,0.0770,0.1229,5.8685,0.0115
,0.0780,0.1276,6.0651,0.0136
,0.0790,0.1323,6.2647,0.0159
,0.0800,0.1372,6.4673,0.0185
,0.0810,0.1421,6.6728,0.0213
,0.0820,0.1472,6.8813,0.0244
,0.0830,0.1523,7.0931,0.0277
,0.0840,0.1575,7.3085,0.0313
,0.0850,0.1628,7.5271,0.0351
,0.0860,0.1682,7.7479,0.0392
,0.0870,0.1737,7.9704,0.0434
,0.0880,0.1793,8.1952,0.0477
,0.0890,0.1850,8.4238,0.0522
,0.0900,0.1907,8.6576,0.0568
,0.0910,0.1966,8.8969,0.0616
,0.0920,0.2025,9.1417,0.0664
,0.0930,0.2085,9.3916,0.0714
,0.0940,0.2147,9.6457,0.0764
,0.0950,0.2209,9.9034,0.0815
,0.0960,0.2271,10.1643,0.0867
,0.0970,0.2335,10.4282,0.0920
,0.0980,0.2400,10.6947,0.0973
,0.0990,0.2465,10.9639,0.1028
,0.1000,0.2532,11.2362,0.1083
,0.1010,0.2599,11.5124,0.1139
,0.1020,0.2667,11.7931,0.1196
,0.1030,0.2736,12.0783,0.1253
,0.1040,0.2806,12.3669,0.1311
,0.1050,0.2877,12.6581,0.1370
,0.1060,0.2949,12.9520,0.1429
,0.1070,0.3021,13.2492,0.1490
,0.1080,0.3094,13.5502,0.1551
,0.1090,0.3169,13.8550,0.1613
,0.1100,0.3244,14.1635,0.1676
,0.1110,0.3319,14.4760,0.1739
,0.1120,0.3396,14.7923,0.1802
,0.1130,0.3474,15.1124,0.1865
,0.1140,0.3552,15.4358,0.1930
,0.1150,0.3631,15.7619,0.1995
,0.1160,0.3711,16.0896,0.2063
,0.1170,0.3792,16.4181,0.2131
,0.1180,0.3874,16.7475,0.2201
,0.1190,0.3957,17.0782,0.2272
,0.1200,0.4040,17.4108,0.2343
,0.1210,0.4124,17.7451,0.2415
,0.1220,0.4209,18.0809,0.2486
,0.1230,0.4295,18.4186,0.2558
,0.1240,0.4382,18.7584,0.2630
,0.1250,0.4470,19.1004,0.2703
,0.1260,0.4558,19.4448,0.2776
,0.1270,0.4647,19.7914,0.2850
,0.1280,0.4737,20.1392,0.2925
,0.1290,0.4828,20.4872,0.3000
,0.1300,0.4919,20.8349,0.3076
,0.1310,0.5011,21.1821,0.3152
,0.1320,0.5104,21.5286,0.3228
,0.1330,0.5197,21.8741,0.3306
,0.1340,0.5292,22.2184,0.3384
,0.1350,0.5386,22.5617,0.3463
,0.1360,0.5482,22.9056,0.3543
,0.1370,0.5578,23.2522,0.3623
,0.1380,0.5674,23.6023,0.3705
,0.1390,0.5771,23.9554,0.3787
,0.1400,0.5868,24.3106,0.3871
,0.1410,0.5966,24.6677,0.3956
,0.1420,0.6064,25.0272,0.4042
,0.1430,0.6163,25.3899,0.4129
,0.1440,0.6262,25.7558,0.4216
,0.1450,0.6361,26.1241,0.4304
,0.1460,0.6461,26.4933,0.4392
,0.1470,0.6560,26.8622,0.4479
,0.1480,0.6660,27.2306,0.4567
,0.1490,0.6760,27.5983,0.4653
,0.1500,0.6860,27.9655,0.4739
,0.1510,0.6961,28.3316,0.4825
,0.1520,0.7061,28.6958,0.4911
,0.1530,0.7161,29.0577,0.4997
,0.1540,0.7262,29.4171,0.5083
,0.1550,0.7362,29.7744,0.5170
,0.1560,0.7463,30.1300,0.5256
,0.1570,0.7563,30.4842,0.5343
,0.1580,0.7664,30.8369,0.5431
,0.1590,0.7764,31.1874,0.5519
,0.1600,0.7865,31.5356,0.5608
,0.1610,0.7965,31.8819,0.5697
,0.1620,0.8066,32.2274,0.5787
,0.1630,0.8166,32.5732,0.5875
,0.1640,0.8266,32.9191,0.5964
,0.1650,0.8366,33.2650,0.6052
,0.1660,0.8466,33.6113,0.6140
,0.1670,0.8566,33.9588,0.6227
,0.1680,0.8665,34.3083,0.6314
,0.1690,0.8765,34.6596,0.6401
,0.1700,0.8865,35.0119,0.6488
,0.1710,0.8964,35.3651,0.6574
,0.1720,0.9063,35.7193,0.6661
,0.1730,0.9163,36.0749,0.6747
,0.1740,0.9262,36.4320,0.6832
,0.1750,0.9361,36.7907,0.6917
,0.1760,0.9460,37.1496,0.7001
,0.1770,0.9558,37.5077,0.7083
,0.1780,0.9657,37.8642,0.7165
,0.1790,0.9756,38.2196,0.7246
,0.1800,0.9854,38.5744,0.7326
,0.1810,0.9953,38.9288,0.7406
,0.1820,1.0051,39.2829,0.7487
,0.1830,1.0150,39.6370,0.7568
,0.1840,1.0248,39.9910,0.7649
,0.1850,1.0346,40.3451,0.7730
,0.1860,1.0445,40.6993,0.7812
,0.1870,1.0543,41.0529,0.7894
,0.1880,1.0641,41.4051,0.7976
,0.1890,1.0739,41.7552,0.8058
,0.1900,1.0837,42.1033,0.8141
,0.1910,1.0936,42.4499,0.8224
,0.1920,1.1034,42.7946,0.8307
,0.1930,1.1132,43.1369,0.8391
,0.1940,1.1230,43.4767,0.8475
,0.1950,1.1329,43.8139,0.8560
,0.1960,1.1427,44.1486,0.8645
,0.1970,1.1525,44.4812,0.8731
,0.1980,1.1623,44.8127,0.8817
,0.1990,1.1722,45.1435,0.8904
,0.2000,1.1820,45.4735,0.8992
,0.2010,1.1919,45.8028,0.9080
,0.2020,1.2017,46.1313,0.9169
,0.2030,1.2116,46.4598,0.9258
,0.2040,1.2215,46.7889,0.9347
,0.2050,1.2313,47.1189,0.9436
,0.2060,1.2412,47.4495,0.9525
,0.2070,1.2511,47.7804,0.9614
,0.2080,1.2610,48.1113,0.9703
,0.2090,1.2709,48.4421,0.9791
,0.2100,1.2808,48.7729,0.9879
,0.2110,1.2908,49.1030,0.9968
,0.2120,1.3007,49.4322,1.0056
,0.2130,1.3106,49.7611,1.0145
,0.2140,1.3206,50.0904,1.0234
,0.2150,1.3305,50.4206,1.0323
,0.2160,1.3405,50.7519,1.0412
,0.2170,1.3505,51.0835,1.0501
,0.2180,1.3605,51.4144,1.0590
,0.2190,1.3705,51.7440,1.0679
,0.2200,1.3805,52.0716,1.0769
,0.2210,1.3905,52.3967,1.0859
,0.2220,1.4005,52.7193,1.0948
,0.2230,1.4105,53.0400,1.1037
,0.2240,1.4206,53.3591,1.1126
,0.2250,1.4306,53.6769,1.1215
,0.2260,1.4407,53.9937,1.1304
,0.2270,1.4507,54.3098,1.1392
,0.2280,1.4608,54.6254,1.1481
,0.2290,1.4709,54.9401,1.1568
,0.2300,1.4809,55.2533,1.1656
,0.2310,1.4910,55.5649,1.1744
,0.2320,1.5011,55.8755,1.1831
,0.2330,1.5112,56.1855,1.1919
,0.2340,1.5213,56.4953,1.2006
,0.2350,1.5314,56.8044,1.2093
,0.2360,1.5415,57.1130,1.2180
