2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0104,-0.0017
,0.0050,0.0000,0.0379,-0.0018
,0.0100,0.0000,0.0581,-0.0019
,0.0150,0.0003,0.1352,-0.0020
,0.0200,0.0010,0.2118,-0.0020
,0.0250,0.0025,0.3120,-0.0021
,0.0300,0.0051,0.4647,-0.0021
,0.0340,0.0082,0.6362,-0.0020
,0.0370,0.0112,0.7991,-0.0018
,0.0400,0.0148,0.9870,-0.0016
,0.0420,0.0176,1.1253,-0.0015
,0.0440,0.0207,1.2771,-0.0013
,0.0460,0.0241,1.4403,-0.0010
,0.0480,0.0279,1.6153,-0.0008
,0.0500,0.0319,1.8011,-0.0004
,0.0520,0.0364,1.9983,-0.0001
,0.0540,0.0412,2.2042,0.0003
,0.0560,0.0463,2.4148,0.0008
,0.0580,0.0518,2.6370,0.0012
,0.0600,0.0577,2.8744,0.0017
,0.0620,0.0639,3.1242,0.0023
,0.0630,0.0671,3.2542,0.0026
,0.0640,0.0705,3.3875,0.0030
,0.0650,0.0739,3.5239,0.0034
,0.0660,0.0774,3.6632,0.0039
,0.0670,0.0810,3.8056,0.0047
,0.0680,0.0847,3.9517,0.0058
,0.0690,0.0885,4.1023,0.0071
,0.0700,0.0924,4.2579,0.0088
,0.0710,0.0964,4.4181,0.0108
,0.0720,0.1004,4.5822,0.0131
,0.0730,0.1046,4.7500,0.0158
,0.0740,0.1089,4.9213,0.0188
,0.0750,0.1132,5.0962,0.0222
,0.0760,0.1176,5.2749,0.0258
,0.0770,0.1221,5.4571,0.0299
,0.0780,0.1268,5.6427,0.0343
,0.0790,0.1315,5.8318,0.0390
,0.0800,0.1363,6.0242,0.0439
,0.0810,0.1411,6.2194,0.0491
,0.0820,0.1461,6.4167,0.0544
,0.0830,0.1512,6.6154,0.0600
,0.0840,0.1563,6.8153,0.0659
,0.0850,0.1616,7.0170,0.0719
,0.0860,0.1669,7.2216,0.0781
,0.0870,0.1723,7.4292,0.0845
,0.0880,0.1778,7.6401,0.0910
,0.0890,0.1834,7.8549,0.0975
,0.0900,0.1891,8.0744,0.1041
,0.0910,0.1949,8.2988,0.1108
,0.0920,0.2008,8.5285,0.1176
,0.0930,0.2067,8.7625,0.1245
,0.0940,0.2128,8.9997,0.1315
,0.0950,0.2189,9.2393,0.1386
,0.0960,0.2251,9.4809,0.1458
,0.0970,0.2314,9.7243,0.1531
,0.0980,0.2378,9.9697,0.1606
,0.0990,0.2442,10.2180,0.1681
,0.1000,0.2508,10.4698,0.1757
,0.1010,0.2574,10.7254,0.1833
,0.1020,0.2642,10.9848,0.1909
,0.1030,0.2710,11.2481,0.1987
,0.1040,0.2779,11.5151,0.2065
,0.1050,0.2849,11.7852,0.2143
,0.1060,0.2919,12.0585,0.2223
,0.1070,0.2991,12.3346,0.2303
,0.1080,0.3063,12.6136,0.2384
,0.1090,0.3137,12.8956,0.2465
,0.1100,0.3211,13.1806,0.2546
,0.1110,0.3286,13.4680,0.2628
,0.1120,0.3361,13.7575,0.2710
,0.1130,0.3438,14.0487,0.2793
,0.1140,0.3515,14.3413,0.2876
,0.1150,0.3594,14.6352,0.2961
,0.1160,0.3673,14.9300,0.3046
,0.1170,0.3753,15.2257,0.3133
,0.1180,0.3833,15.5226,0.3221
,0.1190,0.3915,15.8208,0.3309
,0.1200,0.3997,16.1204,0.3398
,0.1210,0.4081,16.4213,0.3488
,0.1220,0.4165,16.7242,0.3577
,0.1230,0.4250,17.0296,0.3667
,0.1240,0.4335,17.3383,0.3758
,0.1250,0.4422,17.6504,0.3848
,0.1260,0.4509,17.9652,0.3938
,0.1270,0.4597,18.2821,0.4028
,0.1280,0.4686,18.6010,0.4118
,0.1290,0.4775,18.9220,0.4206
,0.1300,0.4866,19.2448,0.4295
,0.1310,0.4957,19.5688,0.4383
,0.1320,0.5049,19.8931,0.4473
,0.1330,0.5141,20.2177,0.4563
,0.1340,0.5235,20.5430,0.4654
,0.1350,0.5329,20.8701,0.4746
,0.1360,0.5423,21.1999,0.4838
,0.1370,0.5518,21.5326,0.4931
,0.1380,0.5614,21.8676,0.5024
,0.1390,0.5710,22.2041,0.5119
,0.1400,0.5807,22.5416,0.5215
,0.1410,0.5904,22.8791,0.5312
,0.1420,0.6001,23.2162,0.5410
,0.1430,0.6099,23.5525,0.5510
,0.1440,0.6197,23.8877,0.5610
,0.1450,0.6296,24.2224,0.5711
,0.1460,0.6395,24.5572,0.5813
,0.1470,0.6494,24.8921,0.5915
,0.1480,0.6593,25.2268,0.6016
,0.1490,0.6693,25.5611,0.6117
,0.1500,0.6792,25.8946,0.6217
,0.1510,0.6892,26.2266,0.6317
,0.1520,0.6992,26.5569,0.6416
,0.1530,0.7092,26.8859,0.6515
,0.1540,0.7192,27.2140,0.6613
,0.1550,0.7292,27.5419,0.6712
,0.1560,0.7393,27.8700,0.6811
,0.1570,0.7493,28.1985,0.6910
,0.1580,0.7593,28.5279,0.7011
,0.1590,0.7693,28.8586,0.7111
,0.1600,0.7793,29.1898,0.7211
,0.1610,0.7894,29.5203,0.7311
,0.1620,0.7994,29.8491,0.7410
,0.1630,0.8094,30.1764,0.7510
,0.1640,0.8194,30.5033,0.7608
,0.1650,0.8293,30.8309,0.7707
,0.1660,0.8393,31.1593,0.7805
,0.1670,0.8493,31.4881,0.7904
,0.1680,0.8592,31.8173,0.8002
,0.1690,0.8692,32.1468,0.8100
,0.1700,0.8791,32.4768,0.8197
,0.1710,0.8890,32.8070,0.8293
