Kraft;Prüfzeit;Spannung;Weg;Weg in %;Zyklennummer;Key
N;s;MPa;mm;%;;
8,911108219144750;0,386300000012852;0,213935741291059;0,005432769223490;0,006790961529363;1,000000000000000;191131,4695
9,054861988394800;0,436400000005960;0,217386947182805;0,010098674471437;0,012623343089296;1,000000000000000;191131,5196
9,194187884344440;0,486499999999069;0,220731849758108;0,016060223264502;0,020075279080628;1,000000000000000;191131,5697
9,436343385602190;0,536599999992177;0,226545460747366;0,020164861449373;0,025206076811717;1,000000000000000;191131,6198
9,672891748424380;0,586699999985285;0,232224456906657;0,028947288922304;0,036184111152880;1,000000000000000;191131,6699
10,014647966434600;0,636799999978393;0,240429257930594;0,034984276523597;0,043730345654497;1,000000000000000;191131,72
10,315836836493700;0,686899999971502;0,247660127829163;0,045753343565463;0,057191679456829;1,000000000000000;191131,7701
10,791103001028100;0,736999999964610;0,259070203514451;0,058465625290327;0,073082031612909;1,000000000000000;191131,8202
11,275219772605200;0,787100000015926;0,270692762443346;0,069022735601082;0,086278419501352;1,000000000000000;191131,8703
12,025107812357600;0,837200000009034;0,288695894009526;0,085790714616923;0,107238393271154;1,000000000000000;191131,9204
12,880164567830300;0,887199999997392;0,309223890789431;0,105081451835215;0,131351814794019;1,000000000000000;191131,9704
13,766224280614300;0,937299999990501;0,330496199106295;0,128697190348859;0,160871487936073;1,000000000000000;191132,0205
14,714867659120500;0,987399999983609;0,353271001006417;0,149300589695756;0,186625737119694;1,000000000000000;191132,0706
15,770893475418500;1,037499999976720;0,378623814626930;0,178670219323107;0,223337774153884;1,000000000000000;191132,1207
16,703434561411000;1,087599999969830;0,401012036564082;0,199809972683346;0,249762465854182;1,000000000000000;191132,1708
17,925431908781800;1,137699999962930;0,430349454754539;0,231641195700016;0,289551494625021;1,000000000000000;191132,2209
19,035446331949600;1,187800000014250;0,456998413854149;0,258623455824725;0,323279319780906;1,000000000000000;191132,271
20,344876466073300;1,237900000007360;0,488434897344582;0,294779374359233;0,368474217949041;1,000000000000000;191132,3211
21,631150936462300;1,288000000000470;0,519315465233458;0,327174395190533;0,408967993988166;1,000000000000000;191132,3712
23,148210871385300;1,337999999988820;0,555736675006609;0,367549732715522;0,459437165894402;1,000000000000000;191132,4212
24,721327624301100;1,388099999981930;0,593503683373693;0,403982000778735;0,504977500973419;1,000000000000000;191132,4713
26,204009445720500;1,438199999975040;0,629099551672394;0,447991870084596;0,559989837605745;1,000000000000000;191132,5214
27,823946319393000;1,488299999968150;0,667990606229366;0,485935576628460;0,607419470785575;1,000000000000000;191132,5715
29,387078641734200;1,538400000019460;0,705517910790388;0,529190566704529;0,661488208380662;1,000000000000000;191132,6216
31,035693568691700;1,588500000012570;0,745097461148043;0,571074646999681;0,713843308749601;1,000000000000000;191132,6717
32,672335943993700;1,638600000005680;0,784389577367253;0,618158763480064;0,772698454350081;1,000000000000000;191132,7218
34,409835200775100;1,688699999998790;0,826103041321559;0,663512657422788;0,829390821778485;1,000000000000000;191132,7719
36,228228073463200;1,738799999991900;0,869758579736088;0,714176163376851;0,892720204221063;1,000000000000000;191132,822
38,027101187533700;1,788899999985010;0,912945492483979;0,762920957697671;0,953651197122089;1,000000000000000;191132,8721
39,945560802542300;1,838899999973360;0,959003409162856;0,817284150801151;1,021605188501440;1,000000000000000;191132,9221
41,836698008890700;1,888999999966470;1,004405376030910;0,870628838611470;1,088286048264340;1,000000000000000;191132,9722
43,591449696711300;1,939100000017790;1,046533032197080;0,922705426877446;1,153381783596810;1,000000000000000;191133,0223
45,548507366802100;1,989200000010900;1,093517601692120;0,976918794555359;1,221148493194200;1,000000000000000;191133,0724
47,423384862245400;2,039300000004000;1,138529209334350;1,031280849334680;1,289101061668350;1,000000000000000;191133,1225
