Kraft;Prüfzeit;Spannung;Weg;Weg in %;Key
N;s;MPa;mm;%;
4,973582770802920;0,375399999786168;0,120425732949223;0,002755049473974;0,003443811842467;1206085,0558
6,761492794466050;0,395399999804795;0,163716532553657;0,039907417995921;0,049884272494902;1206085,0758
13,142898836772400;0,415399999823421;0,318229996047757;0,187170967705486;0,233963709631857;1206085,0958
20,992881571834900;0,435399999842048;0,508302217235711;0,373724488501342;0,467155610626678;1206085,1158
29,081555601508800;0,455399999860674;0,704153888656387;0,571327600625782;0,714159500782227;1206085,1358
36,898297551783900;0,475399999879301;0,893421248227213;0,770838590198747;0,963548237748434;1206085,1558
44,483516676597100;0,495399999897927;1,077082728246900;0,971494750799440;1,214368438499300;1206085,1758
51,633954456028800;0,515399999916553;1,250216814915950;1,174071409559720;1,467589261949650;1206085,1958
58,449974196880300;0,535399999935180;1,415253612515260;1,376138834967760;1,720173543709700;1206085,2158
65,266032886751400;0,555399999953806;1,580291353190110;1,575993229891160;1,969991537363950;1206085,2358
71,509841752756900;0,575399999972433;1,731473165926320;1,777821840975360;2,222277301219200;1206085,2558
77,569226227033300;0,595399999991059;1,878189497022600;1,976805215667620;2,471006519584530;1206085,2758
83,489011967573600;0,615400000009686;2,021525713500570;2,178230871956980;2,722788589946230;1206085,2958
88,832620054169900;0,635400000028312;2,150910897195400;2,375161906148450;2,968952382685560;1206085,3158
94,157978035847700;0,655400000046939;2,279854189729970;2,574179327826050;3,217724159782570;1206085,3358
99,152402582738600;0,675400000065565;2,400784566168000;2,775122121586900;3,468902651983620;1206085,3558
103,968811949560000;0,695400000084192;2,517404647689090;2,975502254420170;3,719377818025210;1206085,3758
108,560878291618000;0,715400000102818;2,628592694712310;3,178994616812400;3,973743271015500;1206085,3958
112,771013189522000;0,735400000121444;2,730533007010220;3,378068824662960;4,222586030828700;1206085,4158
116,910056419530000;0,755400000140071;2,830751971417190;3,581494615284560;4,476868269105700;1206085,4358
120,666435872794000;0,775400000158697;2,921705469074910;3,781394357469160;4,726742946836450;1206085,4558
122,783322551125000;0,790299999993294;2,972961805111980;3,909699286894940;4,887124108618680;1206085,4707
122,960364439705000;0,797400000039488;2,977248533649030;3,945184354639360;4,931480443299200;1206085,4778
112,720711922419000;1,797400000039490;2,729315058654210;4,002852920843040;5,003566151053800;1206086,4778
110,043895720032000;2,797400000039490;2,664501107022570;4,003615045934690;5,004518807418360;1206087,4778
108,514156069352000;3,797400000039490;2,627461406037570;4,004975726782660;5,006219658478320;1206088,4778
107,230981678863000;4,797400000039490;2,596391808204920;4,001623276871620;5,002029096089520;1206089,4778
106,350431442286000;5,797400000039490;2,575070979232110;4,002015879985300;5,002519849981630;1206090,4778
105,629475789792000;6,797400000039490;2,557614425902960;4,004077171046870;5,005096463808580;1206091,4778
104,915120990185000;7,797400000039490;2,540317699520210;4,000660075680590;5,000825094600740;1206092,4778
104,474873356042000;8,797400000039490;2,529657950509480;3,999620749723490;4,999525937154360;1206093,4778
104,053790902894000;9,797400000039490;2,519462249464750;4,003797341849830;5,004746677312290;1206094,4778
103,655864082382000;10,797400000039500;2,509827217491080;4,001435324165830;5,001794155207290;1206095,4778
103,177246306819000;11,797400000039500;2,498238409366070;3,997514394899680;4,996892993624590;1206096,4778
102,986439569683000;12,797400000039500;2,493618391517740;4,003892502460500;5,004865628075620;1206097,4778
102,672309120245000;13,797400000039500;2,486012327366700;3,999745918716520;4,999682398395650;1206098,4778
102,269282393333000;14,797400000039500;2,476253810976570;4,002234816393450;5,002793520491810;1206099,4778
102,067790125361000;15,797400000039500;2,471375063568060;3,998904334071880;4,998630417589850;1206100,4778
101,903077682925000;16,797400000039500;2,467386868835960;4,001009607934870;5,001262009918590;1206101,4778
101,617729462043000;17,797400000039500;2,460477710945350;4,001050945451110;5,001313681813890;1206102,4778
101,431491172415000;18,797400000039500;2,455968309259430;3,996975337244050;4,996219171555070;1206103,4778
101,322108898070000;19,797400000039500;2,453319828040450;4,001369522381890;5,001711902977370;1206104,4778
101,110281899448000;20,797400000039500;2,448190845022950;4,000669421419800;5,000836776774750;1206105,4778
