
1,Time,Displacement,Force
,(s),(mm),(N)
"","102.4000","1.7050","7013.1304"
"","102.4200","1.7053","7016.5166"
"","102.4400","1.7057","7019.3423"
"","102.4600","1.7060","7020.8677"
"","102.4800","1.7063","7021.0547"
"","102.5000","1.7065","7020.3237"
"","102.5200","1.7067","7019.5024"
"","102.5400","1.7069","7019.0303"
"","102.5600","1.7072","7019.4893"
"","102.5800","1.7075","7021.4419"
"","102.6000","1.7079","7025.1294"
"","102.6200","1.7083","7030.3018"
"","102.6400","1.7088","7036.4385"
"","102.6600","1.7092","7042.0459"
"","102.6800","1.7096","7045.8511"
"","102.7000","1.7099","7047.9536"
"","102.7200","1.7102","7049.2300"
"","102.7400","1.7105","7050.5635"
"","102.7600","1.7109","7052.1914"
"","102.7800","1.7112","7054.2812"
"","102.8000","1.7115","7056.4390"
"","102.8200","1.7118","7057.9297"
"","102.8400","1.7121","7058.9766"
"","102.8600","1.7124","7059.6055"
"","102.8800","1.7126","7059.9331"
"","102.9000","1.7129","7060.8228"
"","102.9200","1.7132","7062.7422"
"","102.9400","1.7136","7065.8706"
"","102.9600","1.7140","7069.9595"
"","102.9800","1.7144","7074.4941"
"","103.0000","1.7148","7078.7070"
"","103.0200","1.7151","7082.3892"
"","103.0400","1.7155","7085.5776"
"","103.0600","1.7159","7088.5708"
"","103.0800","1.7162","7091.7266"
"","103.1000","1.7166","7095.2749"
"","103.1200","1.7170","7099.1211"
"","103.1400","1.7173","7102.0146"
"","103.1600","1.7176","7103.1196"
"","103.1800","1.7179","7102.7012"
"","103.2000","1.7181","7101.7808"
"","103.2200","1.7183","7101.0688"
"","103.2400","1.7186","7101.0547"
"","103.2600","1.7189","7102.1572"
"","103.2800","1.7192","7104.8848"
"","103.3000","1.7196","7109.3818"
"","103.3200","1.7201","7115.0854"
"","103.3400","1.7205","7121.2446"
"","103.3600","1.7210","7126.2827"
"","103.3800","1.7213","7129.3623"
"","103.4000","1.7216","7131.0410"
"","103.4200","1.7219","7132.0571"
"","103.4400","1.7222","7132.9678"
"","103.4600","1.7225","7134.1665"
"","103.4800","1.7228","7135.5000"
"","103.5000","1.7231","7136.8208"
"","103.5200","1.7234","7138.0801"
"","103.5400","1.7237","7139.0747"
"","103.5600","1.7240","7139.6694"
"","103.5800","1.7242","7140.3325"
"","103.6000","1.7245","7141.8159"
"","103.6200","1.7249","7144.2461"
"","103.6400","1.7252","7147.9507"
"","103.6600","1.7256","7152.4629"
"","103.6800","1.7260","7157.1045"
"","103.7000","1.7264","7161.3037"
"","103.7200","1.7268","7164.7070"
"","103.7400","1.7272","7167.5093"
"","103.7600","1.7275","7170.4888"
"","103.7800","1.7279","7173.7974"
"","103.8000","1.7283","7177.2954"
"","103.8200","1.7287","7180.6528"
"","103.8400","1.7290","7182.8618"
"","103.8600","1.7293","7183.2778"
"","103.8800","1.7295","7182.3130"
"","103.9000","1.7297","7180.9800"
"","103.9200","1.7299","7180.2354"
"","103.9400","1.7302","7180.9946"
"","103.9600","1.7305","7183.4961"
"","103.9800","1.7309","7187.4165"
"","104.0000","1.7313","7192.6006"
"","104.0200","1.7318","7198.4409"
"","104.0400","1.7322","7203.4658"
"","104.0600","1.7326","7206.6636"
"","104.0800","1.7329","7208.4067"
"","104.1000","1.7332","7209.3486"
"","104.1200","1.7335","7210.4766"
"","104.1400","1.7338","7212.1880"
"","104.1600","1.7341","7214.3989"
"","104.1800","1.7345","7216.9326"
"","104.2000","1.7348","7219.0068"
"","104.2200","1.7351","7220.3174"
"","104.2400","1.7354","7220.9395"
"","104.2600","1.7356","7221.3052"
"","104.2800","1.7359","7222.1162"
"","104.3000","1.7362","7224.0005"
"","104.3200","1.7366","7226.8369"
"","104.3400","1.7370","7230.6270"
"","104.3600","1.7374","7235.1313"
"","104.3800","1.7378","7239.4893"
"","104.4000","1.7382","7243.0713"
"","104.4200","1.7385","7246.1265"
"","104.4400","1.7389","7249.0474"
"","104.4600","1.7392","7251.9160"
"","104.4800","1.7396","7254.8696"
"","104.5000","1.7400","7257.8853"
"","104.5200","1.7403","7260.2310"
"","104.5400","1.7406","7261.1973"
"","104.5600","1.7408","7260.9209"
"","104.5800","1.7411","7259.9062"
"","104.6000","1.7413","7258.9487"
"","104.6200","1.7415","7258.8750"
"","104.6400","1.7418","7260.3965"
"","104.6600","1.7422","7263.7573"
"","104.6800","1.7426","7268.9399"
"","104.7000","1.7431","7275.3159"
"","104.7200","1.7435","7281.4473"
"","104.7400","1.7439","7285.8496"
"","104.7600","1.7443","7288.2788"
"","104.7800","1.7446","7289.6870"
"","104.8000","1.7449","7290.7104"
"","104.8200","1.7452","7291.9331"
"","104.8400","1.7455","7293.3472"
"","104.8600","1.7458","7294.8994"
"","104.8800","1.7461","7296.2842"
"","104.9000","1.7464","7297.3179"
"","104.9200","1.7467","7298.0581"
"","104.9400","1.7470","7298.5508"
"","104.9600","1.7472","7299.2617"
"","104.9800","1.7475","7300.6260"
"","105.0000","1.7479","7303.3125"
"","105.0200","1.7483","7307.2754"
"","105.0400","1.7487","7311.9263"
"","105.0600","1.7491","7316.4194"
"","105.0800","1.7495","7320.2549"
"","105.1000","1.7498","7323.3188"
"","105.1200","1.7502","7326.1445"
"","105.1400","1.7505","7329.3447"
"","105.1600","1.7509","7332.9873"
"","105.1800","1.7513","7336.5649"
"","105.2000","1.7517","7339.4390"
"","105.2200","1.7520","7341.0249"
"","105.2400","1.7522","7341.1738"
"","105.2600","1.7525","7340.3589"
"","105.2800","1.7527","7339.3682"
"","105.3000","1.7529","7338.7778"
"","105.3200","1.7532","7339.2681"
"","105.3400","1.7535","7341.5605"
"","105.3600","1.7539","7345.7397"
"","105.3800","1.7544","7351.3574"
"","105.4000","1.7548","7357.2153"
"","105.4200","1.7552","7362.1543"
"","105.4400","1.7556","7365.4448"
"","105.4600","1.7559","7367.3667"
"","105.4800","1.7563","7368.8193"
"","105.5000","1.7566","7370.2998"
"","105.5200","1.7569","7371.8018"
"","105.5400","1.7572","7373.5781"
"","105.5600","1.7575","7375.2148"
"","105.5800","1.7578","7376.4673"
"","105.6000","1.7581","7377.3877"
"","105.6200","1.7584","7377.8862"
"","105.6400","1.7586","7378.1108"
"","105.6600","1.7589","7378.8242"
"","105.6800","1.7592","7380.8643"
"","105.7000","1.7596","7384.4717"
"","105.7200","1.7600","7389.2266"
"","105.7400","1.7604","7394.1841"
"","105.7600","1.7608","7398.5054"
"","105.7800","1.7612","7401.7769"
"","105.8000","1.7615","7404.5166"
"","105.8200","1.7619","7407.2974"
"","105.8400","1.7623","7410.2632"
"","105.8600","1.7626","7413.2373"
"","105.8800","1.7630","7415.9683"
"","105.9000","1.7633","7418.0537"
"","105.9200","1.7636","7418.8979"
"","105.9400","1.7638","7418.4424"
"","105.9600","1.7641","7417.6660"
"","105.9800","1.7643","7417.0283"
"","106.0000","1.7646","7417.2505"
"","106.0200","1.7649","7418.7153"
"","106.0400","1.7652","7421.9487"
"","106.0600","1.7657","7427.0410"
"","106.0800","1.7661","7433.2012"
"","106.1000","1.7666","7438.7969"
"","106.1200","1.7670","7442.6079"
"","106.1400","1.7673","7444.6196"
"","106.1600","1.7676","7445.6348"
"","106.1800","1.7679","7446.6704"
"","106.2000","1.7682","7448.1226"
"","106.2200","1.7685","7449.9131"
"","106.2400","1.7688","7451.8823"
"","106.2600","1.7691","7453.4087"
"","106.2800","1.7694","7454.4697"
"","106.3000","1.7697","7455.1528"
"","106.3200","1.7700","7455.4355"
"","106.3400","1.7702","7456.0786"
"","106.3600","1.7705","7457.8120"
"","106.3800","1.7709","7461.0239"
"","106.4000","1.7713","7465.4058"
"","106.4200","1.7717","7470.4297"
"","106.4400","1.7721","7475.0610"
"","106.4600","1.7725","7478.6670"
"","106.4800","1.7729","7481.4736"
"","106.5000","1.7732","7484.1475"
"","106.5200","1.7736","7486.9321"
"","106.5400","1.7740","7489.9419"
"","106.5600","1.7743","7492.8643"
"","106.5800","1.7747","7495.0518"
"","106.6000","1.7749","7495.9136"
"","106.6200","1.7752","7495.5962"
"","106.6400","1.7754","7494.6621"
"","106.6600","1.7756","7493.5557"
"","106.6800","1.7759","7493.0688"
"","106.7000","1.7762","7493.9614"
"","106.7200","1.7765","7496.4268"
"","106.7400","1.7769","7500.7720"
"","106.7600","1.7773","7506.3975"
"","106.7800","1.7778","7512.4497"
"","106.8000","1.7782","7517.7207"
"","106.8200","1.7786","7521.2983"
"","106.8400","1.7789","7523.3862"
"","106.8600","1.7793","7524.8169"
"","106.8800","1.7796","7526.2710"
"","106.9000","1.7799","7527.8120"
"","106.9200","1.7802","7529.2676"
"","106.9400","1.7805","7530.6201"
"","106.9600","1.7808","7531.6743"
"","106.9800","1.7811","7532.2261"
"","107.0000","1.7813","7532.3516"
"","107.0200","1.7816","7532.6694"
"","107.0400","1.7819","7533.8438"
"","107.0600","1.7822","7536.2041"
"","107.0800","1.7826","7540.0537"
"","107.1000","1.7830","7544.7954"
"","107.1200","1.7834","7549.4224"
"","107.1400","1.7838","7553.1455"
"","107.1600","1.7842","7555.7031"
"","107.1800","1.7845","7557.8921"
"","107.2000","1.7849","7560.2422"
"","107.2200","1.7852","7562.9341"
"","107.2400","1.7856","7566.0913"
"","107.2600","1.7859","7569.2051"
"","107.2800","1.7863","7571.4497"
"","107.3000","1.7866","7572.2925"
"","107.3200","1.7868","7571.8760"
"","107.3400","1.7870","7570.8643"
"","107.3600","1.7873","7570.1074"
"","107.3800","1.7875","7570.5000"
"","107.4000","1.7879","7572.4805"
"","107.4200","1.7882","7576.0088"
"","107.4400","1.7886","7581.1201"
"","107.4600","1.7891","7586.9365"
"","107.4800","1.7895","7592.1968"
"","107.5000","1.7899","7595.7852"
"","107.5200","1.7903","7597.6050"
"","107.5400","1.7906","7598.6279"
"","107.5600","1.7908","7599.5640"
"","107.5800","1.7912","7600.8223"
"","107.6000","1.7915","7602.5518"
"","107.6200","1.7918","7604.3716"
"","107.6400","1.7921","7605.9463"
"","107.6600","1.7924","7607.0508"
"","107.6800","1.7927","7607.5210"
"","107.7000","1.7929","7607.6606"
"","107.7200","1.7932","7608.3794"
"","107.7400","1.7935","7610.1655"
"","107.7600","1.7939","7613.3730"
"","107.7800","1.7943","7618.1108"
"","107.8000","1.7947","7623.4678"
"","107.8200","1.7951","7628.2437"
"","107.8400","1.7955","7632.1562"
"","107.8600","1.7959","7635.1689"
"","107.8800","1.7963","7637.6826"
"","107.9000","1.7966","7640.1846"
"","107.9200","1.7970","7642.8472"
"","107.9400","1.7973","7645.3604"
"","107.9600","1.7976","7647.3989"
"","107.9800","1.7979","7648.4756"
"","108.0000","1.7982","7648.4189"
"","108.0200","1.7984","7647.5425"
"","108.0400","1.7986","7646.5117"
"","108.0600","1.7989","7646.1377"
"","108.0800","1.7992","7647.2036"
"","108.1000","1.7995","7649.9224"
"","108.1200","1.7999","7654.1685"
"","108.1400","1.8004","7659.5405"
"","108.1600","1.8008","7665.0591"
"","108.1800","1.8012","7669.7520"
"","108.2000","1.8016","7672.9141"
"","108.2200","1.8019","7674.6934"
"","108.2400","1.8022","7675.9683"
"","108.2600","1.8025","7677.2891"
"","108.2800","1.8029","7678.8047"
"","108.3000","1.8032","7680.6216"
"","108.3200","1.8035","7682.4287"
"","108.3400","1.8038","7683.9023"
"","108.3600","1.8041","7684.7734"
"","108.3800","1.8043","7684.8477"
"","108.4000","1.8046","7684.9209"
"","108.4200","1.8049","7685.9146"
"","108.4400","1.8052","7688.2944"
"","108.4600","1.8056","7692.1055"
"","108.4800","1.8060","7696.7598"
"","108.5000","1.8064","7701.3066"
"","108.5200","1.8068","7704.9883"
"","108.5400","1.8072","7707.8521"
"","108.5600","1.8075","7710.2700"
"","108.5800","1.8079","7712.8643"
"","108.6000","1.8082","7715.8242"
"","108.6200","1.8086","7718.7544"
"","108.6400","1.8089","7721.3540"
"","108.6600","1.8093","7723.2749"
"","108.6800","1.8096","7723.9341"
"","108.7000","1.8098","7723.6436"
"","108.7200","1.8100","7722.9028"
"","108.7400","1.8103","7722.3184"
"","108.7600","1.8105","7722.5698"
"","108.7800","1.8109","7724.2290"
"","108.8000","1.8112","7727.6074"
"","108.8200","1.8116","7732.6602"
"","108.8400","1.8121","7738.5210"
"","108.8600","1.8125","7743.7388"
"","108.8800","1.8129","7747.3618"
"","108.9000","1.8132","7749.4658"
"","108.9200","1.8136","7750.7349"
"","108.9400","1.8139","7751.9312"
"","108.9600","1.8142","7753.5244"
"","108.9800","1.8145","7755.5396"
"","109.0000","1.8148","7757.5205"
"","109.0200","1.8151","7759.0942"
"","109.0400","1.8154","7760.0859"
"","109.0600","1.8157","7760.2290"
"","109.0800","1.8160","7760.1685"
"","109.1000","1.8162","7760.8628"
"","109.1200","1.8166","7762.7153"
"","109.1400","1.8169","7765.7617"
"","109.1600","1.8173","7770.0659"
"","109.1800","1.8178","7775.0161"
"","109.2000","1.8182","7779.5430"
"","109.2200","1.8185","7782.8979"
"","109.2400","1.8189","7785.3745"
"","109.2600","1.8192","7787.7852"
"","109.2800","1.8196","7790.3071"
"","109.3000","1.8199","7793.0464"
"","109.3200","1.8203","7795.5796"
"","109.3400","1.8206","7797.4038"
"","109.3600","1.8209","7798.2354"
"","109.3800","1.8212","7798.1987"
"","109.4000","1.8214","7797.6772"
"","109.4200","1.8217","7796.9985"
"","109.4400","1.8219","7796.7407"
"","109.4600","1.8222","7797.6919"
"","109.4800","1.8225","7800.2217"
"","109.5000","1.8229","7804.3164"
"","109.5200","1.8234","7809.7979"
"","109.5400","1.8238","7815.5791"
"","109.5600","1.8242","7820.4287"
"","109.5800","1.8246","7823.7964"
"","109.6000","1.8250","7825.9365"
"","109.6200","1.8253","7827.5410"
"","109.6400","1.8256","7828.9712"
"","109.6600","1.8259","7830.5552"
"","109.6800","1.8262","7832.0117"
"","109.7000","1.8265","7833.0645"
"","109.7200","1.8268","7833.7178"
"","109.7400","1.8271","7834.0464"
"","109.7600","1.8273","7833.9937"
"","109.7800","1.8276","7834.1133"
"","109.8000","1.8279","7835.0483"
"","109.8200","1.8282","7837.3862"
"","109.8400","1.8286","7841.0991"
"","109.8600","1.8290","7845.5874"
"","109.8800","1.8294","7849.9048"
"","109.9000","1.8298","7853.5229"
"","109.9200","1.8302","7856.4639"
"","109.9400","1.8305","7859.1699"
"","109.9600","1.8309","7862.1553"
"","109.9800","1.8312","7865.2954"
"","110.0000","1.8316","7868.5039"
"","110.0200","1.8320","7871.2471"
"","110.0400","1.8323","7872.8335"
"","110.0600","1.8326","7873.1636"
"","110.0800","1.8328","7872.6895"
"","110.1000","1.8331","7871.8691"
"","110.1200","1.8333","7871.1787"
"","110.1400","1.8336","7871.5645"
"","110.1600","1.8339","7873.4570"
"","110.1800","1.8343","7877.0923"
"","110.2000","1.8347","7882.1426"
"","110.2200","1.8351","7887.7441"
"","110.2400","1.8356","7892.5044"
"","110.2600","1.8359","7895.6494"
"","110.2800","1.8363","7897.0654"
"","110.3000","1.8365","7897.6089"
"","110.3200","1.8368","7898.5283"
"","110.3400","1.8371","7900.0532"
"","110.3600","1.8375","7901.9458"
"","110.3800","1.8378","7903.8916"
"","110.4000","1.8381","7905.6235"
"","110.4200","1.8384","7906.7656"
"","110.4400","1.8387","7907.2998"
"","110.4600","1.8389","7907.5977"
"","110.4800","1.8392","7908.3525"
"","110.5000","1.8396","7910.3237"
"","110.5200","1.8399","7913.6992"
"","110.5400","1.8403","7918.0723"
"","110.5600","1.8407","7922.7529"
"","110.5800","1.8411","7926.7524"
"","110.6000","1.8415","7929.7749"
"","110.6200","1.8419","7932.2910"
"","110.6400","1.8422","7934.7549"
"","110.6600","1.8426","7937.5913"
"","110.6800","1.8429","7940.8242"
"","110.7000","1.8433","7943.9185"
"","110.7200","1.8437","7946.0771"
"","110.7400","1.8439","7946.9233"
"","110.7600","1.8442","7946.6841"
"","110.7800","1.8444","7945.7925"
"","110.8000","1.8447","7944.9795"
"","110.8200","1.8449","7944.6895"
"","110.8400","1.8452","7945.3149"
"","110.8600","1.8455","7947.3657"
"","110.8800","1.8459","7951.3804"
"","110.9000","1.8463","7956.6953"
"","110.9200","1.8468","7962.3433"
"","110.9400","1.8472","7966.9536"
"","110.9600","1.8476","7969.5830"
"","110.9800","1.8479","7970.9551"
"","111.0000","1.8482","7972.0752"
"","111.0200","1.8485","7973.6123"
"","111.0400","1.8488","7975.7036"
"","111.0600","1.8492","7977.9224"
"","111.0800","1.8495","7979.7534"
"","111.1000","1.8498","7980.7358"
"","111.1200","1.8501","7980.8643"
"","111.1400","1.8503","7980.6289"
"","111.1600","1.8506","7980.9556"
"","111.1800","1.8509","7982.3950"
"","111.2000","1.8512","7985.2358"
"","111.2200","1.8516","7989.2256"
"","111.2400","1.8520","7993.8306"
"","111.2600","1.8524","7998.1865"
"","111.2800","1.8528","8001.6025"
"","111.3000","1.8532","8004.1147"
"","111.3200","1.8535","8006.3926"
"","111.3400","1.8539","8008.9385"
"","111.3600","1.8542","8011.9512"
"","111.3800","1.8546","8015.3853"
"","111.4000","1.8550","8018.5869"
"","111.4200","1.8553","8020.4683"
"","111.4400","1.8556","8020.7876"
"","111.4600","1.8558","8020.0801"
"","111.4800","1.8560","8018.9531"
"","111.5000","1.8563","8018.1040"
"","111.5200","1.8565","8018.2148"
"","111.5400","1.8569","8019.8066"
"","111.5600","1.8572","8023.3545"
"","111.5800","1.8576","8028.4155"
"","111.6000","1.8581","8033.9668"
"","111.6200","1.8585","8038.8398"
"","111.6400","1.8589","8042.1792"
"","111.6600","1.8592","8044.1787"
"","111.6800","1.8595","8045.3501"
"","111.7000","1.8598","8046.4980"
"","111.7200","1.8602","8047.9443"
"","111.7400","1.8605","8049.9082"
"","111.7600","1.8608","8051.8940"
"","111.7800","1.8611","8053.3223"
"","111.8000","1.8614","8054.1602"
"","111.8200","1.8617","8054.4702"
"","111.8400","1.8620","8054.5527"
"","111.8600","1.8622","8055.4634"
"","111.8800","1.8626","8057.5669"
"","111.9000","1.8629","8061.1011"
"","111.9200","1.8634","8065.5483"
"","111.9400","1.8638","8070.0601"
"","111.9600","1.8642","8073.9668"
"","111.9800","1.8645","8077.0991"
"","112.0000","1.8649","8079.5742"
"","112.0200","1.8652","8081.7896"
"","112.0400","1.8656","8084.2598"
"","112.0600","1.8659","8086.9829"
"","112.0800","1.8663","8089.6377"
"","112.1000","1.8666","8091.5728"
"","112.1200","1.8669","8092.3594"
"","112.1400","1.8672","8091.8608"
"","112.1600","1.8674","8090.8477"
"","112.1800","1.8676","8089.9126"
"","112.2000","1.8679","8089.7495"
"","112.2200","1.8682","8090.6963"
"","112.2400","1.8685","8093.1553"
"","112.2600","1.8689","8097.4414"
"","112.2800","1.8694","8103.2866"
"","112.3000","1.8698","8109.3208"
"","112.3200","1.8702","8113.9146"
"","112.3400","1.8706","8116.6567"
"","112.3600","1.8709","8118.1929"
"","112.3800","1.8712","8119.3550"
"","112.4000","1.8715","8120.5591"
"","112.4200","1.8719","8122.1021"
"","112.4400","1.8722","8123.6562"
"","112.4600","1.8725","8124.8330"
"","112.4800","1.8728","8125.6040"
"","112.5000","1.8730","8125.8828"
"","112.5200","1.8733","8125.9058"
"","112.5400","1.8736","8126.4517"
"","112.5600","1.8739","8127.9575"
"","112.5800","1.8742","8130.7510"
"","112.6000","1.8746","8135.0034"
"","112.6200","1.8751","8139.6685"
"","112.6400","1.8755","8143.7686"
"","112.6600","1.8758","8146.7227"
"","112.6800","1.8762","8149.0493"
"","112.7000","1.8765","8151.5288"
"","112.7200","1.8769","8154.4565"
"","112.7400","1.8773","8157.9746"
"","112.7600","1.8777","8161.4854"
"","112.7800","1.8780","8164.3716"
"","112.8000","1.8783","8165.7661"
"","112.8200","1.8786","8165.5381"
"","112.8400","1.8788","8164.3232"
"","112.8600","1.8790","8162.8652"
"","112.8800","1.8793","8162.0610"
"","112.9000","1.8796","8162.4448"
"","112.9200","1.8799","8164.4697"
"","112.9400","1.8803","8168.3218"
"","112.9600","1.8807","8173.5981"
"","112.9800","1.8811","8179.2354"
"","113.0000","1.8815","8183.4814"
"","113.0200","1.8819","8185.7852"
"","113.0400","1.8822","8186.8901"
"","113.0600","1.8825","8187.7427"
"","113.0800","1.8828","8188.9546"
"","113.1000","1.8831","8190.7080"
"","113.1200","1.8835","8192.7930"
"","113.1400","1.8838","8194.8184"
"","113.1600","1.8841","8196.5049"
"","113.1800","1.8844","8197.7715"
"","113.2000","1.8847","8198.4180"
"","113.2200","1.8850","8198.8184"
"","113.2400","1.8853","8199.9043"
"","113.2600","1.8856","8202.2500"
"","113.2800","1.8860","8205.9775"
"","113.3000","1.8864","8210.5469"
"","113.3200","1.8868","8214.9404"
"","113.3400","1.8872","8218.4326"
"","113.3600","1.8876","8220.9062"
"","113.3800","1.8879","8222.8467"
"","113.4000","1.8882","8224.9053"
"","113.4200","1.8886","8227.5547"
"","113.4400","1.8890","8230.7002"
"","113.4600","1.8893","8233.5508"
"","113.4800","1.8896","8235.4043"
"","113.5000","1.8899","8235.6572"
"","113.5200","1.8902","8234.7119"
"","113.5400","1.8904","8233.3857"
"","113.5600","1.8906","8232.5225"
"","113.5800","1.8909","8232.5596"
"","113.6000","1.8912","8233.8818"
"","113.6200","1.8915","8236.7021"
"","113.6400","1.8919","8241.4326"
"","113.6600","1.8924","8247.6465"
"","113.6800","1.8929","8253.5811"
"","113.7000","1.8933","8257.8408"
"","113.7200","1.8936","8260.2432"
"","113.7400","1.8939","8261.5566"
"","113.7600","1.8942","8262.6709"
"","113.7800","1.8946","8263.9482"
"","113.8000","1.8949","8265.4072"
"","113.8200","1.8952","8266.6729"
"","113.8400","1.8955","8267.6475"
"","113.8600","1.8958","8268.2979"
"","113.8800","1.8960","8268.4834"
"","113.9000","1.8963","8268.5127"
"","113.9200","1.8966","8269.1807"
"","113.9400","1.8969","8270.9795"
"","113.9600","1.8972","8274.1074"
"","113.9800","1.8977","8278.5381"
"","114.0000","1.8981","8283.4648"
"","114.0200","1.8985","8287.7119"
"","114.0400","1.8988","8290.8604"
"","114.0600","1.8992","8293.0264"
"","114.0800","1.8995","8295.0693"
"","114.1000","1.8999","8297.5742"
"","114.1200","1.9002","8300.6055"
"","114.1400","1.9006","8303.8867"
"","114.1600","1.9010","8306.5713"
"","114.1800","1.9013","8307.7910"
"","114.2000","1.9015","8307.4482"
"","114.2200","1.9018","8306.2637"
"","114.2400","1.9020","8305.0059"
"","114.2600","1.9022","8304.3311"
"","114.2800","1.9025","8304.9062"
"","114.3000","1.9029","8307.2314"
"","114.3200","1.9033","8311.4639"
"","114.3400","1.9037","8317.0684"
"","114.3600","1.9041","8322.8086"
"","114.3800","1.9046","8327.3721"
"","114.4000","1.9049","8329.9277"
"","114.4200","1.9052","8331.1465"
"","114.4400","1.9055","8332.1104"
"","114.4600","1.9059","8333.4316"
"","114.4800","1.9062","8334.9902"
"","114.5000","1.9065","8336.5020"
"","114.5200","1.9068","8337.8506"
"","114.5400","1.9071","8338.8418"
"","114.5600","1.9074","8339.3730"
"","114.5800","1.9076","8339.5107"
"","114.6000","1.9079","8339.8857"
"","114.6200","1.9082","8341.2383"
"","114.6400","1.9086","8343.9756"
"","114.6600","1.9090","8347.9336"
"","114.6800","1.9094","8352.5156"
"","114.7000","1.9098","8356.9023"
"","114.7200","1.9102","8360.3809"
"","114.7400","1.9105","8362.6973"
"","114.7600","1.9108","8364.1279"
"","114.7800","1.9112","8365.6914"
"","114.8000","1.9115","8368.2217"
"","114.8200","1.9119","8371.6738"
"","114.8400","1.9123","8375.2861"
"","114.8600","1.9126","8377.5342"
"","114.8800","1.9129","8377.9375"
"","114.9000","1.9131","8376.9023"
"","114.9200","1.9134","8375.3984"
"","114.9400","1.9136","8374.4297"
"","114.9600","1.9139","8374.6416"
"","114.9800","1.9142","8376.3857"
"","115.0000","1.9146","8379.8691"
"","115.0200","1.9150","8385.1143"
"","115.0400","1.9155","8391.2412"
"","115.0600","1.9159","8396.5342"
"","115.0800","1.9163","8399.6836"
"","115.1000","1.9166","8401.1797"
"","115.1200","1.9169","8401.9150"
"","115.1400","1.9172","8402.6699"
"","115.1600","1.9175","8403.7539"
"","115.1800","1.9178","8405.1113"
"","115.2000","1.9181","8406.5605"
"","115.2200","1.9184","8407.8809"
"","115.2400","1.9187","8408.8096"
"","115.2600","1.9190","8408.9580"
"","115.2800","1.9192","8408.7539"
"","115.3000","1.9195","8409.3125"
"","115.3200","1.9199","8411.3457"
"","115.3400","1.9202","8414.8643"
"","115.3600","1.9206","8419.5088"
"","115.3800","1.9211","8424.4492"
"","115.4000","1.9215","8428.7773"
"","115.4200","1.9219","8432.1523"
"","115.4400","1.9222","8434.7529"
"","115.4600","1.9226","8437.3652"
"","115.4800","1.9229","8440.3789"
"","115.5000","1.9233","8443.5049"
"","115.5200","1.9237","8446.4150"
"","115.5400","1.9240","8448.3545"
"","115.5600","1.9243","8448.7217"
"","115.5800","1.9245","8447.7598"
"","115.6000","1.9248","8446.1123"
"","115.6200","1.9250","8444.6582"
"","115.6400","1.9252","8444.0029"
"","115.6600","1.9255","8444.8945"
"","115.6800","1.9259","8447.5830"
"","115.7000","1.9263","8452.0605"
"","115.7200","1.9267","8457.5781"
"","115.7400","1.9272","8463.0166"
"","115.7600","1.9276","8467.0977"
"","115.7800","1.9279","8469.3350"
"","115.8000","1.9282","8470.3525"
"","115.8200","1.9285","8471.2314"
"","115.8400","1.9288","8472.4248"
"","115.8600","1.9291","8474.0059"
"","115.8800","1.9295","8475.7871"
"","115.9000","1.9298","8477.4512"
"","115.9200","1.9301","8478.7803"
"","115.9400","1.9304","8479.5889"
"","115.9600","1.9306","8479.7725"
"","115.9800","1.9309","8480.1924"
"","116.0000","1.9312","8481.7256"
"","116.0200","1.9316","8484.5771"
"","116.0400","1.9320","8488.6123"
"","116.0600","1.9324","8493.2207"
"","116.0800","1.9328","8497.4375"
"","116.1000","1.9332","8500.8525"
"","116.1200","1.9335","8503.4229"
"","116.1400","1.9339","8505.6455"
"","116.1600","1.9343","8508.1504"
"","116.1800","1.9346","8511.0859"
"","116.2000","1.9350","8514.0723"
"","116.2200","1.9353","8516.4092"
"","116.2400","1.9356","8517.3037"
"","116.2600","1.9359","8516.8193"
"","116.2800","1.9361","8515.4414"
"","116.3000","1.9363","8514.0430"
"","116.3200","1.9366","8513.1064"
"","116.3400","1.9368","8513.3027"
"","116.3600","1.9372","8515.3926"
"","116.3800","1.9376","8519.3164"
"","116.4000","1.9380","8524.9209"
"","116.4200","1.9385","8531.2109"
"","116.4400","1.9389","8536.5732"
"","116.4600","1.9393","8539.9736"
"","116.4800","1.9396","8541.5479"
"","116.5000","1.9399","8542.2881"
"","116.5200","1.9402","8543.0273"
"","116.5400","1.9405","8544.1719"
"","116.5600","1.9408","8545.5996"
"","116.5800","1.9412","8547.0566"
"","116.6000","1.9415","8548.0918"
"","116.6200","1.9418","8548.7412"
"","116.6400","1.9420","8548.9580"
"","116.6600","1.9423","8548.9629"
"","116.6800","1.9426","8549.4824"
"","116.7000","1.9429","8551.3145"
"","116.7200","1.9432","8554.3672"
"","116.7400","1.9436","8558.3340"
"","116.7600","1.9440","8562.7188"
"","116.7800","1.9444","8566.7666"
"","116.8000","1.9448","8570.1631"
"","116.8200","1.9452","8573.2930"
"","116.8400","1.9456","8576.5732"
"","116.8600","1.9460","8579.8242"
"","116.8800","1.9463","8582.7285"
"","116.9000","1.9467","8585.1875"
"","116.9200","1.9470","8586.5957"
"","116.9400","1.9473","8586.6094"
"","116.9600","1.9475","8585.5625"
"","116.9800","1.9477","8584.1641"
"","117.0000","1.9480","8583.0947"
"","117.0200","1.9482","8582.6162"
"","117.0400","1.9485","8583.5439"
"","117.0600","1.9489","8586.4092"
"","117.0800","1.9493","8591.2998"
