3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0788,0.0032
,0.1320,0.0051,0.0509,0.0043
,0.1580,0.0075,0.1802,0.0041
,0.1870,0.0114,0.3053,0.0046
,0.2390,0.0178,0.4344,0.0081
,0.2630,0.0202,0.5643,0.0097
,0.3060,0.0245,0.6940,0.0130
,0.3190,0.0259,0.8207,0.0139
,0.3340,0.0275,0.9492,0.0151
,0.3880,0.0328,1.0760,0.0208
,0.4460,0.0388,1.2059,0.0235
,0.4630,0.0405,1.3320,0.0243
,0.5060,0.0446,1.4572,0.0288
,0.5320,0.0472,1.5824,0.0313
,0.5600,0.0501,1.7120,0.0333
,0.6320,0.0572,1.8432,0.0412
,0.6870,0.0628,1.9712,0.0462
,0.7140,0.0654,2.1011,0.0491
,0.7610,0.0701,2.2314,0.0552
,0.7790,0.0720,2.3599,0.0576
,0.8180,0.0759,2.4934,0.0615
,0.8310,0.0772,2.6212,0.0628
,0.8920,0.0834,2.7477,0.0689
,0.9260,0.0867,2.8742,0.0704
,0.9650,0.0906,3.0009,0.0731
,1.0260,0.0968,3.1319,0.0769
,1.0550,0.0996,3.2664,0.0796
,1.0810,0.1022,3.3914,0.0812
,1.1070,0.1048,3.5226,0.0830
,1.1960,0.1136,3.6546,0.0897
,1.2120,0.1152,3.7839,0.0916
,1.2720,0.1212,3.9119,0.0972
,1.2880,0.1228,4.0395,0.0973
,1.3760,0.1317,4.1655,0.0996
,1.4110,0.1351,4.2912,0.1030
,1.4550,0.1396,4.4232,0.1075
,1.4690,0.1411,4.5510,0.1076
,1.5080,0.1449,4.6831,0.1096
,1.5550,0.1496,4.8102,0.1137
,1.5840,0.1526,4.9381,0.1166
,1.6600,0.1601,5.0654,0.1226
,1.6790,0.1620,5.1904,0.1241
,1.7130,0.1655,5.3211,0.1270
,1.7330,0.1674,5.4473,0.1286
,1.8150,0.1756,5.5755,0.1286
,1.8360,0.1777,5.7072,0.1296
,1.8870,0.1827,5.8355,0.1344
,1.9120,0.1852,5.9613,0.1365
,1.9440,0.1885,6.0871,0.1372
,2.0250,0.1966,6.2128,0.1465
,2.0410,0.1983,6.3390,0.1478
,2.1230,0.2064,6.4642,0.1566
,2.1480,0.2089,6.5934,0.1592
,2.1990,0.2140,6.7187,0.1661
,2.2210,0.2162,6.8498,0.1706
,2.2710,0.2213,6.9774,0.1777
,2.3130,0.2254,7.1034,0.1813
,2.3740,0.2314,7.2303,0.1896
,2.4140,0.2355,7.3555,0.1956
,2.4590,0.2399,7.4814,0.2013
,2.5000,0.2441,7.6119,0.2027
,2.5620,0.2502,7.7387,0.2092
,2.6020,0.2543,7.8697,0.2122
,2.6160,0.2557,7.9989,0.2124
,2.6990,0.2640,8.1293,0.2186
,2.7160,0.2657,8.2601,0.2200
,2.7780,0.2719,8.3870,0.2285
,2.8600,0.2802,8.5129,0.2409
,2.8980,0.2839,8.6419,0.2456
,2.9140,0.2854,8.7702,0.2483
,2.9700,0.2911,8.8977,0.2552
,2.9850,0.2926,9.0326,0.2569
,3.0740,0.3015,9.1597,0.2718
,3.1190,0.3059,9.2888,0.2761
,3.1680,0.3108,9.4145,0.2826
,3.1920,0.3133,9.5404,0.2845
,3.2820,0.3223,9.6713,0.2946
,3.2970,0.3239,9.7982,0.2955
,3.3490,0.3290,9.9262,0.2999
,3.4220,0.3364,10.0533,0.3087
,3.4780,0.3419,10.1807,0.3145
,3.4940,0.3435,10.3072,0.3160
,3.5270,0.3468,10.4363,0.3176
