3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0742,0.0001
,0.0770,0.0016,0.0527,0.0024
,0.1030,0.0030,0.1780,0.0037
,0.1920,0.0112,0.3033,0.0042
,0.2090,0.0136,0.4350,0.0043
,0.2280,0.0161,0.5610,0.0051
,0.2880,0.0225,0.6870,0.0055
,0.3070,0.0245,0.8128,0.0057
,0.3250,0.0264,0.9399,0.0050
,0.4010,0.0338,1.0706,0.0060
,0.4130,0.0350,1.1965,0.0060
,0.4540,0.0392,1.3264,0.0037
,0.5030,0.0440,1.4569,0.0048
,0.5480,0.0487,1.5833,0.0078
,0.5870,0.0525,1.7111,0.0082
,0.6100,0.0547,1.8391,0.0082
,0.6710,0.0610,1.9709,0.0080
,0.7240,0.0662,2.0963,0.0101
,0.7460,0.0684,2.2259,0.0114
,0.7700,0.0709,2.3541,0.0123
,0.8120,0.0750,2.4802,0.0123
,0.8480,0.0784,2.6060,0.0120
,0.8700,0.0806,2.7339,0.0120
,0.9340,0.0872,2.8622,0.0144
,0.9510,0.0888,2.9912,0.0156
,1.0280,0.0966,3.1198,0.0191
,1.0620,0.0999,3.2471,0.0215
,1.0790,0.1016,3.3725,0.0213
,1.1460,0.1085,3.4977,0.0209
,1.1950,0.1133,3.6260,0.0202
,1.2120,0.1150,3.7571,0.0194
,1.2560,0.1195,3.8864,0.0200
,1.2800,0.1218,4.0151,0.0202
,1.3470,0.1286,4.1460,0.0235
,1.3760,0.1315,4.2729,0.0236
,1.3910,0.1329,4.4007,0.0236
,1.4820,0.1420,4.5291,0.0247
,1.5010,0.1439,4.6545,0.0243
,1.5550,0.1492,4.7846,0.0247
,1.5730,0.1511,4.9098,0.0257
,1.6550,0.1592,5.0380,0.0257
,1.6700,0.1607,5.1698,0.0264
,1.6860,0.1624,5.2958,0.0273
,1.7890,0.1727,5.4276,0.0320
,1.8030,0.1742,5.5634,0.0322
,1.8640,0.1802,5.6918,0.0346
,1.8940,0.1831,5.8194,0.0363
,1.9430,0.1882,5.9502,0.0387
,1.9610,0.1900,6.0754,0.0392
,2.0390,0.1977,6.2020,0.0419
,2.0770,0.2015,6.3272,0.0441
,2.1250,0.2062,6.4557,0.0453
,2.1410,0.2078,6.5837,0.0468
,2.1980,0.2135,6.7096,0.0474
,2.2560,0.2193,6.8403,0.0479
,2.2850,0.2223,6.9665,0.0495
,2.3360,0.2273,7.0973,0.0514
,2.3690,0.2307,7.2268,0.0517
,2.3880,0.2327,7.3542,0.0520
,2.4110,0.2350,7.4806,0.0529
,2.4750,0.2412,7.6071,0.0590
,2.5210,0.2460,7.7393,0.0606
,2.5860,0.2524,7.8664,0.0665
,2.6040,0.2542,7.9923,0.0685
,2.6520,0.2590,8.1188,0.0712
,2.6990,0.2636,8.2445,0.0740
,2.7570,0.2695,8.3706,0.0764
,2.7920,0.2729,8.4982,0.0760
,2.8230,0.2760,8.6237,0.0776
,2.8850,0.2822,8.7495,0.0849
,2.9180,0.2855,8.8791,0.0879
,2.9940,0.2932,9.0091,0.0940
,3.0080,0.2946,9.1406,0.0948
,3.0430,0.2980,9.2704,0.0965
,3.0970,0.3036,9.4004,0.1010
,3.1250,0.3063,9.5273,0.1044
,3.1550,0.3093,9.6632,0.1079
,3.1740,0.3112,9.7890,0.1086
,3.2680,0.3204,9.9147,0.1185
,3.3060,0.3244,10.0413,0.1209
,3.3420,0.3280,10.1679,0.1248
,3.4110,0.3349,10.2952,0.1335
,3.4260,0.3364,10.4278,0.1354
,3.4850,0.3422,10.5579,0.1377
,3.5000,0.3437,10.6839,0.1385
,3.5470,0.3486,10.8090,0.1435
,3.6180,0.3555,10.9371,0.1519
,3.6340,0.3572,11.0674,0.1544
,3.7130,0.3650,11.1928,0.1636
,3.7520,0.3691,11.3270,0.1685
,3.7690,0.3708,11.4603,0.1701
,3.8160,0.3754,11.5886,0.1751
,3.8830,0.3821,11.7216,0.1807
,3.8950,0.3834,11.8524,0.1819
,3.9130,0.3851,11.9782,0.1836
,4.0090,0.3947,12.1088,0.1906
,4.0190,0.3957,12.2369,0.1909
,4.0310,0.3968,12.3647,0.1911
,4.1170,0.4056,12.4935,0.1996
,4.1700,0.4107,12.6205,0.2039
,4.2290,0.4168,12.7521,0.2088
,4.2710,0.4209,12.8775,0.2103
,4.2860,0.4223,13.0076,0.2114
,4.3620,0.4301,13.1330,0.2189
,4.4080,0.4345,13.2596,0.2219
,4.4260,0.4363,13.3876,0.2238
,4.5090,0.4446,13.5160,0.2340
,4.5250,0.4462,13.6501,0.2346
,4.5430,0.4480,13.7786,0.2349
,4.6050,0.4542,13.9049,0.2374
,4.6600,0.4597,14.0326,0.2395
,4.6770,0.4615,14.1624,0.2404
,4.7740,0.4711,14.2978,0.2444
,4.7860,0.4724,14.4260,0.2448
,4.8390,0.4777,14.5557,0.2486
,4.8860,0.4823,14.6829,0.2517
,4.9270,0.4866,14.8117,0.2528
,4.9610,0.4899,14.9377,0.2564
,5.0250,0.4964,15.0668,0.2635
,5.1090,0.5046,15.1927,0.2669
,5.1240,0.5061,15.3275,0.2682
,5.1380,0.5076,15.4540,0.2693
,5.2160,0.5153,15.5834,0.2740
,5.2420,0.5179,15.7136,0.2750
,5.2610,0.5199,15.8452,0.2753
,5.3200,0.5257,15.9740,0.2800
,5.3790,0.5318,16.0990,0.2828
,5.3980,0.5337,16.2281,0.2834
,5.4990,0.5438,16.3594,0.2874
,5.5280,0.5466,16.4853,0.2863
,5.5510,0.5489,16.6131,0.2865
,5.6220,0.5561,16.7460,0.2907
,5.6370,0.5575,16.8731,0.2917
,5.6990,0.5636,16.9981,0.2964
,5.7700,0.5707,17.1285,0.3017
,5.7880,0.5725,17.2606,0.3024
,5.8030,0.5740,17.3906,0.3031
,5.8370,0.5775,17.5175,0.3043
,5.9490,0.5888,17.6435,0.3106
,5.9870,0.5925,17.7720,0.3115
,6.0050,0.5943,17.9030,0.3117
,6.0740,0.6013,18.0282,0.3158
,6.0950,0.6033,18.1568,0.3175
,6.1400,0.6077,18.2868,0.3201
,6.2170,0.6155,18.4127,0.3261
,6.2800,0.6218,18.5383,0.3305
,6.3030,0.6241,18.6641,0.3322
,6.3470,0.6284,18.7941,0.3376
,6.4090,0.6347,18.9254,0.3387
,6.4340,0.6372,19.0515,0.3405
,6.4890,0.6425,19.1787,0.3452
,6.5300,0.6468,19.3094,0.3514
,6.5630,0.6500,19.4364,0.3566
,6.6070,0.6545,19.5621,0.3600
,6.6850,0.6623,19.6897,0.3683
,6.7240,0.6662,19.8149,0.3730
,6.7680,0.6707,19.9437,0.3787
,6.8480,0.6786,20.0705,0.3861
,6.8650,0.6804,20.1976,0.3872
,6.9110,0.6848,20.3231,0.3924
,6.9350,0.6872,20.4512,0.3948
,6.9690,0.6906,20.5796,0.3989
,7.0520,0.6988,20.7095,0.4075
,7.1190,0.7057,20.8379,0.4146
,7.1420,0.7079,20.9632,0.4163
,7.2010,0.7139,21.0978,0.4201
,7.2110,0.7150,21.2253,0.4206
,7.2500,0.7188,21.3511,0.4240
,7.3400,0.7279,21.4809,0.4324
,7.3580,0.7297,21.6105,0.4342
,7.4310,0.7370,21.7403,0.4416
,7.4520,0.7391,21.8711,0.4440
,7.5280,0.7465,21.9991,0.4529
,7.5760,0.7514,22.1267,0.4594
,7.6290,0.7566,22.2552,0.4646
,7.6420,0.7579,22.3829,0.4655
,7.6860,0.7624,22.5154,0.4726
,7.7520,0.7689,22.6442,0.4781
,7.8030,0.7742,22.7702,0.4833
,7.8700,0.7807,22.8986,0.4893
,7.9190,0.7858,23.0239,0.4936
,7.9370,0.7875,23.1497,0.4962
,7.9910,0.7929,23.2821,0.4995
,8.0290,0.7968,23.4072,0.5020
,8.1110,0.8048,23.5350,0.5105
,8.1420,0.8081,23.6643,0.5148
,8.1590,0.8097,23.7956,0.5168
,8.2180,0.8155,23.9261,0.5208
,8.2700,0.8208,24.0570,0.5249
,8.3500,0.8288,24.1887,0.5297
,8.3990,0.8337,24.3187,0.5333
,8.4260,0.8363,24.4445,0.5363
,8.4830,0.8422,24.5726,0.5396
,8.5330,0.8470,24.6986,0.5444
,8.5770,0.8516,24.8294,0.5460
,8.6440,0.8581,24.9582,0.5512
,8.6930,0.8631,25.0858,0.5567
,8.7210,0.8659,25.2165,0.5598
,8.7720,0.8709,25.3419,0.5636
,8.8500,0.8787,25.4690,0.5674
,8.9050,0.8842,25.5962,0.5743
,8.9210,0.8859,25.7243,0.5758
,8.9920,0.8929,25.8521,0.5790
,9.0050,0.8942,25.9801,0.5797
,9.0940,0.9031,26.1067,0.5803
,9.1530,0.9091,26.2383,0.5842
,9.1670,0.9106,26.3679,0.5851
,9.2130,0.9151,26.4932,0.5884
,9.3160,0.9253,26.6185,0.5921
,9.3430,0.9280,26.7444,0.5939
,9.3830,0.9321,26.8740,0.5965
,9.4550,0.9391,27.0003,0.6017
,9.4760,0.9413,27.1306,0.6042
,9.5480,0.9485,27.2596,0.6096
,9.5660,0.9503,27.3905,0.6101
,9.6080,0.9546,27.5157,0.6113
,9.6730,0.9610,27.6421,0.6149
,9.7420,0.9681,27.7717,0.6192
,9.7750,0.9713,27.9009,0.6209
,9.8340,0.9772,28.0271,0.6274
,9.8690,0.9808,28.1522,0.6296
,9.9460,0.9884,28.2825,0.6361
,9.9650,0.9904,28.4123,0.6367
,10.0200,0.9957,28.5389,0.6397
,10.0670,1.0005,28.6684,0.6424
,10.1370,1.0074,28.8019,0.6496
,10.1690,1.0106,28.9286,0.6523
,10.1920,1.0131,29.0538,0.6548
,10.2770,1.0214,29.1798,0.6636
