3,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0941,-0.0020
,0.0900,0.0028,0.0321,0.0023
,0.1190,0.0042,0.1667,0.0056
,0.1370,0.0055,0.2964,0.0066
,0.1640,0.0087,0.4221,0.0075
,0.1920,0.0127,0.5481,0.0088
,0.2180,0.0159,0.6747,0.0103
,0.2570,0.0200,0.8048,0.0133
,0.2730,0.0217,0.9381,0.0138
,0.2960,0.0241,1.0656,0.0138
,0.3370,0.0281,1.1926,0.0167
,0.3860,0.0330,1.3271,0.0223
,0.4240,0.0370,1.4522,0.0255
,0.4630,0.0407,1.5798,0.0283
,0.4880,0.0432,1.7113,0.0297
,0.5010,0.0446,1.8377,0.0304
,0.5370,0.0483,1.9669,0.0321
,0.5750,0.0519,2.0931,0.0337
,0.6240,0.0568,2.2221,0.0369
,0.6380,0.0583,2.3489,0.0372
,0.6490,0.0594,2.4796,0.0374
,0.6930,0.0637,2.6090,0.0401
,0.7190,0.0663,2.7346,0.0424
,0.7480,0.0693,2.8602,0.0428
,0.7950,0.0739,2.9858,0.0464
,0.8460,0.0790,3.1165,0.0492
,0.8610,0.0806,3.2442,0.0507
,0.8860,0.0831,3.3721,0.0533
,0.9090,0.0853,3.4986,0.0554
,0.9360,0.0880,3.6293,0.0573
,0.9910,0.0937,3.7555,0.0635
,1.0100,0.0955,3.8830,0.0667
,1.0570,0.1001,4.0101,0.0717
,1.0890,0.1034,4.1385,0.0754
,1.1060,0.1052,4.2698,0.0775
,1.1210,0.1067,4.3996,0.0787
,1.2200,0.1165,4.5301,0.0864
,1.2360,0.1180,4.6557,0.0877
,1.2650,0.1209,4.7852,0.0916
,1.2860,0.1230,4.9146,0.0949
,1.3360,0.1281,5.0428,0.0993
,1.3550,0.1299,5.1732,0.0998
,1.3750,0.1319,5.3023,0.1025
,1.4100,0.1354,5.4305,0.1058
,1.4760,0.1420,5.5610,0.1134
,1.5000,0.1444,5.6875,0.1152
,1.5190,0.1463,5.8136,0.1170
,1.5340,0.1479,5.9433,0.1182
,1.6160,0.1560,6.0733,0.1234
,1.6310,0.1575,6.2054,0.1253
,1.6540,0.1599,6.3322,0.1279
,1.6780,0.1624,6.4585,0.1308
,1.7420,0.1687,6.5854,0.1358
,1.7670,0.1712,6.7161,0.1389
,1.7900,0.1736,6.8417,0.1423
,1.8550,0.1799,6.9707,0.1499
,1.8840,0.1828,7.0965,0.1554
,1.8960,0.1841,7.2345,0.1577
,1.9630,0.1907,7.3619,0.1637
,2.0140,0.1959,7.4902,0.1674
,2.0280,0.1973,7.6243,0.1694
,2.0700,0.2014,7.7538,0.1734
,2.0850,0.2029,7.8829,0.1743
,2.1030,0.2047,8.0126,0.1756
,2.1350,0.2081,8.1383,0.1785
,2.1950,0.2139,8.2646,0.1844
,2.2350,0.2180,8.3955,0.1889
,2.2780,0.2223,8.5240,0.1949
,2.2920,0.2237,8.6562,0.1972
,2.3390,0.2284,8.7835,0.2045
,2.3580,0.2304,8.9133,0.2064
,2.4190,0.2363,9.0407,0.2114
,2.4720,0.2417,9.1680,0.2203
,2.5070,0.2452,9.3010,0.2259
,2.5290,0.2473,9.4285,0.2297
,2.5550,0.2499,9.5603,0.2332
,2.6220,0.2566,9.6860,0.2409
,2.6530,0.2597,9.8142,0.2445
,2.6720,0.2616,9.9400,0.2463
,2.7020,0.2647,10.0724,0.2489
,2.7180,0.2664,10.2054,0.2508
,2.7690,0.2714,10.3304,0.2554
,2.8090,0.2754,10.4568,0.2586
,2.8440,0.2790,10.5841,0.2631
,2.8900,0.2835,10.7134,0.2653
,2.9080,0.2853,10.8396,0.2670
,2.9630,0.2908,10.9660,0.2731
,2.9780,0.2923,11.0976,0.2738
,3.0170,0.2961,11.2236,0.2777
,3.0400,0.2985,11.3536,0.2788
,3.0840,0.3029,11.4799,0.2790
,3.1230,0.3067,11.6057,0.2799
