5,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0189,-0.0075
,0.0880,0.0024,0.1106,-0.0044
,0.1530,0.0067,0.2358,-0.0027
,0.2070,0.0137,0.3658,0.0000
,0.2290,0.0163,0.4909,0.0016
,0.2480,0.0183,0.6162,0.0024
,0.2750,0.0211,0.7422,0.0044
,0.3140,0.0250,0.8752,0.0071
,0.3250,0.0261,1.0093,0.0079
,0.3950,0.0334,1.1398,0.0133
,0.4230,0.0361,1.2664,0.0155
,0.4430,0.0381,1.3967,0.0167
,0.4920,0.0431,1.5253,0.0217
,0.5080,0.0447,1.6533,0.0232
,0.5660,0.0504,1.7795,0.0265
,0.6280,0.0567,1.9087,0.0387
,0.6440,0.0583,2.0402,0.0415
,0.6700,0.0607,2.1663,0.0438
,0.6920,0.0629,2.2923,0.0453
,0.7560,0.0695,2.4236,0.0472
,0.7750,0.0713,2.5495,0.0474
,0.8150,0.0753,2.6776,0.0514
,0.8620,0.0801,2.8065,0.0531
,0.8830,0.0821,2.9361,0.0543
,0.9450,0.0883,3.0671,0.0572
,0.9580,0.0896,3.1939,0.0576
,1.0110,0.0949,3.3228,0.0628
,1.0680,0.1007,3.4513,0.0653
,1.0900,0.1029,3.5792,0.0669
,1.1160,0.1054,3.7072,0.0704
,1.1830,0.1122,3.8325,0.0761
,1.2060,0.1146,3.9656,0.0782
,1.2490,0.1187,4.0916,0.0784
,1.2750,0.1213,4.2186,0.0789
,1.3040,0.1242,4.3467,0.0787
,1.3370,0.1275,4.4743,0.0798
,1.3920,0.1329,4.6015,0.0818
,1.4430,0.1381,4.7312,0.0862
,1.4650,0.1402,4.8573,0.0897
,1.5340,0.1472,4.9845,0.0947
,1.5560,0.1495,5.1156,0.0966
,1.5780,0.1516,5.2439,0.0994
,1.6330,0.1571,5.3765,0.1050
,1.6880,0.1626,5.5018,0.1117
,1.6980,0.1636,5.6270,0.1127
,1.7450,0.1683,5.7530,0.1153
,1.7650,0.1704,5.8802,0.1155
,1.8270,0.1765,6.0117,0.1191
,1.8870,0.1826,6.1448,0.1275
,1.9300,0.1867,6.2739,0.1338
,1.9510,0.1888,6.4066,0.1362
,1.9950,0.1933,6.2798,0.1410
,2.0120,0.1950,6.4092,0.1439
,2.0240,0.1962,6.5375,0.1455
,2.0810,0.2019,6.6685,0.1484
,2.0950,0.2033,6.7996,0.1499
,2.1430,0.2081,6.9282,0.1558
,2.1880,0.2126,7.0535,0.1624
,2.2040,0.2142,7.1884,0.1645
,2.2170,0.2156,7.3144,0.1657
,2.2390,0.2178,7.1870,0.1688
,2.2670,0.2205,7.3207,0.1741
,2.2810,0.2219,7.4458,0.1754
,2.3440,0.2283,7.5751,0.1774
,2.4020,0.2340,7.7087,0.1800
,2.4390,0.2378,7.8347,0.1850
,2.4540,0.2393,7.9611,0.1877
,2.5170,0.2454,8.0884,0.1948
,2.5770,0.2516,8.2173,0.2003
,2.5870,0.2525,8.3427,0.2019
,2.6440,0.2581,8.4745,0.2075
,2.6610,0.2599,8.6002,0.2103
,2.7500,0.2687,8.7283,0.2214
,2.7670,0.2705,8.8536,0.2234
,2.8050,0.2744,8.9818,0.2278
,2.8520,0.2790,9.1110,0.2325
,2.9150,0.2854,9.2457,0.2419
,2.9570,0.2895,9.3748,0.2492
,2.9720,0.2910,9.5063,0.2496
,3.0410,0.2981,9.6373,0.2536
,3.0560,0.2995,9.7639,0.2550
,3.1510,0.3090,9.8925,0.2650
,3.1700,0.3109,10.0213,0.2679
,3.2030,0.3141,10.1498,0.2717
,3.2680,0.3207,10.2768,0.2797
,3.3240,0.3261,10.4037,0.2882
,3.3430,0.3280,10.5329,0.2916
,3.3580,0.3296,10.6614,0.2940
