2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0396,0.0023
,0.0610,0.0007,0.0889,0.0010
,0.1240,0.0040,0.2144,0.0019
,0.1670,0.0082,0.3410,0.0017
,0.1870,0.0110,0.4667,0.0030
,0.2130,0.0145,0.5929,0.0047
,0.2530,0.0191,0.7237,0.0063
,0.2880,0.0227,0.8499,0.0083
,0.3080,0.0248,0.9792,0.0105
,0.3640,0.0303,1.1061,0.0183
,0.4120,0.0351,1.2323,0.0248
,0.4430,0.0383,1.3657,0.0280
,0.4790,0.0417,1.4955,0.0300
,0.4950,0.0433,1.6265,0.0306
,0.5430,0.0483,1.7598,0.0352
,0.5570,0.0498,1.8859,0.0374
,0.6280,0.0567,2.0151,0.0469
,0.6840,0.0625,2.1430,0.0532
,0.7340,0.0673,2.2720,0.0600
,0.7680,0.0708,2.3994,0.0638
,0.7880,0.0729,2.5280,0.0664
,0.8280,0.0767,2.6544,0.0716
,0.8630,0.0801,2.7803,0.0759
,0.8900,0.0829,2.9091,0.0802
,0.9140,0.0853,3.0392,0.0834
,0.9670,0.0905,3.1652,0.0888
,1.0030,0.0942,3.2927,0.0922
,1.0460,0.0985,3.4182,0.0959
,1.0950,0.1034,3.5472,0.1028
,1.1290,0.1069,3.6728,0.1055
,1.1670,0.1107,3.8009,0.1087
,1.2280,0.1168,3.9272,0.1151
,1.2520,0.1193,4.0544,0.1196
,1.2750,0.1215,4.1818,0.1231
,1.3070,0.1246,4.3142,0.1266
,1.3630,0.1304,4.4424,0.1317
,1.3870,0.1327,4.5735,0.1337
,1.4200,0.1359,4.7031,0.1369
,1.4930,0.1433,4.8286,0.1431
,1.5080,0.1447,4.9608,0.1438
,1.5290,0.1468,5.0884,0.1441
,1.5820,0.1522,5.2173,0.1489
,1.6090,0.1548,5.3472,0.1517
,1.6600,0.1599,5.4730,0.1585
,1.6830,0.1622,5.6011,0.1614
,1.7440,0.1683,5.7273,0.1655
,1.8180,0.1759,5.8530,0.1755
,1.8540,0.1793,5.9832,0.1818
,1.8660,0.1805,6.1148,0.1837
,1.8750,0.1814,6.2450,0.1853
,1.9530,0.1893,6.3717,0.1905
,2.0300,0.1970,6.5060,0.1985
,2.0560,0.1996,6.6328,0.2005
,2.0830,0.2022,6.7614,0.2013
,2.1420,0.2081,6.8878,0.2066
,2.1690,0.2109,7.0147,0.2091
,2.2280,0.2166,7.1455,0.2158
,2.2430,0.2182,7.2763,0.2173
,2.3140,0.2253,7.4045,0.2207
,2.3660,0.2306,7.5373,0.2283
,2.3850,0.2326,7.6665,0.2313
,2.4180,0.2358,7.7926,0.2330
,2.4770,0.2416,7.9200,0.2383
,2.4960,0.2437,8.0494,0.2410
,2.6050,0.2546,8.1774,0.2492
,2.6240,0.2565,8.3062,0.2510
,2.6440,0.2584,8.4330,0.2527
,2.7000,0.2639,8.5616,0.2579
,2.7150,0.2654,8.6885,0.2586
,2.7870,0.2726,8.8198,0.2656
,2.8140,0.2753,8.9469,0.2693
,2.8760,0.2815,9.0776,0.2800
,2.9180,0.2857,9.2065,0.2824
,2.9360,0.2876,9.3340,0.2841
,2.9950,0.2935,9.4592,0.2881
,3.0660,0.3006,9.5853,0.2971
,3.0930,0.3034,9.7103,0.2992
,3.1270,0.3067,9.8355,0.3034
,3.1870,0.3128,9.9627,0.3107
,3.2570,0.3195,10.0898,0.3198
,3.2920,0.3232,10.2167,0.3251
,3.3480,0.3288,10.3433,0.3328
,3.3880,0.3327,10.4712,0.3389
,3.4220,0.3362,10.5967,0.3421
,3.4540,0.3393,10.7222,0.3432
,3.4760,0.3415,10.8474,0.3441
,3.5320,0.3472,10.9743,0.3480
,3.5730,0.3513,11.1057,0.3538
,3.6710,0.3611,11.2357,0.3628
,3.6880,0.3628,11.3626,0.3644
,3.7060,0.3645,11.4929,0.3666
,3.7630,0.3704,11.6179,0.3753
,3.8010,0.3740,11.7433,0.3815
,3.8820,0.3822,11.8740,0.3922
,3.9240,0.3863,12.0020,0.3971
,3.9790,0.3918,12.1270,0.4049
,3.9910,0.3931,12.2544,0.4063
,4.0080,0.3948,12.3832,0.4081
,4.1040,0.4044,12.5127,0.4150
,4.1530,0.4092,12.6396,0.4233
,4.1880,0.4127,12.7648,0.4271
,4.2380,0.4178,12.8932,0.4349
,4.3020,0.4241,13.0203,0.4425
,4.3270,0.4267,13.1471,0.4459
,4.3810,0.4321,13.2731,0.4521
,4.4360,0.4376,13.3989,0.4566
,4.4700,0.4410,13.5247,0.4584
,4.4980,0.4437,13.6505,0.4601
,4.6030,0.4542,13.7787,0.4737
,4.6240,0.4562,13.9067,0.4763
,4.6430,0.4582,14.0329,0.4785
,4.7310,0.4670,14.1586,0.4887
,4.7460,0.4685,14.2895,0.4906
,4.8140,0.4754,14.4167,0.4997
,4.8380,0.4777,14.5429,0.5018
,4.9370,0.4878,14.6713,0.5160
,4.9540,0.4894,14.8035,0.5169
,5.0020,0.4942,14.9302,0.5208
,5.0950,0.5033,15.0578,0.5300
,5.1080,0.5047,15.1960,0.5309
,5.1200,0.5059,15.3239,0.5315
,5.2090,0.5148,15.4540,0.5444
,5.2600,0.5200,15.5808,0.5508
,5.2730,0.5213,15.7105,0.5520
,5.3390,0.5278,15.8396,0.5600
,5.4290,0.5368,15.9680,0.5709
,5.4480,0.5387,16.0990,0.5731
,5.5120,0.5452,16.2263,0.5816
,5.5350,0.5475,16.3523,0.5840
,5.5870,0.5528,16.4780,0.5860
,5.6700,0.5608,16.6037,0.5873
,5.7070,0.5647,16.7288,0.5885
,5.7610,0.5700,16.8550,0.5906
,5.7840,0.5723,16.9828,0.5927
,5.8380,0.5778,17.1079,0.5973
,5.9050,0.5844,17.2367,0.6045
,5.9620,0.5902,17.3670,0.6080
,6.0160,0.5955,17.4985,0.6148
,6.0320,0.5972,17.6291,0.6164
,6.1340,0.6073,17.7583,0.6246
,6.1550,0.6095,17.8844,0.6263
