4,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0608,-0.2389
,0.0330,0.0012,0.0690,-0.2762
,0.0410,0.0031,0.2061,-0.2699
,0.0480,0.0058,0.3418,-0.2783
,0.0550,0.0098,0.4804,-0.3208
,0.0620,0.0149,0.6176,-0.4062
,0.0680,0.0199,0.7576,-0.5120
,0.0730,0.0244,0.8848,-0.6194
,0.0780,0.0290,1.0201,-0.7404
,0.0830,0.0336,1.1699,-0.8714
,0.0870,0.0374,1.3000,-0.9811
,0.0910,0.0411,1.4371,-1.0937
,0.0950,0.0448,1.5656,-1.2224
,0.0990,0.0486,1.6966,-1.4268
,0.1030,0.0523,1.8421,-1.7327
,0.1070,0.0560,1.9885,-2.1255
,0.1110,0.0598,2.1377,-2.5767
,0.1150,0.0636,2.2780,-3.0539
,0.1190,0.0674,2.4304,-3.5283
,0.1230,0.0713,2.5972,-3.9790
,0.1260,0.0742,2.7272,-4.2923
,0.1300,0.0782,2.8868,-4.6706
,0.1340,0.0822,3.0248,-5.0066
,0.1380,0.0863,3.1594,-5.3004
,0.1420,0.0904,3.2912,-5.5503
,0.1470,0.0956,3.4298,-5.8025
,0.1520,0.1009,3.5727,-5.9932
,0.1560,0.1051,3.6989,-6.1068
,0.1600,0.1094,3.8257,-6.1910
,0.1640,0.1137,3.9554,-6.2510
,0.1680,0.1179,4.0883,-6.2911
,0.1720,0.1222,4.2234,-6.3154
,0.1760,0.1265,4.3511,-6.3278
,0.1810,0.1318,4.5045,-6.3313
,0.1850,0.1361,4.6379,-6.3276
,0.1890,0.1403,4.7765,-6.3207
,0.1930,0.1445,4.9212,-6.3123
,0.1970,0.1486,5.0646,-6.3030
,0.2010,0.1528,5.2097,-6.2937
,0.2050,0.1569,5.3570,-6.2845
,0.2090,0.1610,5.5079,-6.2758
,0.2130,0.1651,5.6554,-6.2675
,0.2170,0.1692,5.7929,-6.2595
,0.2220,0.1742,5.9454,-6.2494
,0.2270,0.1793,6.0901,-6.2392
,0.2320,0.1843,6.2434,-6.2287
,0.2370,0.1893,6.3899,-6.2183
,0.2420,0.1943,6.5273,-6.2084
,0.2470,0.1993,6.6701,-6.1985
,0.2510,0.2033,6.8056,-6.1906
,0.2550,0.2073,6.9394,-6.1830
,0.2590,0.2112,7.0784,-6.1757
,0.2630,0.2152,7.2166,-6.1688
,0.2670,0.2192,7.3513,-6.1620
,0.2710,0.2232,7.4890,-6.1552
,0.2750,0.2272,7.6224,-6.1488
,0.2790,0.2312,7.7578,-6.1425
,0.2830,0.2352,7.8849,-6.1363
,0.2870,0.2392,8.0168,-6.1295
,0.2920,0.2442,8.1724,-6.1143
,0.2960,0.2482,8.3007,-6.0918
,0.3000,0.2522,8.4370,-6.0599
,0.3040,0.2562,8.5762,-6.0220
,0.3080,0.2602,8.7134,-5.9825
,0.3120,0.2642,8.8398,-5.9440
,0.3170,0.2692,8.9893,-5.8970
,0.3220,0.2742,9.1210,-5.8495
,0.3280,0.2802,9.2662,-5.7975
,0.3340,0.2862,9.4086,-5.7537
,0.3400,0.2923,9.5576,-5.7217
,0.3450,0.2973,9.6977,-5.7032
,0.3500,0.3023,9.8497,-5.6901
,0.3540,0.3063,9.9829,-5.6827
,0.3580,0.3103,10.1146,-5.6768
,0.3620,0.3143,10.2421,-5.6724
,0.3660,0.3183,10.3799,-5.6669
,0.3700,0.3223,10.5300,-5.6587
,0.3740,0.3263,10.6845,-5.6485
,0.3780,0.3303,10.8377,-5.6370
,0.3820,0.3343,10.9837,-5.6256
,0.3860,0.3383,11.1123,-5.6148
,0.3910,0.3433,11.2609,-5.6032
,0.3960,0.3483,11.4051,-5.5956
,0.4010,0.3533,11.5568,-5.5919
,0.4060,0.3583,11.7002,-5.5936
,0.4120,0.3643,11.8314,-5.5970
,0.4190,0.3713,11.9789,-5.5969
,0.4250,0.3773,12.1187,-5.5920
,0.4300,0.3823,12.2490,-5.5865
,0.4350,0.3873,12.3775,-5.5797
,0.4400,0.3923,12.5074,-5.5736
,0.4450,0.3973,12.6504,-5.5679
,0.4500,0.4023,12.8061,-5.5626
,0.4540,0.4063,12.9426,-5.5586
,0.4580,0.4103,13.0762,-5.5586
,0.4620,0.4143,13.2076,-5.5694
,0.4670,0.4193,13.3520,-5.5933
,0.4720,0.4243,13.5022,-5.6222
,0.4770,0.4293,13.6432,-5.6515
,0.4820,0.4344,13.7748,-5.6781
,0.4870,0.4394,13.9179,-5.7003
,0.4920,0.4444,14.0649,-5.7174
,0.4970,0.4494,14.2104,-5.7293
,0.5020,0.4544,14.3648,-5.7363
,0.5060,0.4584,14.4951,-5.7389
,0.5100,0.4624,14.6251,-5.7390
,0.5150,0.4674,14.7677,-5.7365
,0.5200,0.4724,14.9128,-5.7316
,0.5250,0.4774,15.0539,-5.7252
,0.5300,0.4824,15.1990,-5.7178
,0.5350,0.4874,15.3473,-5.7096
,0.5400,0.4924,15.4903,-5.7011
,0.5450,0.4974,15.6189,-5.6925
,0.5500,0.5024,15.7587,-5.6839
,0.5550,0.5074,15.8883,-5.6756
,0.5610,0.5134,16.0342,-5.6663
,0.5660,0.5184,16.1629,-5.6589
,0.5710,0.5234,16.2948,-5.6519
,0.5760,0.5284,16.4496,-5.6450
,0.5810,0.5334,16.6037,-5.6383
,0.5860,0.5384,16.7509,-5.6318
,0.5910,0.5434,16.9053,-5.6252
,0.5960,0.5483,17.0547,-5.6186
,0.6010,0.5533,17.1939,-5.6119
,0.6060,0.5583,17.3323,-5.6052
,0.6120,0.5643,17.4799,-5.5974
,0.6180,0.5703,17.6248,-5.5899
,0.6230,0.5753,17.7522,-5.5838
,0.6270,0.5793,17.8787,-5.5790
,0.6310,0.5833,18.0046,-5.5743
,0.6360,0.5883,18.1580,-5.5683
,0.6410,0.5933,18.3106,-5.5623
,0.6460,0.5983,18.4507,-5.5563
,0.6510,0.6033,18.5887,-5.5504
,0.6560,0.6083,18.7267,-5.5445
,0.6610,0.6133,18.8541,-5.5384
,0.6670,0.6193,18.9959,-5.5308
,0.6730,0.6253,19.1428,-5.5231
,0.6780,0.6303,19.2775,-5.5164
,0.6830,0.6353,19.4101,-5.5095
,0.6880,0.6403,19.5508,-5.5024
,0.6930,0.6453,19.6891,-5.4950
,0.6980,0.6503,19.8182,-5.4874
,0.7030,0.6553,19.9663,-5.4797
,0.7080,0.6603,20.1148,-5.4717
,0.7130,0.6653,20.2574,-5.4635
,0.7180,0.6703,20.3943,-5.4552
,0.7230,0.6753,20.5273,-5.4469
,0.7280,0.6803,20.6647,-5.4386
,0.7330,0.6853,20.7996,-5.4305
,0.7380,0.6903,20.9397,-5.4223
,0.7430,0.6953,21.0792,-5.4140
,0.7480,0.7003,21.2099,-5.4055
,0.7540,0.7063,21.3443,-5.3950
,0.7600,0.7123,21.4926,-5.3845
,0.7650,0.7173,21.6221,-5.3749
,0.7700,0.7223,21.7532,-5.3590
,0.7750,0.7273,21.8843,-5.3331
,0.7810,0.7333,22.0274,-5.3031
,0.7860,0.7383,22.1695,-5.2879
,0.7910,0.7433,22.3154,-5.2786
,0.7960,0.7483,22.4472,-5.2733
,0.8020,0.7543,22.5887,-5.2691
,0.8070,0.7593,22.7149,-5.2656
,0.8120,0.7643,22.8434,-5.2609
,0.8180,0.7703,22.9815,-5.2465
,0.8240,0.7763,23.1275,-5.2222
,0.8290,0.7813,23.2565,-5.1940
,0.8350,0.7873,23.3846,-5.1556
,0.8420,0.7943,23.5178,-5.1130
,0.8480,0.8003,23.6571,-5.0775
,0.8530,0.8053,23.7823,-5.0521
,0.8580,0.8102,23.9201,-5.0319
,0.8630,0.8152,24.0670,-5.0182
,0.8680,0.8202,24.2089,-5.0182
,0.8730,0.8252,24.3406,-5.0272
,0.8780,0.8302,24.4703,-5.0359
,0.8830,0.8352,24.6035,-5.0383
,0.8880,0.8402,24.7456,-5.0325
,0.8930,0.8453,24.8839,-5.0195
,0.8980,0.8503,25.0285,-5.0017
,0.9030,0.8553,25.1542,-4.9827
