2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0584,0.0003
,0.0390,0.0026,0.0824,0.0015
,0.0450,0.0047,0.2114,0.0017
,0.0510,0.0076,0.3415,0.0021
,0.0570,0.0115,0.4912,0.0027
,0.0610,0.0144,0.6218,0.0031
,0.0650,0.0176,0.7783,0.0035
,0.0690,0.0210,0.9388,0.0038
,0.0730,0.0245,1.0917,0.0042
,0.0770,0.0281,1.2328,0.0046
,0.0810,0.0317,1.3653,0.0050
,0.0850,0.0354,1.5036,0.0054
,0.0890,0.0390,1.6397,0.0059
,0.0930,0.0427,1.7708,0.0063
,0.0970,0.0463,1.9037,0.0067
,0.1010,0.0500,2.0504,0.0071
,0.1050,0.0537,2.2044,0.0075
,0.1090,0.0574,2.3744,0.0080
,0.1120,0.0602,2.5170,0.0084
,0.1150,0.0631,2.6596,0.0088
,0.1180,0.0660,2.8031,0.0093
,0.1210,0.0689,2.9562,0.0099
,0.1240,0.0718,3.1125,0.0106
,0.1270,0.0748,3.2681,0.0113
,0.1300,0.0778,3.4182,0.0121
,0.1330,0.0809,3.5631,0.0130
,0.1360,0.0840,3.6980,0.0139
,0.1390,0.0871,3.8302,0.0148
,0.1420,0.0902,3.9566,0.0157
,0.1460,0.0945,4.1096,0.0170
,0.1500,0.0988,4.2523,0.0184
,0.1550,0.1041,4.4043,0.0201
,0.1590,0.1085,4.5294,0.0216
,0.1630,0.1128,4.6696,0.0232
,0.1670,0.1171,4.8263,0.0248
,0.1710,0.1215,4.9944,0.0264
,0.1740,0.1247,5.1310,0.0276
,0.1770,0.1279,5.2718,0.0288
,0.1800,0.1312,5.4195,0.0301
,0.1830,0.1344,5.5715,0.0314
,0.1860,0.1376,5.7208,0.0328
,0.1890,0.1407,5.8721,0.0344
,0.1920,0.1439,6.0210,0.0365
,0.1950,0.1471,6.1645,0.0392
,0.1980,0.1502,6.2966,0.0426
,0.2020,0.1543,6.4493,0.0490
,0.2060,0.1585,6.5964,0.0580
,0.2100,0.1626,6.7419,0.0686
,0.2140,0.1666,6.8910,0.0801
,0.2180,0.1707,7.0455,0.0916
,0.2220,0.1747,7.2021,0.1026
,0.2260,0.1787,7.3522,0.1129
,0.2300,0.1827,7.5137,0.1233
,0.2340,0.1867,7.6791,0.1338
,0.2370,0.1897,7.8042,0.1416
,0.2410,0.1937,7.9730,0.1520
,0.2440,0.1967,8.1107,0.1591
,0.2470,0.1997,8.2432,0.1653
,0.2500,0.2027,8.3691,0.1705
,0.2530,0.2056,8.4972,0.1750
,0.2570,0.2096,8.6595,0.1805
,0.2610,0.2136,8.8083,0.1854
,0.2650,0.2176,8.9514,0.1899
,0.2690,0.2216,9.0791,0.1941
,0.2740,0.2266,9.2168,0.1993
,0.2790,0.2316,9.3449,0.2047
,0.2840,0.2366,9.4907,0.2104
,0.2880,0.2406,9.6228,0.2150
,0.2920,0.2446,9.7575,0.2196
,0.2960,0.2486,9.9020,0.2240
,0.3000,0.2526,10.0642,0.2283
,0.3040,0.2566,10.2316,0.2323
,0.3070,0.2596,10.3601,0.2350
,0.3100,0.2626,10.4895,0.2374
,0.3130,0.2656,10.6319,0.2396
,0.3160,0.2686,10.7838,0.2418
