2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0453,0.0028
,0.0380,0.0023,0.1796,0.0042
,0.0460,0.0051,0.3229,0.0039
,0.0520,0.0082,0.4574,0.0038
,0.0580,0.0122,0.5881,0.0036
,0.0630,0.0161,0.7266,0.0034
,0.0680,0.0203,0.8640,0.0033
,0.0730,0.0248,0.9971,0.0035
,0.0790,0.0304,1.1412,0.0037
,0.0850,0.0360,1.2858,0.0043
,0.0900,0.0407,1.4347,0.0051
,0.0940,0.0444,1.5779,0.0059
,0.0980,0.0482,1.7157,0.0068
,0.1020,0.0519,1.8558,0.0079
,0.1060,0.0556,1.9956,0.0091
,0.1100,0.0594,2.1454,0.0103
,0.1140,0.0632,2.2953,0.0115
,0.1180,0.0670,2.4402,0.0127
,0.1220,0.0709,2.5774,0.0140
,0.1260,0.0748,2.7151,0.0152
,0.1300,0.0787,2.8574,0.0164
,0.1340,0.0828,2.9926,0.0175
,0.1380,0.0868,3.1344,0.0186
,0.1420,0.0910,3.2652,0.0197
,0.1460,0.0951,3.3957,0.0207
,0.1500,0.0993,3.5267,0.0217
,0.1540,0.1036,3.6635,0.0228
,0.1580,0.1078,3.8206,0.0240
,0.1610,0.1110,3.9467,0.0250
,0.1650,0.1153,4.1086,0.0264
,0.1690,0.1196,4.2633,0.0278
,0.1730,0.1239,4.4096,0.0298
,0.1770,0.1282,4.5453,0.0329
,0.1820,0.1335,4.7013,0.0394
,0.1870,0.1388,4.8534,0.0483
,0.1920,0.1440,5.0103,0.0580
,0.1960,0.1482,5.1502,0.0663
,0.2000,0.1524,5.2926,0.0760
,0.2040,0.1565,5.4407,0.0876
,0.2080,0.1606,5.5807,0.1008
,0.2120,0.1647,5.7083,0.1139
,0.2160,0.1687,5.8440,0.1262
,0.2200,0.1728,5.9960,0.1372
,0.2240,0.1768,6.1549,0.1467
,0.2280,0.1808,6.3190,0.1544
,0.2320,0.1848,6.4815,0.1605
,0.2360,0.1888,6.6397,0.1651
,0.2400,0.1928,6.7931,0.1687
,0.2440,0.1967,6.9454,0.1712
,0.2480,0.2007,7.1037,0.1731
,0.2520,0.2047,7.2491,0.1744
,0.2570,0.2096,7.4012,0.1758
,0.2620,0.2146,7.5282,0.1765
,0.2670,0.2196,7.6555,0.1766
,0.2720,0.2246,7.7878,0.1762
,0.2770,0.2295,7.9254,0.1758
,0.2820,0.2345,8.0585,0.1760
,0.2870,0.2395,8.2021,0.1772
,0.2910,0.2435,8.3348,0.1790
,0.2950,0.2475,8.4792,0.1814
,0.2990,0.2516,8.6192,0.1857
,0.3030,0.2556,8.7514,0.1922
,0.3080,0.2606,8.9083,0.2021
,0.3120,0.2646,9.0419,0.2103
,0.3160,0.2686,9.1853,0.2189
,0.3200,0.2726,9.3301,0.2275
,0.3240,0.2766,9.4749,0.2366
,0.3280,0.2807,9.6181,0.2468
,0.3320,0.2847,9.7562,0.2579
,0.3360,0.2887,9.8812,0.2677
,0.3410,0.2937,10.0317,0.2784
,0.3450,0.2977,10.1576,0.2860
,0.3500,0.3027,10.3092,0.2941
,0.3550,0.3078,10.4651,0.3009
,0.3590,0.3118,10.6105,0.3053
,0.3630,0.3158,10.7617,0.3089
,0.3670,0.3198,10.9126,0.3117
,0.3710,0.3238,11.0444,0.3137
,0.3760,0.3288,11.1828,0.3155
,0.3810,0.3338,11.3252,0.3174
,0.3860,0.3388,11.4513,0.3196
,0.3920,0.3448,11.5983,0.3227
,0.3970,0.3498,11.7487,0.3254
,0.4010,0.3538,11.8845,0.3277
,0.4050,0.3578,12.0294,0.3303
,0.4090,0.3618,12.1681,0.3330
,0.4130,0.3658,12.3026,0.3357
,0.4170,0.3698,12.4299,0.3382
,0.4210,0.3738,12.5683,0.3406
,0.4250,0.3778,12.7112,0.3430
,0.4290,0.3818,12.8457,0.3455
,0.4340,0.3868,12.9939,0.3488
,0.4390,0.3918,13.1448,0.3525
,0.4440,0.3968,13.2834,0.3568
,0.4490,0.4018,13.4180,0.3618
,0.4540,0.4068,13.5509,0.3672
,0.4590,0.4118,13.6883,0.3727
,0.4630,0.4158,13.8229,0.3771
,0.4670,0.4198,13.9706,0.3815
,0.4710,0.4238,14.1154,0.3859
,0.4750,0.4278,14.2592,0.3905
,0.4790,0.4318,14.3929,0.3951
,0.4830,0.4358,14.5294,0.3997
,0.4870,0.4398,14.6671,0.4042
,0.4910,0.4438,14.8046,0.4085
,0.4950,0.4478,14.9504,0.4124
,0.4990,0.4517,15.0983,0.4159
,0.5030,0.4557,15.2309,0.4192
,0.5080,0.4607,15.3756,0.4232
,0.5130,0.4657,15.5048,0.4267
,0.5190,0.4717,15.6468,0.4304
,0.5240,0.4767,15.7755,0.4330
,0.5290,0.4817,15.9253,0.4356
,0.5340,0.4867,16.0763,0.4383
,0.5390,0.4917,16.2343,0.4412
,0.5430,0.4957,16.3643,0.4438
,0.5470,0.4997,16.4895,0.4467
,0.5520,0.5047,16.6290,0.4504
,0.5570,0.5097,16.7666,0.4545
,0.5620,0.5147,16.8919,0.4587
,0.5690,0.5217,17.0251,0.4651
,0.5750,0.5277,17.1625,0.4707
,0.5800,0.5327,17.2963,0.4755
,0.5850,0.5378,17.4290,0.4807
,0.5900,0.5428,17.5857,0.4861
,0.5940,0.5468,17.7177,0.4905
,0.5980,0.5508,17.8598,0.4951
,0.6020,0.5548,18.0083,0.4998
,0.6060,0.5588,18.1562,0.5046
,0.6100,0.5628,18.3003,0.5098
,0.6150,0.5678,18.4520,0.5160
,0.6200,0.5728,18.5822,0.5223
,0.6250,0.5778,18.7269,0.5287
,0.6290,0.5818,18.8526,0.5341
,0.6340,0.5868,19.0081,0.5409
,0.6390,0.5918,19.1510,0.5480
,0.6440,0.5968,19.2836,0.5554
,0.6490,0.6018,19.4301,0.5633
,0.6540,0.6068,19.5839,0.5720
,0.6580,0.6108,19.7095,0.5783
,0.6630,0.6158,19.8629,0.5855
,0.6680,0.6208,20.0014,0.5922
,0.6730,0.6258,20.1467,0.5983
,0.6770,0.6298,20.2780,0.6023
,0.6820,0.6348,20.4274,0.6074
,0.6870,0.6398,20.5652,0.6124
,0.6920,0.6448,20.7109,0.6173
,0.6970,0.6498,20.8659,0.6222
,0.7020,0.6548,21.0123,0.6273
,0.7070,0.6598,21.1528,0.6325
,0.7120,0.6648,21.2992,0.6377
,0.7170,0.6698,21.4394,0.6425
,0.7230,0.6758,21.5850,0.6481
,0.7280,0.6808,21.7225,0.6529
,0.7330,0.6858,21.8729,0.6580
,0.7380,0.6908,22.0177,0.6636
,0.7430,0.6958,22.1612,0.6694
,0.7480,0.7008,22.3018,0.6749
,0.7530,0.7058,22.4435,0.6802
,0.7580,0.7108,22.5856,0.6856
,0.7620,0.7148,22.7134,0.6903
,0.7660,0.7187,22.8392,0.6955
,0.7710,0.7237,22.9789,0.7025
,0.7770,0.7297,23.1233,0.7113
,0.7820,0.7347,23.2645,0.7185
,0.7870,0.7397,23.4179,0.7254
,0.7920,0.7447,23.5679,0.7320
,0.7970,0.7497,23.7196,0.7381
,0.8020,0.7547,23.8583,0.7438
,0.8070,0.7597,24.0060,0.7491
,0.8120,0.7647,24.1396,0.7541
,0.8170,0.7697,24.2718,0.7588
,0.8220,0.7747,24.4175,0.7633
,0.8270,0.7797,24.5611,0.7677
,0.8320,0.7847,24.7050,0.7720
,0.8370,0.7897,24.8337,0.7762
,0.8430,0.7957,24.9791,0.7814
,0.8480,0.8007,25.1049,0.7857
,0.8530,0.8057,25.2355,0.7901
,0.8580,0.8107,25.3699,0.7945
,0.8630,0.8157,25.5084,0.7989
,0.8680,0.8208,25.6518,0.8033
,0.8730,0.8258,25.7986,0.8077
,0.8780,0.8308,25.9538,0.8120
,0.8830,0.8358,26.1066,0.8164
,0.8880,0.8408,26.2551,0.8208
,0.8940,0.8468,26.4030,0.8261
,0.8990,0.8518,26.5298,0.8306
,0.9040,0.8568,26.6552,0.8351
,0.9090,0.8618,26.7926,0.8396
,0.9130,0.8658,26.9209,0.8432
,0.9170,0.8698,27.0539,0.8467
,0.9210,0.8738,27.1914,0.8502
,0.9250,0.8778,27.3241,0.8536
,0.9290,0.8818,27.4526,0.8569
,0.9330,0.8858,27.5782,0.8604
,0.9370,0.8898,27.7033,0.8639
,0.9420,0.8948,27.8378,0.8685
,0.9470,0.8998,27.9649,0.8733
,0.9550,0.9078,28.0995,0.8813
,0.9630,0.9158,28.2339,0.8893
,0.9690,0.9218,28.3726,0.8953
,0.9740,0.9268,28.4994,0.9003
,0.9790,0.9318,28.6290,0.9055
,0.9840,0.9368,28.7634,0.9106
,0.9890,0.9418,28.8948,0.9157
,0.9940,0.9467,29.0240,0.9208
,0.9990,0.9517,29.1713,0.9260
,1.0040,0.9567,29.3180,0.9312
,1.0090,0.9617,29.4565,0.9365
,1.0150,0.9677,29.6056,0.9429
,1.0200,0.9727,29.7372,0.9483
,1.0250,0.9777,29.8689,0.9538
,1.0300,0.9827,30.0202,0.9594
,1.0340,0.9867,30.1477,0.9638
,1.0380,0.9907,30.2729,0.9683
,1.0420,0.9947,30.3983,0.9727
,1.0460,0.9987,30.5287,0.9772
,1.0500,1.0027,30.6670,0.9816
,1.0550,1.0077,30.8188,0.9871
,1.0600,1.0127,30.9477,0.9925
,1.0650,1.0177,31.0789,0.9977
,1.0700,1.0227,31.2152,1.0029
,1.0770,1.0297,31.3517,1.0101
,1.0850,1.0377,31.4904,1.0180
,1.0910,1.0437,31.6213,1.0237
,1.0970,1.0497,31.7633,1.0294
,1.1030,1.0557,31.8983,1.0351
,1.1090,1.0617,32.0373,1.0408
,1.1140,1.0667,32.1857,1.0456
,1.1180,1.0707,32.3178,1.0495
,1.1220,1.0747,32.4497,1.0532
,1.1260,1.0788,32.5794,1.0569
,1.1310,1.0838,32.7314,1.0616
,1.1360,1.0888,32.8698,1.0661
,1.1410,1.0938,32.9949,1.0706
,1.1470,1.0998,33.1395,1.0756
,1.1530,1.1058,33.2859,1.0805
,1.1580,1.1108,33.4208,1.0846
,1.1630,1.1158,33.5612,1.0887
,1.1680,1.1208,33.7023,1.0927
,1.1730,1.1258,33.8411,1.0966
,1.1780,1.1308,33.9697,1.1006
,1.1830,1.1358,34.1010,1.1045
,1.1880,1.1408,34.2303,1.1086
,1.1940,1.1468,34.3745,1.1136
,1.1990,1.1518,34.5243,1.1178
,1.2040,1.1568,34.6783,1.1219
,1.2090,1.1618,34.8284,1.1260
,1.2140,1.1668,34.9823,1.1301
,1.2190,1.1718,35.1215,1.1342
,1.2260,1.1788,35.2571,1.1400
,1.2330,1.1858,35.3871,1.1459
,1.2400,1.1927,35.5196,1.1518
,1.2460,1.1987,35.6527,1.1571
,1.2520,1.2047,35.7905,1.1627
,1.2580,1.2107,35.9267,1.1685
,1.2640,1.2167,36.0578,1.1744
,1.2710,1.2237,36.1994,1.1813
,1.2770,1.2297,36.3340,1.1873
,1.2840,1.2367,36.4802,1.1944
,1.2890,1.2417,36.6069,1.1995
,1.2950,1.2477,36.7406,1.2057
,1.3010,1.2537,36.8710,1.2118
,1.3060,1.2587,37.0117,1.2169
,1.3110,1.2637,37.1609,1.2221
,1.3150,1.2677,37.2882,1.2263
,1.3190,1.2717,37.4270,1.2306
,1.3230,1.2757,37.5797,1.2349
,1.3270,1.2797,37.7375,1.2393
,1.3310,1.2837,37.8719,1.2436
,1.3360,1.2887,38.0123,1.2490
,1.3410,1.2937,38.1384,1.2543
,1.3470,1.2997,38.2677,1.2608
,1.3530,1.3058,38.3995,1.2673
,1.3590,1.3118,38.5389,1.2737
,1.3650,1.3178,38.6715,1.2799
,1.3710,1.3238,38.8098,1.2861
,1.3770,1.3298,38.9582,1.2921
,1.3820,1.3348,39.0946,1.2971
,1.3880,1.3408,39.2404,1.3028
,1.3940,1.3468,39.3911,1.3085
,1.3990,1.3518,39.5389,1.3131
,1.4040,1.3568,39.6878,1.3175
,1.4090,1.3618,39.8156,1.3217
,1.4150,1.3678,39.9488,1.3267
,1.4220,1.3748,40.0799,1.3321
,1.4280,1.3808,40.2082,1.3366
,1.4340,1.3868,40.3484,1.3410
,1.4390,1.3918,40.4875,1.3447
,1.4440,1.3968,40.6163,1.3483
,1.4500,1.4028,40.7535,1.3528
,1.4560,1.4088,40.8968,1.3575
,1.4630,1.4158,41.0368,1.3629
,1.4710,1.4237,41.1655,1.3691
,1.4800,1.4327,41.3067,1.3760
,1.4870,1.4397,41.4517,1.3816
,1.4920,1.4447,41.5778,1.3858
,1.4970,1.4497,41.7124,1.3901
,1.5020,1.4547,41.8471,1.3944
,1.5070,1.4597,41.9818,1.3988
,1.5120,1.4647,42.1217,1.4032
,1.5170,1.4697,42.2679,1.4076
,1.5220,1.4747,42.4050,1.4119
,1.5280,1.4807,42.5436,1.4170
,1.5340,1.4867,42.6888,1.4222
,1.5400,1.4927,42.8297,1.4273
,1.5470,1.4997,42.9752,1.4336
,1.5540,1.5067,43.1174,1.4401
,1.5600,1.5127,43.2603,1.4459
,1.5660,1.5187,43.4023,1.4516
,1.5720,1.5247,43.5355,1.4574
,1.5780,1.5307,43.6771,1.4633
,1.5840,1.5367,43.8184,1.4692
,1.5900,1.5427,43.9722,1.4753
,1.5950,1.5477,44.1221,1.4804
,1.6000,1.5527,44.2549,1.4856
,1.6050,1.5578,44.3815,1.4908
,1.6110,1.5638,44.5282,1.4971
,1.6170,1.5698,44.6553,1.5034
,1.6230,1.5758,44.7888,1.5097
,1.6290,1.5818,44.9211,1.5160
,1.6340,1.5868,45.0468,1.5213
,1.6390,1.5918,45.1759,1.5265
,1.6450,1.5978,45.3229,1.5328
,1.6510,1.6038,45.4578,1.5390
,1.6570,1.6098,45.5961,1.5451
,1.6630,1.6158,45.7382,1.5511
,1.6680,1.6208,45.8762,1.5560
,1.6730,1.6258,46.0156,1.5610
,1.6780,1.6307,46.1447,1.5659
,1.6840,1.6367,46.2775,1.5716
,1.6900,1.6427,46.4109,1.5772
,1.6960,1.6487,46.5418,1.5828
,1.7030,1.6557,46.6856,1.5893
,1.7100,1.6627,46.8195,1.5959
,1.7160,1.6687,46.9574,1.6018
,1.7220,1.6747,47.1026,1.6077
,1.7270,1.6797,47.2295,1.6127
,1.7330,1.6857,47.3679,1.6186
,1.7400,1.6927,47.5126,1.6254
,1.7470,1.6997,47.6553,1.6322
,1.7530,1.7057,47.7901,1.6378
,1.7580,1.7107,47.9171,1.6422
,1.7640,1.7167,48.0665,1.6474
,1.7690,1.7217,48.1973,1.6517
,1.7740,1.7267,48.3239,1.6560
,1.7800,1.7327,48.4624,1.6611
,1.7860,1.7388,48.5965,1.6662
,1.7930,1.7458,48.7386,1.6721
,1.8010,1.7538,48.8678,1.6791
,1.8100,1.7628,49.0130,1.6873
,1.8160,1.7688,49.1508,1.6928
,1.8220,1.7748,49.2951,1.6984
,1.8270,1.7798,49.4372,1.7030
,1.8320,1.7848,49.5758,1.7077
,1.8370,1.7898,49.7028,1.7126
,1.8430,1.7958,49.8337,1.7186
,1.8500,1.8028,49.9666,1.7256
,1.8570,1.8098,50.1012,1.7325
,1.8630,1.8158,50.2399,1.7385
,1.8690,1.8218,50.3715,1.7443
,1.8750,1.8278,50.5064,1.7502
,1.8820,1.8348,50.6440,1.7572
,1.8890,1.8417,50.7731,1.7646
,1.8960,1.8487,50.9124,1.7720
,1.9020,1.8547,51.0486,1.7782
,1.9080,1.8608,51.1981,1.7845
,1.9130,1.8658,51.3261,1.7897
,1.9200,1.8728,51.4640,1.7970
,1.9280,1.8808,51.5969,1.8056
,1.9350,1.8878,51.7375,1.8134
,1.9410,1.8938,51.8658,1.8201
,1.9470,1.8998,52.0007,1.8270
,1.9530,1.9058,52.1320,1.8338
,1.9590,1.9118,52.2779,1.8405
,1.9650,1.9178,52.4133,1.8470
,1.9730,1.9258,52.5394,1.8557
,1.9820,1.9348,52.6667,1.8656
,1.9900,1.9427,52.8045,1.8741
,1.9970,1.9497,52.9384,1.8814
,2.0030,1.9557,53.0795,1.8876
