5,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0692,-0.0032
,0.0340,0.0015,0.2042,-0.0029
,0.0440,0.0044,0.3344,-0.0030
,0.0500,0.0073,0.4717,-0.0031
,0.0560,0.0110,0.6014,-0.0030
,0.0620,0.0155,0.7509,-0.0026
,0.0670,0.0197,0.8863,-0.0022
,0.0720,0.0241,1.0226,-0.0017
,0.0770,0.0287,1.1511,-0.0013
,0.0830,0.0342,1.2870,-0.0005
,0.0880,0.0389,1.4149,0.0003
,0.0930,0.0435,1.5717,0.0011
,0.0970,0.0472,1.6981,0.0019
,0.1010,0.0510,1.8314,0.0026
,0.1050,0.0547,1.9742,0.0034
,0.1090,0.0584,2.1239,0.0042
,0.1130,0.0622,2.2675,0.0051
,0.1180,0.0670,2.4245,0.0063
,0.1220,0.0709,2.5633,0.0072
,0.1260,0.0748,2.7044,0.0082
,0.1300,0.0788,2.8479,0.0092
,0.1340,0.0829,2.9830,0.0103
,0.1380,0.0870,3.1175,0.0113
,0.1420,0.0911,3.2483,0.0124
,0.1460,0.0953,3.3889,0.0136
,0.1500,0.0996,3.5344,0.0148
,0.1540,0.1038,3.6862,0.0160
,0.1580,0.1081,3.8450,0.0172
,0.1620,0.1124,3.9998,0.0185
,0.1660,0.1167,4.1626,0.0197
,0.1690,0.1199,4.2903,0.0207
,0.1720,0.1232,4.4182,0.0218
,0.1760,0.1274,4.5778,0.0232
,0.1800,0.1317,4.7376,0.0247
,0.1840,0.1360,4.8861,0.0263
,0.1880,0.1402,5.0299,0.0279
,0.1920,0.1444,5.1694,0.0297
,0.1960,0.1486,5.3067,0.0314
,0.2000,0.1527,5.4432,0.0332
,0.2050,0.1579,5.5914,0.0356
,0.2110,0.1640,5.7384,0.0395
,0.2160,0.1691,5.8775,0.0445
,0.2200,0.1731,6.0116,0.0497
,0.2240,0.1771,6.1554,0.0566
,0.2280,0.1811,6.3165,0.0653
,0.2310,0.1841,6.4530,0.0729
,0.2340,0.1871,6.5922,0.0811
,0.2370,0.1901,6.7232,0.0899
,0.2410,0.1941,6.8804,0.1020
,0.2450,0.1981,7.0278,0.1140
,0.2490,0.2021,7.1690,0.1258
,0.2530,0.2060,7.3101,0.1377
,0.2570,0.2100,7.4383,0.1494
,0.2620,0.2150,7.5874,0.1612
,0.2670,0.2200,7.7216,0.1710
,0.2720,0.2249,7.8585,0.1797
,0.2760,0.2289,7.9898,0.1857
,0.2800,0.2329,8.1458,0.1914
,0.2840,0.2369,8.3024,0.1965
,0.2880,0.2409,8.4561,0.2010
,0.2920,0.2449,8.6084,0.2051
,0.2960,0.2489,8.7654,0.2089
,0.3000,0.2529,8.9161,0.2123
,0.3040,0.2569,9.0593,0.2157
,0.3080,0.2609,9.1967,0.2191
,0.3120,0.2649,9.3366,0.2227
,0.3160,0.2689,9.4627,0.2264
,0.3210,0.2739,9.6016,0.2313
