2,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,-0.0758,-0.0014
,0.0320,0.0011,0.0553,-0.0025
,0.0440,0.0041,0.1843,-0.0034
,0.0500,0.0069,0.3159,-0.0037
,0.0570,0.0112,0.4490,-0.0038
,0.0630,0.0157,0.5777,-0.0036
,0.0680,0.0197,0.7103,-0.0034
,0.0730,0.0241,0.8675,-0.0029
,0.0770,0.0276,1.0029,-0.0025
,0.0810,0.0312,1.1325,-0.0020
,0.0850,0.0348,1.2576,-0.0015
,0.0890,0.0384,1.3916,-0.0009
,0.0930,0.0420,1.5365,-0.0003
,0.0970,0.0456,1.6923,0.0003
,0.1010,0.0492,1.8432,0.0008
,0.1050,0.0528,1.9977,0.0013
,0.1090,0.0565,2.1519,0.0019
,0.1130,0.0602,2.3079,0.0026
,0.1170,0.0640,2.4601,0.0033
,0.1210,0.0678,2.6081,0.0039
,0.1250,0.0718,2.7511,0.0045
,0.1290,0.0758,2.8967,0.0050
,0.1330,0.0798,3.0296,0.0055
,0.1370,0.0839,3.1610,0.0060
,0.1410,0.0881,3.3047,0.0066
,0.1450,0.0924,3.4455,0.0072
,0.1490,0.0967,3.5987,0.0080
,0.1530,0.1010,3.7601,0.0089
,0.1570,0.1054,3.9097,0.0099
,0.1610,0.1098,4.0597,0.0109
,0.1650,0.1142,4.2097,0.0121
,0.1690,0.1186,4.3644,0.0134
,0.1730,0.1229,4.5288,0.0148
,0.1760,0.1262,4.6566,0.0160
,0.1790,0.1295,4.7826,0.0171
,0.1830,0.1338,4.9478,0.0187
,0.1870,0.1381,5.1126,0.0203
,0.1910,0.1424,5.2711,0.0220
,0.1950,0.1466,5.4289,0.0237
,0.1990,0.1508,5.5891,0.0254
,0.2020,0.1539,5.7143,0.0267
,0.2060,0.1581,5.8723,0.0284
,0.2100,0.1622,6.0118,0.0302
,0.2140,0.1663,6.1411,0.0319
,0.2180,0.1704,6.2663,0.0336
,0.2220,0.1744,6.3967,0.0355
,0.2260,0.1784,6.5255,0.0374
,0.2300,0.1824,6.6672,0.0396
,0.2340,0.1864,6.8194,0.0421
,0.2380,0.1904,6.9618,0.0453
,0.2420,0.1944,7.1077,0.0493
,0.2460,0.1984,7.2605,0.0542
,0.2500,0.2024,7.4091,0.0602
,0.2540,0.2063,7.5520,0.0671
,0.2580,0.2103,7.7047,0.0747
,0.2620,0.2142,7.8631,0.0825
,0.2660,0.2182,8.0130,0.0903
,0.2700,0.2222,8.1581,0.0978
,0.2740,0.2262,8.3020,0.1058
,0.2780,0.2301,8.4545,0.1154
,0.2820,0.2341,8.5984,0.1256
,0.2860,0.2381,8.7308,0.1343
,0.2900,0.2421,8.8633,0.1415
,0.2940,0.2461,9.0059,0.1467
,0.2980,0.2501,9.1466,0.1511
,0.3020,0.2541,9.2885,0.1552
,0.3060,0.2582,9.4355,0.1590
