Specimen properties : Length,Specimen properties : Thickness,Specimen properties : Width
(mm),(mm),(mm)
"80.00","4.00","10.00"


1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
"","0.0000","0.0000","-0.1384","0.0041"
"","0.0270","0.0005","-0.0054","0.0042"
"","0.0380","0.0022","0.1218","0.0036"
"","0.0450","0.0045","0.2659","0.0032"
"","0.0510","0.0074","0.4030","0.0031"
"","0.0570","0.0113","0.5344","0.0032"
"","0.0630","0.0158","0.6824","0.0034"
"","0.0680","0.0200","0.8231","0.0037"
"","0.0730","0.0245","0.9766","0.0041"
"","0.0780","0.0291","1.1182","0.0047"
"","0.0830","0.0338","1.2692","0.0056"
"","0.0870","0.0376","1.4096","0.0064"
"","0.0910","0.0413","1.5519","0.0072"
"","0.0950","0.0451","1.6981","0.0081"
"","0.0990","0.0488","1.8436","0.0091"
"","0.1030","0.0525","1.9985","0.0101"
"","0.1070","0.0563","2.1539","0.0113"
"","0.1110","0.0600","2.3067","0.0126"
"","0.1150","0.0638","2.4522","0.0140"
"","0.1190","0.0677","2.6002","0.0155"
"","0.1230","0.0715","2.7566","0.0171"
"","0.1270","0.0754","2.9004","0.0188"
"","0.1310","0.0794","3.0475","0.0206"
"","0.1350","0.0834","3.2085","0.0225"
"","0.1390","0.0875","3.3652","0.0246"
"","0.1430","0.0916","3.5117","0.0268"
"","0.1470","0.0958","3.6525","0.0291"
"","0.1510","0.1000","3.7952","0.0314"
"","0.1550","0.1043","3.9430","0.0338"
"","0.1590","0.1085","4.0956","0.0372"
"","0.1630","0.1128","4.2391","0.0431"
"","0.1670","0.1171","4.3847","0.0524"
"","0.1710","0.1214","4.5429","0.0651"
"","0.1750","0.1256","4.6912","0.0801"
"","0.1790","0.1299","4.8424","0.0959"
"","0.1830","0.1341","4.9945","0.1121"
"","0.1870","0.1384","5.1513","0.1274"
"","0.1910","0.1426","5.3113","0.1417"
"","0.1950","0.1467","5.4774","0.1556"
"","0.1990","0.1509","5.6376","0.1709"
"","0.2030","0.1550","5.7871","0.1863"
"","0.2070","0.1591","5.9466","0.2006"
"","0.2110","0.1632","6.1105","0.2133"
"","0.2150","0.1673","6.2696","0.2253"
"","0.2190","0.1714","6.4207","0.2361"
"","0.2230","0.1754","6.5720","0.2457"
"","0.2270","0.1794","6.7297","0.2541"
"","0.2310","0.1834","6.8876","0.2616"
"","0.2350","0.1874","7.0555","0.2684"
"","0.2380","0.1904","7.1908","0.2729"
"","0.2410","0.1934","7.3275","0.2769"
"","0.2450","0.1974","7.4892","0.2816"
"","0.2490","0.2014","7.6300","0.2859"
