Specimen properties : Length,Specimen properties : Thickness,Specimen properties : Width
(mm),(mm),(mm)
"80.00","4.00","10.00"


1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
"","0.0000","0.0000","0.0502","0.0058"
"","0.0390","0.0026","0.1897","0.0072"
"","0.0460","0.0051","0.3311","0.0074"
"","0.0520","0.0082","0.4597","0.0076"
"","0.0580","0.0122","0.6021","0.0079"
"","0.0630","0.0161","0.7430","0.0082"
"","0.0680","0.0204","0.8922","0.0086"
"","0.0730","0.0248","1.0474","0.0091"
"","0.0770","0.0285","1.1729","0.0096"
"","0.0810","0.0323","1.3096","0.0100"
"","0.0850","0.0360","1.4524","0.0105"
"","0.0890","0.0398","1.6094","0.0110"
"","0.0930","0.0435","1.7608","0.0115"
"","0.0970","0.0472","1.9028","0.0121"
"","0.1010","0.0510","2.0513","0.0127"
"","0.1050","0.0547","2.2088","0.0133"
"","0.1090","0.0584","2.3584","0.0140"
"","0.1130","0.0622","2.4956","0.0148"
"","0.1170","0.0660","2.6257","0.0157"
"","0.1210","0.0699","2.7534","0.0167"
"","0.1250","0.0738","2.8947","0.0178"
"","0.1290","0.0777","3.0448","0.0190"
"","0.1330","0.0817","3.2059","0.0204"
"","0.1370","0.0858","3.3664","0.0219"
"","0.1410","0.0899","3.5258","0.0235"
"","0.1450","0.0940","3.6850","0.0255"
"","0.1490","0.0982","3.8531","0.0277"
"","0.1520","0.1014","3.9910","0.0304"
"","0.1550","0.1045","4.1325","0.0350"
"","0.1580","0.1077","4.2678","0.0416"
"","0.1610","0.1109","4.4018","0.0496"
"","0.1640","0.1141","4.5397","0.0590"
"","0.1670","0.1174","4.6770","0.0692"
"","0.1700","0.1206","4.8106","0.0796"
"","0.1730","0.1238","4.9414","0.0901"
"","0.1760","0.1270","5.0721","0.1005"
"","0.1790","0.1302","5.1990","0.1107"
"","0.1820","0.1334","5.3259","0.1202"
"","0.1860","0.1376","5.4850","0.1317"
"","0.1900","0.1418","5.6397","0.1414"
"","0.1940","0.1460","5.7905","0.1497"
"","0.1980","0.1502","5.9367","0.1569"
"","0.2020","0.1544","6.1024","0.1631"
"","0.2060","0.1585","6.2625","0.1685"
"","0.2100","0.1626","6.3993","0.1735"
