Specimen properties : Length,Specimen properties : Thickness,Specimen properties : Width
(mm),(mm),(mm)
"80.00","4.00","10.00"


1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
"","0.0000","0.0000","-0.0487","0.0020"
"","0.1200","0.0045","0.0836","0.0067"
"","0.1530","0.0072","0.2155","0.0058"
"","0.1690","0.0091","0.3491","0.0058"
"","0.1830","0.0110","0.4749","0.0054"
"","0.2290","0.0167","0.6036","0.0051"
"","0.2980","0.0237","0.7351","0.0023"
"","0.3100","0.0250","0.8672","0.0025"
"","0.3240","0.0265","0.9926","0.0028"
"","0.3780","0.0319","1.1243","0.0003"
"","0.3940","0.0335","1.2495","0.0008"
"","0.4370","0.0379","1.3801","0.0011"
"","0.5150","0.0456","1.5092","-0.0104"
"","0.5490","0.0491","1.6344","-0.0099"
"","0.5620","0.0505","1.7732","-0.0100"
"","0.5720","0.0515","1.9085","-0.0112"
"","0.5940","0.0536","2.0383","-0.0145"
"","0.6260","0.0568","2.1642","-0.0160"
"","0.6920","0.0634","2.2914","-0.0188"
"","0.7680","0.0709","2.4232","-0.0144"
"","0.7820","0.0724","2.5513","-0.0153"
"","0.8190","0.0760","2.6786","-0.0168"
"","0.8420","0.0783","2.8068","-0.0175"
"","0.9160","0.0858","2.9328","-0.0266"
"","0.9400","0.0881","3.0579","-0.0244"
"","0.9640","0.0905","3.1863","-0.0218"
"","0.9930","0.0935","3.3188","-0.0235"
"","1.0350","0.0978","3.4447","-0.0283"
"","1.0650","0.1007","3.5698","-0.0255"
"","1.1240","0.1067","3.6980","-0.0197"
"","1.1420","0.1085","3.8296","-0.0200"
"","1.2000","0.1142","3.9574","-0.0191"
"","1.2140","0.1156","4.0871","-0.0171"
"","1.2710","0.1213","4.2168","-0.0148"
"","1.3160","0.1257","4.3419","-0.0069"
"","1.3290","0.1270","4.4721","-0.0032"
"","1.4010","0.1342","4.6025","0.0050"
"","1.4330","0.1374","4.7295","0.0100"
"","1.4560","0.1398","4.8552","0.0102"
"","1.5170","0.1458","4.9834","0.0212"
"","1.5380","0.1479","5.1086","0.0271"
"","1.5730","0.1515","5.2354","0.0330"
"","1.6280","0.1570","5.3692","0.0466"
"","1.6470","0.1589","5.4984","0.0503"
"","1.6640","0.1605","5.6237","0.0533"
"","1.7440","0.1686","5.7521","0.0740"
"","1.8160","0.1759","5.8806","0.0954"
"","1.8530","0.1795","6.0073","0.1019"
"","1.8700","0.1812","6.1393","0.1052"
"","1.9370","0.1879","6.2664","0.1207"
"","1.9530","0.1895","6.3930","0.1230"
"","1.9680","0.1909","6.5185","0.1256"
"","2.0100","0.1950","6.6445","0.1394"
"","2.0400","0.1981","6.7703","0.1443"
"","2.1290","0.2069","6.9017","0.1706"
"","2.1730","0.2115","7.0291","0.1833"
"","2.2060","0.2148","7.1543","0.1895"
"","2.2350","0.2177","7.2806","0.1963"
"","2.2510","0.2193","7.4073","0.2013"
"","2.3320","0.2274","7.5355","0.2212"
"","2.3670","0.2309","7.6660","0.2272"
"","2.3840","0.2326","7.7955","0.2326"
"","2.4540","0.2395","7.9214","0.2575"
"","2.5120","0.2454","8.0494","0.2662"
"","2.5900","0.2531","8.1744","0.2910"
"","2.6220","0.2564","8.3095","0.2998"
"","2.6330","0.2575","8.4348","0.3018"
"","2.6550","0.2596","8.5611","0.3050"
"","2.7200","0.2661","8.6870","0.3191"
"","2.7480","0.2690","8.8164","0.3196"
"","2.7740","0.2716","8.9446","0.3195"
"","2.8000","0.2741","9.0701","0.3206"
"","2.8800","0.2822","9.1983","0.3298"
"","2.9330","0.2875","9.3270","0.3395"
"","2.9570","0.2900","9.4534","0.3449"
"","3.0190","0.2961","9.5834","0.3564"
"","3.0670","0.3009","9.7134","0.3628"
"","3.0860","0.3028","9.8430","0.3670"
"","3.1570","0.3098","9.9680","0.3721"
"","3.1870","0.3129","10.0968","0.3753"
"","3.2330","0.3174","10.2285","0.3793"
"","3.2700","0.3211","10.3540","0.3787"
"","3.3570","0.3298","10.4808","0.3776"
"","3.3840","0.3326","10.6113","0.3764"
"","3.3940","0.3336","10.7377","0.3756"
"","3.4630","0.3405","10.8632","0.3695"
"","3.5070","0.3448","10.9920","0.3655"
"","3.5780","0.3520","11.1183","0.3680"
"","3.6290","0.3571","11.2443","0.3599"
"","3.6510","0.3594","11.3730","0.3553"
"","3.6760","0.3618","11.5003","0.3508"
"","3.7290","0.3670","11.6262","0.3359"
"","3.7910","0.3733","11.7574","0.3229"
"","3.8150","0.3756","11.8849","0.3202"
"","3.8890","0.3831","12.0103","0.3137"
"","3.9090","0.3851","12.1356","0.3124"
"","3.9780","0.3920","12.2647","0.2986"
"","4.0070","0.3950","12.3926","0.2942"
"","4.0310","0.3973","12.5197","0.2912"
"","4.0920","0.4034","12.6492","0.2746"
"","4.1260","0.4069","12.7800","0.2757"
"","4.2060","0.4148","12.9059","0.2769"
"","4.2580","0.4201","13.0319","0.2624"
"","4.3190","0.4260","13.1587","0.2618"
"","4.3670","0.4309","13.2863","0.2655"
"","4.3830","0.4325","13.4139","0.2659"
"","4.4570","0.4399","13.5389","0.2586"
"","4.4920","0.4434","13.6666","0.2641"
"","4.5150","0.4456","13.7969","0.2686"
"","4.5320","0.4473","13.9243","0.2702"
"","4.6160","0.4558","14.0507","0.2777"
"","4.6580","0.4600","14.1773","0.2813"
"","4.6760","0.4618","14.3036","0.2843"
"","4.7060","0.4649","14.4322","0.2885"
"","4.8080","0.4751","14.5606","0.3110"
"","4.8310","0.4774","14.6863","0.3165"
"","4.8690","0.4811","14.8150","0.3283"
"","4.9300","0.4872","14.9409","0.3354"
"","4.9800","0.4921","15.0687","0.3465"
"","5.0280","0.4970","15.1948","0.3578"
"","5.0870","0.5028","15.3225","0.3748"
"","5.1030","0.5044","15.4490","0.3796"
"","5.1800","0.5122","15.5752","0.3989"
"","5.2200","0.5161","15.7008","0.4052"
"","5.2860","0.5229","15.8312","0.4338"
"","5.3110","0.5253","15.9577","0.4444"
"","5.3970","0.5340","16.0837","0.4742"
"","5.4250","0.5367","16.2125","0.4840"
"","5.4820","0.5424","16.3411","0.5073"
"","5.5270","0.5469","16.4667","0.5285"
"","5.5580","0.5499","16.5926","0.5386"
"","5.6070","0.5549","16.7186","0.5509"
"","5.6970","0.5638","16.8437","0.5793"
"","5.7130","0.5655","16.9699","0.5864"
"","5.7270","0.5669","17.0984","0.5920"
"","5.8130","0.5755","17.2311","0.6163"
"","5.8460","0.5789","17.3585","0.6270"
"","5.9010","0.5842","17.4897","0.6426"
"","5.9650","0.5908","17.6158","0.6523"
"","5.9930","0.5935","17.7411","0.6590"
"","6.0410","0.5983","17.8687","0.6749"
"","6.0820","0.6025","17.9941","0.6856"
"","6.1530","0.6094","18.1212","0.6977"
"","6.2210","0.6162","18.2470","0.7033"
"","6.2350","0.6176","18.3737","0.7066"
"","6.2770","0.6218","18.5002","0.7087"
"","6.3250","0.6267","18.6299","0.7132"
"","6.3810","0.6322","18.7550","0.7266"
