Specimen properties : Length,Specimen properties : Thickness,Specimen properties : Width
(mm),(mm),(mm)
"80.00","4.00","10.00"


1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
"","0.0000","0.0000","-0.0211","0.0011"
"","0.0240","0.0003","0.1055","0.0009"
"","0.0430","0.0037","0.2393","0.0012"
"","0.0510","0.0073","0.3660","0.0015"
"","0.0580","0.0118","0.5079","0.0018"
"","0.0630","0.0156","0.6451","0.0020"
"","0.0670","0.0189","0.7719","0.0022"
"","0.0710","0.0223","0.9129","0.0025"
"","0.0750","0.0259","1.0651","0.0030"
"","0.0790","0.0296","1.2192","0.0035"
"","0.0830","0.0333","1.3780","0.0042"
"","0.0870","0.0370","1.5402","0.0049"
"","0.0910","0.0407","1.6889","0.0058"
"","0.0950","0.0444","1.8274","0.0068"
"","0.0990","0.0481","1.9776","0.0079"
"","0.1030","0.0518","2.1409","0.0092"
"","0.1060","0.0546","2.2764","0.0101"
"","0.1090","0.0574","2.4134","0.0111"
"","0.1120","0.0603","2.5505","0.0121"
"","0.1150","0.0631","2.6858","0.0135"
"","0.1190","0.0670","2.8495","0.0171"
"","0.1230","0.0709","2.9989","0.0225"
"","0.1270","0.0748","3.1474","0.0295"
"","0.1310","0.0788","3.3073","0.0381"
"","0.1340","0.0818","3.4372","0.0458"
"","0.1370","0.0849","3.5725","0.0544"
"","0.1400","0.0880","3.7057","0.0634"
"","0.1440","0.0922","3.8700","0.0756"
"","0.1480","0.0964","4.0296","0.0874"
"","0.1520","0.1006","4.1884","0.0980"
"","0.1560","0.1049","4.3348","0.1068"
"","0.1600","0.1092","4.4851","0.1146"
"","0.1630","0.1124","4.6102","0.1199"
"","0.1660","0.1156","4.7380","0.1247"
"","0.1690","0.1188","4.8655","0.1290"
"","0.1720","0.1220","4.9920","0.1329"
"","0.1760","0.1263","5.1427","0.1373"
"","0.1800","0.1306","5.2988","0.1412"
"","0.1830","0.1338","5.4315","0.1438"
"","0.1860","0.1370","5.5755","0.1460"
"","0.1890","0.1401","5.7260","0.1481"
"","0.1920","0.1433","5.8723","0.1500"
"","0.1950","0.1464","6.0131","0.1517"
"","0.1980","0.1496","6.1473","0.1532"
"","0.2020","0.1537","6.3078","0.1553"
"","0.2060","0.1578","6.4606","0.1577"
"","0.2100","0.1619","6.6186","0.1603"
"","0.2140","0.1660","6.7747","0.1632"
"","0.2180","0.1700","6.9289","0.1660"
"","0.2220","0.1741","7.0814","0.1690"
"","0.2260","0.1781","7.2399","0.1720"
"","0.2300","0.1821","7.3988","0.1749"
"","0.2340","0.1861","7.5503","0.1777"
"","0.2380","0.1901","7.7001","0.1803"
"","0.2420","0.1941","7.8518","0.1828"
"","0.2460","0.1981","7.9997","0.1853"
"","0.2500","0.2021","8.1426","0.1880"
"","0.2540","0.2060","8.2759","0.1908"
"","0.2580","0.2100","8.4104","0.1937"
"","0.2620","0.2140","8.5550","0.1969"
"","0.2660","0.2180","8.7080","0.2004"
"","0.2700","0.2220","8.8526","0.2040"
"","0.2740","0.2259","8.9912","0.2075"
"","0.2780","0.2299","9.1245","0.2112"
"","0.2820","0.2339","9.2583","0.2152"
"","0.2860","0.2379","9.4123","0.2194"
"","0.2900","0.2419","9.5763","0.2237"
"","0.2940","0.2459","9.7410","0.2280"
"","0.2980","0.2500","9.9006","0.2322"
"","0.3020","0.2540","10.0632","0.2362"
"","0.3060","0.2580","10.2218","0.2399"
"","0.3100","0.2620","10.3809","0.2435"
"","0.3140","0.2660","10.5288","0.2470"
"","0.3180","0.2700","10.6665","0.2503"
"","0.3220","0.2740","10.8055","0.2533"
"","0.3260","0.2780","10.9408","0.2560"
"","0.3300","0.2821","11.0767","0.2588"
"","0.3340","0.2861","11.2144","0.2616"
"","0.3380","0.2901","11.3624","0.2643"
"","0.3420","0.2941","11.5162","0.2672"
"","0.3460","0.2981","11.6592","0.2705"
"","0.3500","0.3021","11.8014","0.2737"
"","0.3540","0.3061","11.9380","0.2768"
"","0.3580","0.3101","12.0723","0.2798"
"","0.3620","0.3141","12.2185","0.2828"
"","0.3660","0.3182","12.3776","0.2857"
"","0.3690","0.3212","12.5048","0.2878"
"","0.3720","0.3242","12.6346","0.2900"
"","0.3750","0.3272","12.7601","0.2923"
"","0.3790","0.3312","12.9181","0.2958"
"","0.3830","0.3352","13.0756","0.2997"
"","0.3870","0.3392","13.2306","0.3041"
"","0.3910","0.3432","13.3872","0.3087"
"","0.3940","0.3462","13.5131","0.3124"
"","0.3980","0.3502","13.6676","0.3177"
"","0.4020","0.3542","13.8039","0.3233"
"","0.4060","0.3582","13.9389","0.3290"
"","0.4100","0.3622","14.0863","0.3348"
"","0.4140","0.3662","14.2411","0.3405"
"","0.4180","0.3702","14.3946","0.3460"
"","0.4220","0.3742","14.5388","0.3514"
"","0.4260","0.3782","14.6802","0.3566"
"","0.4300","0.3822","14.8200","0.3619"
"","0.4340","0.3862","14.9618","0.3669"
"","0.4380","0.3902","15.0967","0.3717"
"","0.4430","0.3952","15.2524","0.3774"
"","0.4470","0.3992","15.3889","0.3817"
"","0.4510","0.4032","15.5302","0.3858"
"","0.4550","0.4072","15.6806","0.3897"
"","0.4590","0.4112","15.8361","0.3932"
"","0.4630","0.4152","15.9742","0.3964"
"","0.4670","0.4192","16.1138","0.3994"
"","0.4710","0.4232","16.2568","0.4024"
"","0.4750","0.4272","16.3998","0.4054"
"","0.4790","0.4312","16.5434","0.4085"
"","0.4830","0.4352","16.6837","0.4115"
"","0.4870","0.4392","16.8155","0.4141"
"","0.4910","0.4432","16.9512","0.4164"
"","0.4950","0.4472","17.1010","0.4185"
"","0.4990","0.4512","17.2551","0.4206"
"","0.5030","0.4552","17.4073","0.4226"
"","0.5070","0.4592","17.5588","0.4246"
"","0.5110","0.4632","17.7071","0.4266"
"","0.5150","0.4672","17.8609","0.4289"
"","0.5190","0.4712","18.0209","0.4313"
"","0.5230","0.4751","18.1792","0.4338"
"","0.5270","0.4791","18.3454","0.4366"
"","0.5300","0.4821","18.4723","0.4390"
"","0.5330","0.4851","18.6034","0.4417"
"","0.5360","0.4881","18.7323","0.4444"
"","0.5400","0.4921","18.8912","0.4484"
"","0.5440","0.4961","19.0447","0.4524"
"","0.5480","0.5001","19.2059","0.4564"
"","0.5520","0.5041","19.3641","0.4604"
"","0.5560","0.5081","19.5059","0.4644"
"","0.5600","0.5121","19.6354","0.4683"
"","0.5650","0.5171","19.7721","0.4731"
"","0.5700","0.5221","19.8972","0.4776"
"","0.5760","0.5281","20.0375","0.4829"
"","0.5820","0.5341","20.1799","0.4881"
"","0.5870","0.5391","20.3098","0.4924"
"","0.5920","0.5441","20.4601","0.4967"
"","0.5960","0.5482","20.5937","0.5004"
"","0.6000","0.5522","20.7438","0.5042"
"","0.6040","0.5562","20.8989","0.5083"
"","0.6080","0.5602","21.0401","0.5128"
"","0.6120","0.5642","21.1843","0.5177"
"","0.6160","0.5682","21.3306","0.5226"
"","0.6200","0.5722","21.4796","0.5275"
"","0.6240","0.5762","21.6313","0.5322"
"","0.6280","0.5802","21.7773","0.5369"
"","0.6320","0.5842","21.9246","0.5414"
"","0.6360","0.5882","22.0733","0.5458"
"","0.6400","0.5922","22.2196","0.5500"
"","0.6440","0.5962","22.3727","0.5540"
"","0.6480","0.6002","22.5315","0.5577"
"","0.6520","0.6042","22.6851","0.5613"
"","0.6560","0.6082","22.8268","0.5647"
"","0.6600","0.6122","22.9649","0.5680"
"","0.6650","0.6172","23.1167","0.5720"
"","0.6700","0.6222","23.2493","0.5760"
"","0.6750","0.6272","23.3855","0.5801"
"","0.6800","0.6322","23.5380","0.5845"
"","0.6840","0.6362","23.6752","0.5882"
"","0.6880","0.6402","23.8060","0.5921"
"","0.6930","0.6451","23.9624","0.5971"
"","0.6970","0.6491","24.0942","0.6012"
"","0.7010","0.6531","24.2261","0.6052"
"","0.7050","0.6571","24.3631","0.6093"
"","0.7090","0.6611","24.5005","0.6134"
"","0.7130","0.6651","24.6313","0.6175"
"","0.7170","0.6691","24.7666","0.6214"
"","0.7210","0.6731","24.9066","0.6249"
"","0.7250","0.6771","25.0589","0.6281"
"","0.7290","0.6811","25.2026","0.6311"
"","0.7330","0.6851","25.3524","0.6339"
"","0.7370","0.6891","25.5009","0.6369"
"","0.7410","0.6931","25.6479","0.6400"
"","0.7450","0.6971","25.7956","0.6433"
"","0.7490","0.7011","25.9466","0.6467"
"","0.7530","0.7051","26.1005","0.6500"
"","0.7570","0.7091","26.2436","0.6533"
"","0.7610","0.7131","26.3734","0.6565"
"","0.7660","0.7181","26.5156","0.6601"
"","0.7700","0.7221","26.6429","0.6629"
"","0.7750","0.7271","26.7955","0.6664"
"","0.7800","0.7321","26.9502","0.6699"
"","0.7840","0.7361","27.0830","0.6730"
"","0.7880","0.7401","27.2139","0.6764"
"","0.7920","0.7441","27.3485","0.6798"
"","0.7960","0.7481","27.4888","0.6833"
"","0.8000","0.7521","27.6194","0.6868"
"","0.8040","0.7561","27.7486","0.6903"
"","0.8090","0.7611","27.8991","0.6949"
"","0.8140","0.7661","28.0426","0.6998"
"","0.8190","0.7711","28.1920","0.7051"
"","0.8230","0.7751","28.3175","0.7096"
"","0.8270","0.7791","28.4460","0.7144"
"","0.8310","0.7831","28.5781","0.7192"
"","0.8350","0.7871","28.7161","0.7240"
"","0.8390","0.7911","28.8575","0.7288"
"","0.8430","0.7951","28.9928","0.7336"
"","0.8470","0.7991","29.1249","0.7381"
"","0.8520","0.8041","29.2726","0.7433"
"","0.8570","0.8091","29.4196","0.7482"
"","0.8610","0.8131","29.5539","0.7518"
"","0.8650","0.8171","29.6958","0.7550"
"","0.8690","0.8211","29.8390","0.7584"
"","0.8730","0.8251","29.9862","0.7621"
"","0.8770","0.8292","30.1313","0.7661"
"","0.8810","0.8332","30.2721","0.7705"
"","0.8850","0.8372","30.4023","0.7752"
"","0.8900","0.8422","30.5559","0.7811"
"","0.8940","0.8462","30.6949","0.7861"
"","0.8980","0.8502","30.8482","0.7912"
"","0.9020","0.8542","31.0095","0.7963"
"","0.9060","0.8582","31.1725","0.8013"
"","0.9100","0.8622","31.3311","0.8062"
"","0.9140","0.8662","31.4657","0.8109"
"","0.9180","0.8702","31.5919","0.8152"
"","0.9230","0.8752","31.7306","0.8204"
"","0.9280","0.8802","31.8693","0.8252"
"","0.9330","0.8852","31.9974","0.8300"
"","0.9380","0.8902","32.1276","0.8347"
"","0.9430","0.8952","32.2653","0.8398"
"","0.9480","0.9002","32.4182","0.8453"
"","0.9530","0.9052","32.5697","0.8509"
"","0.9580","0.9102","32.7247","0.8566"
"","0.9620","0.9142","32.8615","0.8609"
"","0.9660","0.9182","32.9997","0.8650"
"","0.9700","0.9222","33.1261","0.8689"
"","0.9740","0.9262","33.2514","0.8728"
"","0.9780","0.9302","33.3797","0.8768"
"","0.9820","0.9341","33.5146","0.8809"
"","0.9860","0.9381","33.6490","0.8850"
"","0.9900","0.9421","33.7842","0.8891"
"","0.9940","0.9461","33.9150","0.8931"
"","0.9990","0.9511","34.0709","0.8980"
"","1.0040","0.9561","34.2234","0.9031"
"","1.0090","0.9611","34.3745","0.9083"
"","1.0140","0.9661","34.5261","0.9140"
"","1.0180","0.9701","34.6517","0.9188"
"","1.0230","0.9751","34.8081","0.9250"
"","1.0270","0.9791","34.9331","0.9295"
"","1.0310","0.9831","35.0667","0.9340"
"","1.0350","0.9871","35.2065","0.9384"
"","1.0390","0.9911","35.3415","0.9426"
"","1.0430","0.9951","35.4798","0.9466"
"","1.0470","0.9991","35.6197","0.9501"
"","1.0510","1.0031","35.7528","0.9536"
"","1.0550","1.0071","35.8819","0.9568"
"","1.0600","1.0121","36.0263","0.9606"
"","1.0650","1.0171","36.1666","0.9645"
"","1.0700","1.0221","36.3090","0.9684"
"","1.0750","1.0271","36.4372","0.9723"
"","1.0810","1.0331","36.5748","0.9772"
"","1.0860","1.0381","36.7131","0.9813"
"","1.0910","1.0431","36.8587","0.9856"
"","1.0960","1.0481","37.0105","0.9900"
"","1.1010","1.0531","37.1585","0.9944"
"","1.1060","1.0581","37.3112","0.9988"
"","1.1110","1.0631","37.4622","1.0032"
"","1.1160","1.0681","37.6106","1.0077"
"","1.1200","1.0721","37.7373","1.0114"
"","1.1240","1.0761","37.8771","1.0150"
"","1.1280","1.0801","38.0083","1.0187"
"","1.1320","1.0841","38.1403","1.0223"
"","1.1360","1.0881","38.2837","1.0260"
"","1.1400","1.0921","38.4207","1.0296"
"","1.1440","1.0961","38.5626","1.0332"
"","1.1480","1.1002","38.7008","1.0369"
"","1.1520","1.1042","38.8318","1.0407"
"","1.1570","1.1092","38.9828","1.0455"
"","1.1620","1.1142","39.1215","1.0504"
"","1.1670","1.1192","39.2485","1.0555"
"","1.1720","1.1242","39.3777","1.0606"
"","1.1770","1.1292","39.5185","1.0658"
"","1.1820","1.1341","39.6518","1.0709"
"","1.1870","1.1391","39.7901","1.0760"
"","1.1920","1.1441","39.9372","1.0811"
"","1.1960","1.1481","40.0681","1.0852"
"","1.2000","1.1521","40.1931","1.0893"
"","1.2050","1.1571","40.3423","1.0946"
"","1.2100","1.1621","40.4942","1.0999"
"","1.2150","1.1671","40.6474","1.1052"
"","1.2200","1.1721","40.7944","1.1106"
"","1.2240","1.1761","40.9207","1.1150"
"","1.2290","1.1811","41.0759","1.1203"
