Specimen properties : Length,Specimen properties : Thickness,Specimen properties : Width
(mm),(mm),(mm)
"80.00","4.00","10.00"


1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
"","0.0000","0.0000","-0.0952","-0.0037"
"","0.0050","0.0000","-0.0692","-0.0039"
"","0.0100","0.0000","-0.0210","-0.0041"
"","0.0150","0.0003","0.0829","-0.0042"
"","0.0200","0.0010","0.2028","-0.0043"
"","0.0250","0.0024","0.3405","-0.0043"
"","0.0290","0.0044","0.4755","-0.0042"
"","0.0330","0.0072","0.6437","-0.0040"
"","0.0360","0.0100","0.7905","-0.0038"
"","0.0390","0.0133","0.9628","-0.0036"
"","0.0410","0.0160","1.0939","-0.0034"
"","0.0430","0.0189","1.2365","-0.0032"
"","0.0450","0.0221","1.3916","-0.0030"
"","0.0470","0.0256","1.5585","-0.0027"
"","0.0490","0.0295","1.7442","-0.0024"
"","0.0510","0.0337","1.9524","-0.0021"
"","0.0530","0.0383","2.1765","-0.0017"
"","0.0550","0.0432","2.4131","-0.0014"
"","0.0570","0.0484","2.6624","-0.0010"
"","0.0580","0.0512","2.7907","-0.0008"
"","0.0590","0.0540","2.9211","-0.0006"
"","0.0600","0.0570","3.0540","-0.0004"
"","0.0610","0.0600","3.1899","-0.0002"
"","0.0620","0.0631","3.3287","0.0000"
"","0.0630","0.0663","3.4705","0.0003"
"","0.0640","0.0696","3.6152","0.0006"
"","0.0650","0.0730","3.7631","0.0008"
"","0.0660","0.0765","3.9143","0.0012"
"","0.0670","0.0800","4.0695","0.0017"
"","0.0680","0.0837","4.2289","0.0023"
"","0.0690","0.0874","4.3923","0.0032"
"","0.0700","0.0912","4.5597","0.0043"
"","0.0710","0.0952","4.7318","0.0057"
"","0.0720","0.0992","4.9085","0.0074"
"","0.0730","0.1033","5.0899","0.0094"
"","0.0740","0.1075","5.2756","0.0117"
"","0.0750","0.1118","5.4653","0.0143"
"","0.0760","0.1161","5.6590","0.0171"
"","0.0770","0.1206","5.8566","0.0202"
"","0.0780","0.1251","6.0577","0.0235"
"","0.0790","0.1298","6.2622","0.0271"
"","0.0800","0.1345","6.4693","0.0310"
"","0.0810","0.1393","6.6780","0.0351"
"","0.0820","0.1442","6.8885","0.0395"
"","0.0830","0.1492","7.1013","0.0441"
"","0.0840","0.1543","7.3170","0.0489"
"","0.0850","0.1595","7.5356","0.0538"
"","0.0860","0.1647","7.7573","0.0591"
"","0.0870","0.1700","7.9823","0.0645"
"","0.0880","0.1755","8.2109","0.0702"
"","0.0890","0.1810","8.4437","0.0761"
"","0.0900","0.1866","8.6808","0.0822"
"","0.0910","0.1923","8.9220","0.0885"
"","0.0920","0.1981","9.1664","0.0948"
"","0.0930","0.2039","9.4129","0.1012"
"","0.0940","0.2099","9.6608","0.1077"
"","0.0950","0.2159","9.9106","0.1143"
"","0.0960","0.2220","10.1631","0.1209"
"","0.0970","0.2282","10.4187","0.1277"
"","0.0980","0.2345","10.6770","0.1347"
"","0.0990","0.2409","10.9381","0.1418"
"","0.1000","0.2473","11.2022","0.1490"
"","0.1010","0.2539","11.4699","0.1563"
"","0.1020","0.2605","11.7411","0.1638"
"","0.1030","0.2672","12.0151","0.1714"
"","0.1040","0.2740","12.2905","0.1792"
"","0.1050","0.2809","12.5668","0.1871"
"","0.1060","0.2878","12.8442","0.1950"
"","0.1070","0.2948","13.1236","0.2030"
"","0.1080","0.3020","13.4054","0.2111"
"","0.1090","0.3092","13.6901","0.2192"
"","0.1100","0.3165","13.9775","0.2273"
"","0.1110","0.3238","14.2677","0.2355"
"","0.1120","0.3313","14.5609","0.2437"
"","0.1130","0.3388","14.8573","0.2519"
"","0.1140","0.3464","15.1570","0.2601"
"","0.1150","0.3541","15.4594","0.2682"
"","0.1160","0.3619","15.7641","0.2764"
"","0.1170","0.3697","16.0711","0.2846"
"","0.1180","0.3777","16.3812","0.2928"
"","0.1190","0.3857","16.6950","0.3010"
"","0.1200","0.3938","17.0131","0.3093"
"","0.1210","0.4020","17.3348","0.3175"
"","0.1220","0.4102","17.6589","0.3257"
"","0.1230","0.4185","17.9846","0.3339"
"","0.1240","0.4270","18.3119","0.3421"
"","0.1250","0.4355","18.6415","0.3503"
"","0.1260","0.4440","18.9740","0.3585"
"","0.1270","0.4527","19.3095","0.3667"
"","0.1280","0.4614","19.6484","0.3751"
"","0.1290","0.4702","19.9909","0.3835"
"","0.1300","0.4791","20.3372","0.3921"
"","0.1310","0.4880","20.6871","0.4008"
"","0.1320","0.4971","21.0391","0.4097"
"","0.1330","0.5062","21.3914","0.4186"
"","0.1340","0.5153","21.7431","0.4276"
